BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,AZPS,CISO,WALC,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
IID,14Jan2019,Pacific,N,"7,469","8,680","11,997","4,449",,39,,,0,201,,"11,757",,-20,"5,432",-963,,0.90,,,16,,75,91,396,208,278,"11,997","7,548",0.02,0.08
IID,15Jan2019,Pacific,N,"7,388","8,639","12,299","4,922",,166,,,0,265,,"11,868",,89,"5,834","-1,001",,0.91,,,68,,76,144,394,236,303,"12,299","7,377",0.03,0.09
IID,16Jan2019,Pacific,N,"7,377","7,476","12,777","5,287",,159,,,0,364,,"12,254",,180,"6,690","-1,339",,0.91,,,65,,79,145,495,304,336,"12,777","7,246",0.02,0.10
IID,17Jan2019,Pacific,N,"7,465","7,429","7,867",419,,142,,,0,358,,"7,367",,158,"1,790","-1,367",,0.91,,,58,,48,107,509,106,510,"7,867","7,286",0.03,0.15
IID,18Jan2019,Pacific,N,"7,365","7,068","7,250",173,,0,,,0,690,,"6,560",,192,"1,345",-872,,,,,0,,45,45,352,65,333,"7,250","6,585",0.01,0.11
IID,19Jan2019,Pacific,N,"6,956","6,657","7,204",536,,0,,,0,915,,"6,289",,54,"1,795",-743,,,,,0,,45,45,289,44,290,"7,204","6,098",0.01,0.10
IID,20Jan2019,Pacific,N,"6,705","6,476","6,604",118,,0,,,0,582,,"6,022",,-42,"1,445",-832,,,,,0,,41,41,319,49,312,"6,604","6,033",0.01,0.11
IID,21Jan2019,Pacific,N,"7,360","6,986","7,529",532,,0,,,30,921,,"6,578",,24,"1,676",-584,,,,,0,,47,47,297,47,298,"7,529","6,413",0.01,0.10
IID,22Jan2019,Pacific,N,"7,487","7,284","8,738","1,437",,0,,,155,854,,"7,729",,73,"2,639",-842,,,,,0,,55,55,331,94,291,"8,738","6,868",0.01,0.09
IID,23Jan2019,Pacific,N,"7,441","7,342","11,115","3,756",,0,,,291,905,,"9,919",,73,"4,856",-557,,,,,0,,70,70,249,113,206,"11,115","6,743",0.01,0.07
IID,24Jan2019,Pacific,N,"7,481","7,380","10,888","3,476",,46,,,301,795,,"9,746",,-127,"4,863",-687,,0.91,,,19,,68,87,333,164,256,"10,888","6,839",0.02,0.08
IID,25Jan2019,Pacific,N,"7,381","7,221","11,551","4,314",,0,,,315,956,,"10,280",,-100,"6,170","-1,137",,,,,0,,72,72,463,239,296,"11,551","6,618",0.01,0.10
IID,26Jan2019,Pacific,N,"6,953","6,703","11,945","5,227",,0,,,321,934,,"10,690",,-14,"6,452",-604,,,,,0,,75,75,308,182,201,"11,945","6,111",0.01,0.07
IID,27Jan2019,Pacific,N,"7,282","6,502","11,850","5,336",,0,,,223,827,,"10,800",,-331,"6,788",-534,,,,,0,,74,74,351,211,214,"11,850","5,927",0.01,0.08
IID,28Jan2019,Pacific,N,"7,282","7,321","11,472","4,131",,8,,,337,599,,"10,528",,-192,"4,525",87,,0.91,,,3,,72,75,192,108,160,"11,472","7,052",0.01,0.05
IID,29Jan2019,Pacific,N,"7,296","7,206","10,697","3,473",,113,,,411,476,,"9,697",,-18,"4,154",-348,,0.91,,,46,,66,113,187,105,194,"10,697","6,909",0.02,0.06
IID,30Jan2019,Pacific,N,"7,317","7,137","11,539","4,377",,843,,,204,621,,"9,871",,38,"4,905",-196,,0.91,,,347,,67,414,128,224,317,"11,539","6,792",0.08,0.10
IID,31Jan2019,Pacific,N,"7,194","7,067","12,335","5,246",,"1,325",,,151,671,,"10,188",,150,"5,762",-156,,0.91,,,545,,69,614,132,348,398,"12,335","6,579",0.11,0.13
IID,01Feb2019,Pacific,N,"7,132","7,026","11,874","4,836",,373,,,245,768,,"10,488",,-24,"5,399",-30,,0.91,,,154,,72,226,131,159,198,"11,874","6,529",0.04,0.07
IID,02Feb2019,Pacific,N,"6,647","6,844","11,314","4,460",,0,,,129,326,,"10,859",,-141,"4,768",-31,,,,,0,,71,71,97,67,100,"11,314","6,718",0.01,0.03
IID,03Feb2019,Pacific,N,"6,309","6,367","12,251","5,872",,0,,,31,"1,017",,"11,203",,-109,"5,793",836,,,,,0,,77,77,67,70,74,"12,251","5,731",0.01,0.03
IID,04Feb2019,Pacific,N,"7,019","7,101","12,137","5,013",,0,,,33,889,,"11,215",,-384,"4,686","1,175",,,,,0,,76,76,109,88,97,"12,137","6,660",0.01,0.03
IID,05Feb2019,Pacific,N,"7,244","7,275","12,271","4,969",,0,,,164,786,,"11,321",,-696,"4,895","1,179",,,,,0,,77,77,206,124,159,"12,271","6,893",0.01,0.05
IID,06Feb2019,Pacific,N,"7,364","7,397","12,591","5,176",,33,,,297,917,,"11,344",,-694,"5,359","1,207",,0.91,,,14,,79,92,216,141,168,"12,591","6,719",0.02,0.06
IID,07Feb2019,Pacific,N,"7,589","7,637","13,165","5,517",,0,,,502,"1,010",,"11,653",,-850,"6,123",922,,,,,0,,83,83,284,178,188,"13,165","6,970",0.01,0.06
IID,08Feb2019,Pacific,N,"7,574","7,681","13,395","5,694",,0,,,644,"1,014",,"11,737",,-956,"6,760",595,,,,,0,,84,84,323,198,209,"13,395","6,996",0.01,0.07
IID,09Feb2019,Pacific,N,"7,006","7,156","12,829","5,640",,106,,,571,483,,"11,669",,-769,"6,728",197,,0.91,,,44,,80,123,303,210,217,"12,829","6,673",0.02,0.07
IID,10Feb2019,Pacific,N,"6,729","6,684","12,406","5,697",,0,,,350,964,,"11,092",,-792,"6,564",580,,,,,0,,78,78,278,175,180,"12,406","6,054",0.01,0.07
IID,11Feb2019,Pacific,N,"7,355","7,351","12,848","5,479",,2,,,472,"1,038",,"11,336",,-780,"6,630",365,,0.91,,,1,,81,81,288,177,192,"12,848","6,633",0.01,0.06
IID,12Feb2019,Pacific,N,"7,522","7,616","12,832","5,201",,147,,,544,641,,"11,500",,-741,"6,072",395,,0.91,,,61,,80,140,273,190,223,"12,832","7,106",0.02,0.07
IID,13Feb2019,Pacific,N,"7,423","7,616","12,502","4,860",,0,,,543,342,,"11,617",,-985,"5,279",731,,,,,0,,78,78,315,172,222,"12,502","7,477",0.01,0.07
IID,14Feb2019,Pacific,N,"7,182","7,642","11,789","4,130",,52,,,367,158,,"11,212",,"-1,028","4,721",491,,0.91,,,22,,74,95,352,183,264,"11,789","7,605",0.02,0.08
IID,15Feb2019,Pacific,N,"7,114","7,242","11,842","4,583",,0,,,310,479,,"11,053",,-881,"5,012",824,,,,,0,,74,74,272,154,192,"11,842","6,887",0.01,0.06
IID,16Feb2019,Pacific,N,"6,826","6,761","12,681","5,902",,0,,,335,"1,017",,"11,329",,-686,"6,245",976,,,,,0,,80,80,226,152,153,"12,681","6,146",0.01,0.05
IID,17Feb2019,Pacific,N,"6,810","6,581","12,634","6,022",,0,,,241,"1,019",,"11,374",,-560,"6,110",957,,,,,0,,79,79,212,148,143,"12,634","6,127",0.01,0.05
IID,18Feb2019,Pacific,N,"7,359","7,310","13,510","6,175",,0,,,321,"1,004",,"12,185",,-248,"6,503",405,,,,,0,,85,85,116,95,106,"13,510","6,850",0.01,0.03
IID,19Feb2019,Pacific,N,"7,583","7,577","13,928","6,336",,125,,,353,"1,163",,"12,287",,-114,"6,686",445,,0.91,,,51,,87,138,91,106,124,"13,928","6,911",0.02,0.04
IID,20Feb2019,Pacific,N,"7,633","7,750","13,559","5,797",,45,,,512,772,,"12,230",,-239,"6,416",-65,,0.91,,,19,,85,103,185,129,160,"13,559","7,447",0.02,0.05
IID,21Feb2019,Pacific,N,"7,548","7,694","13,543","5,838",,4,,,639,393,,"12,507",,-141,"6,531",-242,,0.91,,,2,,85,87,177,118,146,"13,543","7,395",0.01,0.04
IID,22Feb2019,Pacific,N,"7,548","7,450","14,055","6,593",,0,,,644,"1,176",,"12,235",,75,"7,104",140,,,,,0,,88,88,131,109,110,"14,055","6,736",0.01,0.04
IID,23Feb2019,Pacific,N,"7,090","7,047","14,522","7,465",,0,,,559,"1,168",,"12,795",,84,"7,955",195,,,,,0,,91,91,84,91,83,"14,522","6,288",0.01,0.03
IID,24Feb2019,Pacific,N,"6,837","6,686","13,270","6,573",,0,,,441,963,,"11,866",,-51,"7,093",201,,,,,0,,83,83,146,115,114,"13,270","6,027",0.01,0.04
IID,25Feb2019,Pacific,N,"7,376","7,225","13,295","6,055",,35,,,567,"1,143",,"11,550",,-24,"6,636",149,,0.91,,,14,,83,98,110,94,113,"13,295","6,534",0.02,0.04
IID,26Feb2019,Pacific,N,"7,337","7,310","12,907","5,581",,0,,,617,798,,"11,492",,-79,"6,329",-165,,,,,0,,81,81,117,88,110,"12,907","6,822",0.01,0.04
IID,27Feb2019,Pacific,N,"7,308","7,310","12,907","5,581",,0,,,617,798,,"11,492",,-79,"6,329",-165,,,,,0,,81,81,113,86,108,"12,907","6,822",0.01,0.03
IID,28Feb2019,Pacific,N,"7,376","7,352","15,260","6,916",,"1,932",,,702,"1,153",,"11,473",,52,"7,071",377,,0.91,,,793,,84,877,38,445,470,"15,260","7,760",0.13,0.13
IID,01Mar2019,Pacific,N,"7,310","7,388","14,956","6,596",,"1,863",,,698,786,,"11,609",,638,"6,670",-316,,0.91,,,768,,82,850,94,448,496,"14,956","7,964",0.13,0.14
IID,02Mar2019,Pacific,N,"6,818","6,911","13,910","6,245",,"1,541",,,644,808,,"10,917",,575,"6,338",-193,,0.91,,,637,,78,715,81,377,419,"13,910","7,190",0.11,0.13
IID,03Mar2019,Pacific,N,"6,480","6,409","11,222","4,801",,"2,081",,,568,"1,009",,"7,564",,551,"4,913",-11,,0.91,,,861,,57,918,82,483,516,"11,222","5,769",0.18,0.20
IID,04Mar2019,Pacific,N,"7,137","7,021","11,601","4,557",,"2,076",,,627,"1,012",,"7,886",,646,"4,844",-273,,0.91,,,856,,60,915,87,450,552,"11,601","6,384",0.17,0.19
IID,05Mar2019,Pacific,N,"7,300","7,241","11,997","4,727",,"2,180",,,755,"1,102",,"7,960",,565,"5,311",-490,,0.91,,,899,,62,961,162,516,608,"11,997","6,611",0.18,0.20
IID,06Mar2019,Pacific,N,"7,376","7,358","11,864","4,488",,"2,058",,,792,941,,"8,073",,652,"4,947",-524,,0.91,,,851,,61,912,182,489,605,"11,864","6,789",0.17,0.20
IID,07Mar2019,Pacific,N,"7,233","7,224","12,600","5,347",,"2,079",,,826,928,,"8,767",,534,"5,712",-185,,0.91,,,858,,66,924,81,486,520,"12,600","6,539",0.16,0.18
IID,08Mar2019,Pacific,N,"7,068","6,830","12,942","6,098",,"2,109",,,823,"1,071",,"8,939",,790,"6,114",-43,,0.91,,,872,,68,940,90,545,484,"12,942","6,081",0.16,0.18
IID,09Mar2019,Pacific,N,"6,642","6,387","12,515","6,099",,"1,964",,,757,746,,"9,048",,581,"6,242",-56,,0.91,,,815,,66,881,85,521,445,"12,515","5,748",0.16,0.17
IID,10Mar2019,Pacific,N,"5,743","5,780","11,691","5,403",,"1,955",,,513,713,,"8,017",,320,"5,822",-266,,0.91,,,806,,58,864,106,514,456,"11,198","5,322",0.17,0.19
IID,11Mar2019,Pacific,N,"6,978","7,096","10,989","3,874",,"2,173",,,707,346,,"7,763",,519,"4,430",-852,,0.91,,,892,,55,948,240,490,699,"10,989","6,892",0.19,0.22
IID,12Mar2019,Pacific,N,"6,925","6,977","12,302","5,302",,"2,090",,,753,933,,"8,526",,890,"5,466",-371,,0.91,,,867,,64,931,151,536,546,"12,302","6,317",0.17,0.19
IID,13Mar2019,Pacific,N,"7,105","6,992","12,802","5,802",,"2,060",,,776,"1,186",,"8,780",,919,"6,011",-324,,0.91,,,853,,67,921,152,555,518,"12,802","6,196",0.16,0.18
IID,14Mar2019,Pacific,N,"7,097","6,974","13,074","6,053",,"2,075",,,834,"1,211",,"8,954",,872,"6,157",-152,,0.91,,,859,,69,928,143,565,507,"13,074","6,197",0.16,0.18
IID,15Mar2019,Pacific,N,"7,028","6,993","12,652","5,643",,"2,087",,,831,815,,"8,919",,869,"5,649",-189,,0.91,,,861,,66,928,107,523,512,"12,652","6,323",0.16,0.18
IID,16Mar2019,Pacific,N,"6,728","6,745","12,063","5,299",,"1,093",,,802,"1,263",,"8,905",,804,"5,265",0,,0.91,,,451,,69,520,131,325,326,"12,063","5,994",0.09,0.12
IID,17Mar2019,Pacific,N,"6,607","6,640","11,857","5,189",,"1,083",,,697,"1,256",,"8,821",,753,"5,198",-2,,0.91,,,447,,68,515,122,311,325,"11,857","5,908",0.10,0.12
IID,18Mar2019,Pacific,N,"7,597","7,609","10,608","2,979",,"1,063",,,758,"1,239",,"7,548",,778,"3,690",-712,,0.91,,,438,,60,498,194,261,432,"10,608","6,852",0.10,0.14
IID,19Mar2019,Pacific,N,"7,822","7,858","11,044","3,171",,"1,095",,,846,"1,194",,"7,909",,552,"3,777",-428,,0.91,,,452,,62,515,124,237,403,"11,044","7,143",0.10,0.12
IID,20Mar2019,Pacific,N,"7,341","7,269","10,938","3,655",,"1,066",,,885,535,,"8,452",,602,"3,824",-377,,0.91,,,439,,62,501,134,246,389,"10,938","6,889",0.10,0.12
IID,21Mar2019,Pacific,N,"7,083","6,984","11,323","4,328",,"1,050",,,880,868,,"8,525",,704,"4,420",-206,,0.91,,,432,,64,497,76,247,325,"11,323","6,405",0.10,0.11
IID,22Mar2019,Pacific,N,"6,896","6,939","12,009","5,056",,"1,010",,,899,"1,299",,"8,801",,832,"4,761",255,,0.91,,,417,,69,486,58,259,285,"12,009","6,161",0.09,0.10
IID,23Mar2019,Pacific,N,"6,533","6,661","11,916","5,238",,898,,,"1,232","1,232",,"8,680",,554,"5,113",305,,0.91,,,371,,70,441,48,242,247,"12,042","6,070",0.08,0.09
IID,24Mar2019,Pacific,N,"6,462","6,493","11,844","5,340",,"1,050",,,755,"1,271",,"8,768",,234,"5,590",337,,0.91,,,433,,68,500,78,291,288,"11,844","5,683",0.09,0.11
IID,25Mar2019,Pacific,N,"7,513","7,523","11,249","3,711",,"1,191",,,823,"1,276",,"7,959",,399,"4,198",-55,,0.91,,,489,,63,552,129,265,416,"11,249","6,707",0.11,0.14
IID,26Mar2019,Pacific,N,"7,765","7,841","10,565","2,713",,"1,313",,,885,902,,"7,465",,482,"3,204",-371,,0.91,,,542,,58,600,139,237,502,"10,565","7,250",0.13,0.15
IID,27Mar2019,Pacific,N,"7,928","7,650","10,316","2,649",,"1,330",,,886,568,,"7,532",,889,"2,743",-517,,0.91,,,551,,56,607,168,257,518,"10,316","7,201",0.13,0.16
IID,28Mar2019,Pacific,N,"7,780","7,612","10,897","3,250",,"1,056",,,956,"1,132",,"7,753",,654,"2,946",434,,0.91,,,436,,62,498,59,204,352,"10,897","6,863",0.10,0.11
IID,29Mar2019,Pacific,N,"7,617","7,534","11,634","4,085",,"1,110",,,935,"1,210",,"8,379",,419,"4,379",156,,0.91,,,458,,66,524,93,259,358,"11,634","6,680",0.10,0.12
IID,30Mar2019,Pacific,N,"7,255","7,207","11,498","4,271",,"1,054",,,867,"1,286",,"8,291",,156,"4,768",167,,0.91,,,435,,66,500,81,248,333,"11,498","6,407",0.10,0.11
IID,31Mar2019,Pacific,N,"7,344","7,104","11,698","4,574",,"1,085",,,678,"1,313",,"8,622",,244,"5,021",183,,0.91,,,447,,67,514,71,263,323,"11,698","6,250",0.10,0.11
IID,01Apr2019,Pacific,N,"8,279","7,974","12,656","4,656",,"1,932",,,815,"1,161",,"8,748",,318,"5,451",-273,,0.91,,,798,,67,865,98,416,548,"12,656","7,160",0.15,0.17
IID,02Apr2019,Pacific,N,"8,075","8,210","12,347","4,118",,"2,114",,,902,"1,285",,"8,046",,322,"4,217",41,,0.91,,,872,,64,937,54,366,625,"12,347","7,767",0.17,0.18
IID,03Apr2019,Pacific,N,"7,644","7,979","11,847","3,854",,"2,092",,,900,"1,158",,"7,697",,354,"3,688",0,,0.91,,,864,,61,925,56,339,642,"11,847","7,805",0.17,0.18
IID,04Apr2019,Pacific,N,"7,497","7,911","12,136","4,173",,"1,345",,,922,"1,119",,"8,750",,429,"3,858",543,,0.91,,,553,,68,620,23,258,385,"12,136","7,306",0.11,0.12
IID,05Apr2019,Pacific,N,"7,439","7,699","12,738","5,023",,"1,080",,,990,"1,241",,"9,427",,606,"4,437",385,,0.91,,,445,,73,519,31,228,321,"12,738","7,310",0.09,0.10
IID,06Apr2019,Pacific,N,"7,131","7,447","10,866","3,401",,"1,128",,,937,"1,080",,"7,721",,602,"2,991",377,,0.91,,,465,,61,526,22,195,353,"10,866","6,896",0.11,0.11
IID,07Apr2019,Pacific,N,"7,979","7,850","11,002","3,133",,"1,111",,,828,"1,008",,"8,055",,693,"2,735",-151,,0.91,,,458,,62,520,89,189,420,"11,002","7,725",0.10,0.12
IID,08Apr2019,Pacific,N,"10,360","9,628","12,463","2,817",,"1,784",,,937,986,,"8,756",,623,"3,166",-330,,0.91,,,733,,67,800,106,239,668,"12,463","9,004",0.14,0.16
IID,09Apr2019,Pacific,N,"9,488","9,575","12,911","3,323",,"2,107",,,993,"1,071",,"8,740",,872,"2,629",505,,0.91,,,866,,68,934,4,294,644,"12,911","8,905",0.16,0.16
IID,10Apr2019,Pacific,N,"8,291","7,931","12,425","4,473",,"1,334",,,996,"1,375",,"8,720",,444,"4,686",223,,0.91,,,550,,70,619,63,283,399,"12,425","7,072",0.11,0.12
IID,11Apr2019,Pacific,N,"8,046","8,009","12,141","4,120",,"1,169",,,905,"1,060",,"9,007",,469,"3,991",337,,0.91,,,482,,69,551,12,221,342,"12,141","7,344",0.10,0.10
IID,12Apr2019,Pacific,N,"7,757","7,945","12,205","4,243",,"1,083",,,981,"1,245",,"8,896",,626,"3,920",531,,0.91,,,446,,70,516,5,211,310,"12,205","7,128",0.09,0.10
IID,13Apr2019,Pacific,N,"7,725","7,998","12,825","4,810",,"1,079",,,914,"1,385",,"9,447",,170,"4,771",705,,0.91,,,445,,74,518,17,233,302,"12,825","7,179",0.09,0.09
IID,14Apr2019,Pacific,N,"7,774","7,869","12,017","4,138",,"1,132",,,758,"1,124",,"9,003",,46,"4,480",287,,0.91,,,467,,68,535,21,213,342,"12,017","7,204",0.10,0.10
IID,15Apr2019,Pacific,N,"8,385","8,599","12,231","3,617",,"1,160",,,858,"1,179",,"9,034",,-124,"3,626",747,,0.91,,,479,,69,549,89,229,409,"12,231","7,982",0.10,0.11
IID,16Apr2019,Pacific,N,"7,539","7,754","12,394","4,619",,"1,456",,,888,895,,"9,155",,-295,"4,527",992,,0.91,,,601,,69,670,145,364,450,"12,394","7,170",0.12,0.14
IID,17Apr2019,Pacific,N,"8,459","8,513","13,041","4,514",,"2,035",,,957,"1,389",,"8,660",,-261,"5,156",510,,0.91,,,839,,69,908,116,436,588,"13,041","7,636",0.15,0.17
IID,18Apr2019,Pacific,N,"9,569","9,802","13,245","3,422",,"2,096",,,979,"1,368",,"8,802",,-75,"3,922",462,,0.91,,,866,,70,936,82,324,695,"13,245","8,936",0.16,0.17
IID,19Apr2019,Pacific,N,"9,567","10,390","12,769","2,365",,"1,896",,,942,"1,334",,"8,597",,-562,"3,083",665,,0.91,,,780,,68,848,176,290,734,"12,769","9,583",0.15,0.17
IID,20Apr2019,Pacific,N,"9,567","8,920","12,493","3,564",,"1,821",,,806,"1,329",,"8,537",,-272,"3,531","1,044",,0.91,,,751,,67,818,90,323,584,"12,493","8,190",0.14,0.16
IID,21Apr2019,Pacific,N,"7,837","7,487","10,505","2,999",,301,,,611,"1,402",,"8,191",,-255,"3,455",554,,0.91,,,124,,64,188,91,78,202,"10,505","6,751",0.04,0.07
IID,22Apr2019,Pacific,N,"9,228","8,805","11,538","2,722",,"1,226",,,848,"1,255",,"8,209",,-450,"3,422",477,,0.91,,,504,,65,568,171,208,531,"11,538","8,089",0.11,0.14
IID,23Apr2019,Pacific,N,"10,219","10,285","13,089","2,793",,"2,613",,,897,"1,393",,"8,186",,43,"3,398",185,,0.91,,,"1,074",,66,"1,140",67,322,885,"13,089","9,463",0.19,0.21
IID,24Apr2019,Pacific,N,"11,167","11,425","13,375","1,935",,"2,328",,,977,"1,380",,"8,690",,67,"2,409",391,,0.91,,,956,,69,"1,025",96,239,882,"13,375","10,508",0.17,0.19
IID,25Apr2019,Pacific,N,"11,835","11,878","13,626","1,733",,"2,593",,,"1,027","1,374",,"8,632",,271,"1,836",558,,0.91,,,"1,069",,69,"1,139",100,248,991,"13,626","10,961",0.18,0.20
IID,26Apr2019,Pacific,N,"11,682","12,136","13,572","1,423",,"2,800",,,"1,042","1,359",,"8,371",,427,"1,722",209,,0.91,,,"1,156",,68,"1,223",113,254,"1,082","13,572","11,214",0.20,0.21
IID,27Apr2019,Pacific,N,"10,673","11,004","11,309",294,,"1,390",,,949,"1,364",,"7,606",,504,770,-97,,0.91,,,574,,62,636,178,136,677,"11,309","10,132",0.12,0.15
IID,28Apr2019,Pacific,N,"9,809","9,810","11,774","1,952",,"1,412",,,910,"1,062",,"8,390",,116,"2,321",158,,0.91,,,583,,65,648,96,157,587,"11,774","9,179",0.12,0.14
IID,29Apr2019,Pacific,N,"8,643","8,736","12,780","4,032",,"1,663",,,989,"1,232",,"8,896",,-361,"4,525",650,,0.91,,,685,,70,754,106,326,535,"12,780","7,966",0.13,0.15
IID,30Apr2019,Pacific,N,"8,370","8,555","12,483","3,920",,"1,031",,,983,"1,416",,"9,053",,-518,"4,849",499,,0.91,,,424,,72,495,154,260,390,"12,483","7,653",0.09,0.11
IID,01May2019,Pacific,N,"8,639","8,862","13,331","4,458",,"1,057",,,938,"1,317",,"10,019",,-128,"5,137",369,,0.91,,,434,,77,511,71,229,353,"13,331","7,953",0.08,0.10
IID,02May2019,Pacific,N,"9,537","9,297","13,548","4,238",,960,,,"1,001",836,,"10,751",,7,"4,798",158,,0.91,,,395,,79,474,53,197,330,"13,548","8,585",0.08,0.08
IID,03May2019,Pacific,N,"10,227","10,344","14,668","4,314",,"1,424",,,"1,008","1,401",,"10,835",,79,"5,068",89,,0.91,,,586,,83,669,69,248,491,"14,668","9,432",0.10,0.11
IID,04May2019,Pacific,N,"10,033","10,117","14,637","4,510",,"1,537",,,921,"1,393",,"10,786",,134,"4,615",694,,0.91,,,633,,82,715,47,269,493,"14,637","9,194",0.11,0.12
IID,05May2019,Pacific,N,"8,690","8,971","14,015","5,034",,"1,033",,,897,"1,276",,"10,809",,110,"5,123",691,,0.91,,,426,,81,508,39,224,324,"14,015","8,091",0.08,0.09
IID,06May2019,Pacific,N,"8,105","8,435","14,019","5,572",,"1,288",,,940,"1,270",,"10,521",,-495,"7,038",-354,,0.91,,,531,,80,610,335,441,505,"14,019","7,830",0.10,0.14
IID,07May2019,Pacific,N,"8,318","8,619","13,992","5,357",,"1,428",,,928,"1,400",,"10,236",,-260,"6,562",-636,,0.91,,,588,,79,667,302,429,540,"13,992","8,326",0.11,0.14
IID,08May2019,Pacific,N,"9,039","8,920","13,874","4,934",,"1,141",,,906,"1,372",,"10,455",,-319,"6,831","-1,322",,0.91,,,471,,80,551,478,448,581,"13,874","8,684",0.09,0.15
IID,09May2019,Pacific,N,"9,102","9,187","13,889","4,691",,"1,273",,,952,"1,355",,"10,309",,-348,"6,531","-1,065",,0.91,,,525,,79,604,448,455,597,"13,889","8,771",0.10,0.15
IID,10May2019,Pacific,N,"8,505","8,569","12,516","3,935",,"1,259",,,972,"1,110",,"9,175",,-147,"5,455",-736,,0.91,,,518,,71,589,306,381,514,"12,516","7,944",0.10,0.14
IID,11May2019,Pacific,N,"7,958","8,616","11,926","3,215",,"1,430",,,947,"1,162",,"8,387",,151,"3,528",68,,0.91,,,589,,66,655,31,210,476,"11,926","8,179",0.12,0.13
IID,12May2019,Pacific,N,"10,288","9,267","12,460","3,183",,"1,377",,,797,"1,378",,"8,908",,256,"3,563",245,,0.91,,,567,,70,636,45,206,474,"12,460","8,396",0.11,0.12
IID,13May2019,Pacific,N,"10,288","10,714","12,850","2,121",,"1,424",,,935,"1,265",,"9,226",,343,"2,641",35,,0.91,,,586,,72,658,68,165,561,"12,850","9,831",0.11,0.13
IID,14May2019,Pacific,N,"11,596","11,386","12,640","1,065",,"1,720",,,"1,017","1,359",,"8,544",,54,"1,899",25,,0.91,,,708,,68,777,107,148,736,"12,640","10,662",0.14,0.15
IID,15May2019,Pacific,N,"11,135","11,386","12,640","1,065",,"1,720",,,"1,017","1,359",,"8,544",,54,"1,899",25,,0.91,,,709,,68,777,112,148,741,"12,640","10,662",0.14,0.15
IID,16May2019,Pacific,N,"8,631","8,633","15,091","5,537",,"1,537",,,978,"1,216",,"11,360",,354,"5,606",281,,0.91,,,634,,85,719,39,318,440,"15,091","8,850",0.11,0.11
IID,17May2019,Pacific,N,"8,226","8,230","15,518","6,313",,"1,135",,,986,"1,447",,"11,950",,214,"6,784",195,,0.91,,,469,,90,559,47,279,327,"15,518","8,325",0.08,0.09
IID,18May2019,Pacific,N,"8,296","8,513","15,468","6,324",,969,,,919,"1,316",,"12,264",,32,"6,639",501,,0.91,,,400,,91,491,51,249,292,"15,468","8,296",0.07,0.08
IID,19May2019,Pacific,N,"7,194","7,207","13,857","6,640",,957,,,817,892,,"11,191",,1,"6,673",616,,0.91,,,395,,81,476,31,266,241,"13,857","6,567",0.08,0.08
IID,20May2019,Pacific,N,"7,639","7,678","15,872","7,566",,964,,,868,"1,403",,"12,637",,212,"7,705",349,,0.91,,,399,,93,492,31,271,252,"15,872","7,606",0.07,0.07
IID,21May2019,Pacific,N,"7,561","7,746","15,414","6,785",,14,,,953,"1,337",,"13,110",,145,"6,851",616,,0.91,,,6,,97,102,21,60,64,"15,414","7,802",0.01,0.02
IID,22May2019,Pacific,N,"7,410","7,421","15,547","7,205",,0,,,868,"1,306",,"13,373",,146,"7,072",553,,,,,0,,98,98,20,58,60,"15,547","7,776",0.01,0.02
IID,23May2019,Pacific,N,"7,737","7,804","15,373","6,640",,0,,,926,"1,152",,"13,295",,59,"6,514",753,,,,,0,,96,96,20,54,62,"15,373","8,047",0.01,0.02
IID,24May2019,Pacific,N,"8,508","8,655","15,821","6,177",,0,,,955,"1,459",,"13,407",,190,"6,457",401,,,,,0,,99,99,39,57,81,"15,821","8,773",0.01,0.02
IID,25May2019,Pacific,N,"8,554","8,844","15,712","5,883",,0,,,885,"1,391",,"13,436",,-39,"6,123",709,,,,,0,,99,99,23,51,70,"15,712","8,919",0.01,0.02
IID,26May2019,Pacific,N,"7,355","7,174","15,502","7,360",,110,,,661,"1,347",,"13,384",,-25,"7,512",652,,0.91,,,45,,97,142,28,86,84,"15,502","7,363",0.02,0.03
IID,27May2019,Pacific,N,"6,640","7,280","16,030","7,715",,0,,,838,"1,468",,"13,724",,-160,"7,642",541,,,,,0,,101,101,33,66,67,"16,030","8,007",0.01,0.02
IID,28May2019,Pacific,N,"8,595","8,721","16,495","6,690",,331,,,934,"1,436",,"13,794",,105,"6,901",392,,0.91,,,137,,101,238,24,101,161,"16,495","9,097",0.03,0.04
IID,29May2019,Pacific,N,"10,462","10,499","16,564","5,003",,"1,328",,,971,"1,416",,"12,849",,-40,"5,831",154,,0.91,,,549,,96,644,81,243,481,"16,564","10,619",0.09,0.10
IID,30May2019,Pacific,N,"11,331","11,113","16,084","3,877",,"1,232",,,807,"1,352",,"12,693",,-147,"4,783",193,,0.91,,,508,,93,601,84,206,479,"16,084","11,255",0.08,0.09
