BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,FMPP,FPL,GVL,NSB,SEC,SOCO,TAL,TEC,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
FPC,26Oct2021,Eastern,N,"124,471","156,056","119,252","-36,804","9,928","104,671",,29,727,"3,263",,634,,"-14,833","-8,289","-1,257",,"-9,605","-3,366","-3,248","3,791",2.22,0.90,2.07,"10,013","42,790",27,31,"52,860","19,383","1,835","70,409","119,252","156,059",0.98,0.99
FPC,27Oct2021,Eastern,N,"109,763","133,338","99,939","-33,399","9,428","86,293",,76,706,"2,786",,650,,"-11,948","-8,526","-1,507",,"-8,491","-2,405","-2,580","2,058",2.22,0.90,2.06,"9,506","35,269",71,28,"44,874","16,791","1,249","60,415","99,939","133,338",0.99,1.00
FPC,28Oct2021,Eastern,N,"114,477","140,774","108,871","-31,903","9,805","95,727",,11,700,891,,"1,737",,"-13,237","-8,181","-1,717",,"-6,991","-3,208","-2,798","4,229",2.23,0.90,2.07,"9,896","39,186",10,22,"49,115","16,483","1,944","63,654","108,871","140,774",0.99,1.00
FPC,29Oct2021,Eastern,N,"102,464","131,073","101,682","-29,391","5,959","92,676",,35,763,"1,619",,630,,"-10,053","-8,840","-1,293",,"-9,508","-2,690","-2,329","5,322",2.22,0.90,2.06,"6,001","37,839",33,20,"43,893","15,582","2,384","57,091","101,682","131,073",0.95,0.96
FPC,30Oct2021,Eastern,N,"87,490","114,211","85,239","-28,972","4,089","77,227",,18,862,"2,422",,621,,"-10,419","-7,392",-395,,"-9,581","-1,303","-2,203","2,321",2.21,0.90,2.07,"4,106","31,434",17,26,"35,583","14,006","1,054","48,535","85,239","114,211",0.92,0.94
FPC,31Oct2021,Eastern,N,"88,652","113,087","82,059","-31,028","4,162","74,628",,0,840,"1,801",,628,,"-10,762","-6,793",-605,,"-9,573","-2,079","-2,525","1,309",2.22,0.90,,"4,183","30,410",0,22,"34,615","14,651",672,"48,594","82,059","113,087",0.93,0.95
FPC,01Nov2021,Eastern,N,"96,328","117,772","83,910","-33,862","4,260","75,655",,72,820,"2,512",,591,,"-11,169","-6,795",-574,,"-8,027","-1,349","-2,695","-3,253",2.21,0.89,2.04,"4,276","30,677",67,26,"35,046","13,977",39,"48,983","83,910","117,772",0.92,0.92
FPC,02Nov2021,Eastern,N,"100,678","132,652","104,593","-28,059","5,403","94,972",,69,824,"2,734",,591,,"-11,799","-9,498",-421,,"-4,307",-707,"-2,812","1,485",2.21,0.89,2.05,"5,421","38,483",64,28,"43,996","12,145",816,"55,325","104,593","132,652",0.93,0.92
FPC,03Nov2021,Eastern,N,"105,133","131,508","100,441","-31,067","3,486","92,591",,20,847,"2,902",,595,,"-12,223","-10,454","-1,006",,"-5,154",-319,"-2,607",696,2.21,0.89,2.05,"3,500","37,519",19,29,"41,066","13,941",739,"54,268","100,441","131,508",0.90,0.91
FPC,04Nov2021,Eastern,N,"103,192","125,142","93,080","-32,062","8,371","81,470",,0,863,"1,739",,637,,"-11,104","-9,186",-830,,"-9,445","-3,053","-2,419","3,975",2.22,0.90,,"8,415","33,108",0,22,"41,545","16,932","1,800","56,677","93,080","125,142",0.98,1.00
FPC,05Nov2021,Eastern,N,"91,162","120,566","93,159","-27,407","4,308","86,828",,18,842,336,,827,,"-10,154","-7,072",-748,,"-7,768","-3,657","-2,203","4,195",2.22,0.90,2.06,"4,340","35,376",17,13,"39,746","14,956","1,856","52,847","93,159","120,566",0.94,0.97
FPC,06Nov2021,Eastern,N,"88,750","115,462","93,001","-22,461","4,350","85,514",,73,807,"1,270",,987,,"-9,630","-4,394",-239,,"-6,476","-3,112","-2,742","4,132",2.22,0.90,2.06,"4,376","34,906",68,20,"39,371","12,922","1,859","50,434","93,001","115,462",0.93,0.96
FPC,07Nov2021,Eastern,N,,"119,161","95,543","-23,618","4,346","85,736",,73,807,"1,270",,"1,006",,"-11,998","-1,060",-120,,"-8,798","-2,334","-3,199","3,891",2.22,0.90,2.07,,,,,,"14,577",,,,,,
FPC,08Nov2021,Eastern,N,"93,145","121,362","96,142","-25,220","5,442","85,189",,0,752,"3,520",,"1,239",,"-11,868","-2,510",-208,,"-10,683","-3,241","-2,747","6,037",2.22,0.90,,"5,475","34,797",0,37,"40,308","16,171","2,739","53,740","96,142","121,362",0.92,0.98
FPC,09Nov2021,Eastern,N,"92,606","122,118","99,599","-22,519","4,467","90,030",,31,758,"3,085",,"1,228",,"-9,679","-7,317",-175,,"-9,090","-3,383","-3,030","10,155",2.21,0.90,2.05,"4,488","36,611",29,34,"41,161","15,617","4,426","52,353","99,599","122,118",0.91,0.95
FPC,10Nov2021,Eastern,N,"95,377","121,057","99,031","-22,026","4,593","90,257",,111,759,"2,155",,"1,156",,"-8,008","-12,562",-756,,"-7,014","-2,591","-2,639","11,544",2.22,0.90,2.06,"4,621","36,861",104,27,"41,613","14,363","4,877","51,098","99,031","121,057",0.93,0.93
FPC,11Nov2021,Eastern,N,"100,206","129,720","105,464","-24,256","4,779","97,094",,0,762,"1,648",,"1,181",,"-10,269","-13,457",-800,,"-7,637","-2,288","-2,862","13,057",2.22,0.90,,"4,807","39,587",0,24,"44,418","16,252","5,546","55,124","105,464","129,720",0.93,0.94
FPC,12Nov2021,Eastern,N,"101,941","127,068","102,348","-24,720","4,496","93,842",,0,828,"1,932",,"1,250",,"-6,657","-13,186",-292,,"-8,257","-2,145","-2,916","8,733",2.22,0.90,,"4,528","38,318",0,27,"42,873","14,286","3,743","53,415","102,348","127,068",0.92,0.93
FPC,13Nov2021,Eastern,N,"91,013","118,076","94,754","-23,322","4,494","86,164",,0,834,"2,000",,"1,262",,"-9,763","-6,217",-89,,"-8,063","-2,045","-2,035","4,890",2.22,0.90,,"4,520","35,081",0,27,"39,628","12,927","2,138","50,417","94,754","118,076",0.92,0.94
FPC,14Nov2021,Eastern,N,"83,743","114,680","91,691","-22,989","4,523","82,376",,0,811,"2,736",,"1,245",,"-10,226","-5,283",-85,,"-7,522","-1,750","-2,198","4,075",2.22,0.90,,"4,553","33,488",0,32,"38,073","12,293","1,753","48,613","91,691","114,680",0.92,0.93
FPC,15Nov2021,Eastern,N,"92,237","122,161","99,375","-22,786","5,180","89,596",,42,813,"2,641",,"1,103",,"-10,690","-4,954",-144,,"-7,529","-2,581","-2,548","5,660",2.22,0.90,2.11,"5,218","36,382",40,30,"41,671","12,861","2,393","52,138","99,375","122,161",0.92,0.94
FPC,16Nov2021,Eastern,N,"91,311","122,991","99,214","-23,777","5,088","88,674",,740,776,"2,831",,"1,105",,"-9,552","-8,704",-183,,"-8,582","-3,082","-2,469","8,795",2.23,0.90,2.08,"5,136","36,196",698,31,"42,062","14,145","3,763","52,444","99,214","122,991",0.93,0.94
FPC,17Nov2021,Eastern,N,"94,497","124,580","98,547","-26,033","4,272","89,767",,0,780,"2,499",,"1,229",,"-7,668","-16,156",-147,,"-9,247","-1,992","-2,026","11,203",2.22,0.90,,"4,310","36,700",0,30,"41,040","16,404","4,732","52,712","98,547","124,580",0.92,0.93
FPC,18Nov2021,Eastern,N,"100,249","124,712","98,598","-26,114","4,312","91,116",,0,775,"1,150",,"1,245",,"-6,604","-19,421",-92,,"-7,225","-2,960","-1,889","12,077",2.22,0.90,,"4,343","37,024",0,21,"41,388","15,926","5,082","52,232","98,598","124,712",0.93,0.92
FPC,19Nov2021,Eastern,N,"95,384","128,292","103,744","-24,548","5,070","94,560",,0,772,"2,108",,"1,234",,"-9,525","-9,591",270,,"-4,477","-2,202","-1,704","2,681",2.22,0.90,,"5,113","38,583",0,27,"43,724","11,273","1,319","53,678","103,744","128,292",0.93,0.92
FPC,20Nov2021,Eastern,N,"93,074","119,758","98,559","-21,199","4,631","90,049",,0,765,"1,908",,"1,206",,"-7,556","-11,009",529,,"-5,366","-2,679","-1,894","6,776",2.22,0.90,,"4,661","36,636",0,26,"41,323","11,322","2,999","49,646","98,559","119,758",0.92,0.91
FPC,21Nov2021,Eastern,N,"95,025","122,257","100,365","-21,892","5,425","91,134",,0,741,"1,817",,"1,248",,"-8,863","-9,199",443,,"-5,464","-2,319","-2,154","5,664",2.22,0.90,,"5,462","37,164",0,25,"42,652","11,460","2,576","51,535","100,365","122,257",0.94,0.93
FPC,22Nov2021,Eastern,N,"97,285","122,796","102,322","-20,474","4,447","94,691",,0,760,"1,513",,911,,"-8,704","-7,817",323,,"-6,083","-2,478","-2,361","6,646",2.22,0.89,,"4,469","38,403",0,21,"42,893","11,434","2,983","51,344","102,322","122,796",0.92,0.92
FPC,23Nov2021,Eastern,N,"87,564","121,070","99,559","-21,511",-400,"94,537",,22,757,"3,479",,"1,164",,"-9,830","-5,606",309,,"-5,317","-3,483","-2,233","4,649",2.22,0.90,2.06,,"38,516",21,36,"38,786","10,810","1,937","47,658","100,171","121,682",0.85,0.86
FPC,24Nov2021,Eastern,N,"96,004","131,595","112,361","-19,234",-307,"107,504",,0,768,"3,122",,"1,274",,"-10,024","-4,518",434,,"-4,803","-2,041","-2,839","4,557",,0.90,,,"43,908",0,34,"43,942","10,263","1,996","52,208","112,668","131,902",0.86,0.87
FPC,25Nov2021,Eastern,N,"85,062","120,504","96,032","-24,472",-311,"91,552",,0,787,"2,724",,"1,280",,"-10,692","-8,737",20,,"-6,307","-1,718","-3,029","5,991",,0.90,,,"37,271",0,32,"37,303","12,285","2,364","47,224","96,343","120,815",0.85,0.86
FPC,26Nov2021,Eastern,N,"83,863","114,349","88,595","-25,754",-316,"85,234",,0,801,"1,632",,"1,244",,"-9,898","-10,495",32,,"-7,035","-2,351","-3,092","7,085",,0.90,,,"34,712",0,24,"34,737","12,997","2,798","44,935","88,911","114,665",0.86,0.86
FPC,27Nov2021,Eastern,N,"85,438","120,041","97,509","-22,532",-326,"92,728",,0,785,"3,093",,"1,229",,"-10,746","-5,563",217,,"-6,957","-1,914","-3,149","5,580",,0.90,,,"37,743",0,34,"37,777","11,929","2,279","47,426","97,835","120,367",0.85,0.87
FPC,28Nov2021,Eastern,N,"85,545","124,599","98,679","-25,920",-309,"95,580",,0,760,"1,426",,"1,222",,"-11,945","-5,360",106,,"-8,186","-2,825","-2,823","5,105",,0.90,,,"38,839",0,23,"38,862","13,551","2,140","50,274","98,988","124,916",0.87,0.89
FPC,29Nov2021,Eastern,N,"94,524","124,679","101,997","-22,682",-305,"97,386",,93,760,"2,899",,"1,164",,"-12,896","-5,082",72,,"-8,455","-2,878","-2,965","9,522",,0.90,2.06,,"39,618",87,32,"39,737","13,903","3,827","49,813","102,302","124,984",0.86,0.88
FPC,30Nov2021,Eastern,N,"98,121","135,718","111,168","-24,550",-310,"106,538",,37,760,"3,158",,985,,"-12,308","-7,381",505,,"-7,124","-2,841","-2,677","7,276",,0.90,2.08,,"43,336",35,33,"43,403","13,448","3,081","53,770","111,478","136,028",0.86,0.87
FPC,01Dec2021,Eastern,N,"94,360","131,998","111,268","-20,730",-327,"106,068",,0,754,"2,982",,"1,791",,"-7,517","-13,275",327,,"-5,618",662,"-3,534","8,225",,0.90,,,"43,204",0,37,"43,240","10,424","3,551","50,114","111,595","132,325",0.85,0.83
FPC,02Dec2021,Eastern,N,"91,826","122,967","106,253","-16,714",-552,"101,095",,0,745,"3,126",,"1,839",,"-5,893","-13,136",255,,"-5,778",631,"-3,650","10,857",,0.90,,,"41,113",0,38,"41,151","9,549","4,438","46,262","106,805","123,519",0.85,0.83
FPC,03Dec2021,Eastern,N,"91,495","125,233","110,822","-14,411","1,685","103,965",,0,748,"2,558",,"1,866",,"-3,759","-14,125",201,,"-6,326",-721,"-2,866","13,185",2.22,0.90,,,"42,353",0,34,"44,450","8,605","5,149","47,905","111,188","125,599",0.88,0.84
FPC,04Dec2021,Eastern,N,"86,103","120,294","101,167","-19,127","4,434","91,996",,0,718,"2,139",,"1,880",,"-4,193","-14,510",165,,"-6,910",-994,"-2,728","10,043",2.21,0.90,,"4,453","37,484",0,32,"41,968","10,045","4,096","47,917","101,167","120,294",0.91,0.88
FPC,05Dec2021,Eastern,N,"85,845","121,192","97,026","-24,166","5,941","86,253",,0,675,"2,315",,"1,842",,"-3,875","-16,225",-30,,"-9,121",-442,"-2,742","8,269",2.22,0.90,,"5,990","35,265",0,32,"41,287","12,379","3,507","50,159","97,026","121,192",0.94,0.91
FPC,06Dec2021,Eastern,N,"95,281","126,669","106,086","-20,583","15,961","85,435",,0,666,"2,324",,"1,700",,881,"-19,926",-2,,"-7,241",-588,"-2,725","9,018",2.22,0.90,,"16,070","34,734",0,31,"50,835","10,997","4,659","57,173","106,086","126,669",1.06,1.00
FPC,07Dec2021,Eastern,N,"96,422","126,049","107,215","-18,834","16,055","87,258",,13,712,"1,526",,"1,651",,500,"-18,064",-105,,"-7,132","-2,289","-2,943","11,200",2.22,0.90,2.10,"16,184","35,426",12,26,"51,648","11,348","5,448","57,548","107,215","126,048",1.06,1.01
FPC,08Dec2021,Eastern,N,"98,523","130,563","110,227","-20,336","14,273","91,482",,440,784,"1,516",,"1,732",,"1,113","-21,240",-301,,"-5,632","-3,668",-992,"10,384",2.22,0.90,2.08,"14,399","37,196",416,27,"52,037","11,069","5,197","57,909","110,227","130,563",1.04,0.98
FPC,09Dec2021,Eastern,N,"101,642","134,219","114,616","-19,603","5,203","105,752",,18,835,958,,"1,850",,"2,206","-22,499",-275,,"-6,137","-3,418",-936,"11,456",2.23,0.90,2.05,"5,256","43,153",17,24,"48,450","11,729","5,585","54,595","114,616","134,219",0.93,0.90
FPC,10Dec2021,Eastern,N,"103,050","134,975","114,090","-20,885",340,"108,697",,0,862,"2,491",,"1,700",,-545,"-19,003",-273,,"-8,076","-3,190",-870,"11,072",2.23,0.90,,343,"44,461",0,34,"44,838","12,273","4,461","52,650","114,090","134,975",0.87,0.86
FPC,11Dec2021,Eastern,N,"103,400","134,452","112,241","-22,211",0,"107,092",,0,859,"2,439",,"1,851",,-267,"-18,576",-108,,"-7,556","-3,179","-1,254","8,729",,0.90,,0,"43,591",0,34,"43,625","11,842","3,525","51,943","112,241","134,452",0.86,0.85
FPC,12Dec2021,Eastern,N,"97,008","134,565","110,610","-23,955",0,"106,380",,0,856,"1,498",,"1,876",,"-6,172","-16,964",-89,,"-6,658","-3,273","-1,335","10,536",,0.90,,0,"43,462",0,28,"43,490","13,081","4,100","52,471","110,610","134,565",0.87,0.86
FPC,13Dec2021,Eastern,N,"98,410","136,220","115,598","-20,622",0,"111,286",,128,855,"1,504",,"1,825",,"-6,900","-15,515",-110,,"-5,826","-3,241","-2,252","13,222",,0.90,2.10,0,"45,396",122,28,"45,546","12,825","5,166","53,206","115,598","136,220",0.87,0.86
FPC,14Dec2021,Eastern,N,"100,392","131,951","113,203","-18,748",0,"108,980",,39,878,"1,543",,"1,763",,"-6,968","-13,720",198,,"-5,947","-1,567","-3,419","12,675",,0.90,2.07,0,"44,556",37,28,"44,621","12,268","5,049","51,839","113,203","131,951",0.87,0.87
FPC,15Dec2021,Eastern,N,"100,067","131,649","111,633","-20,016",0,"106,392",,22,898,"2,459",,"1,862",,"-9,067","-11,642",-33,,"-4,700","-1,524","-2,883","9,833",,0.90,2.06,0,"43,500",21,35,"43,555","11,458","3,833","51,180","111,633","131,649",0.86,0.86
FPC,16Dec2021,Eastern,N,"101,237","137,328","115,930","-21,398",-299,"111,420",,48,914,"1,978",,"1,869",,"-8,384","-10,266",153,,"-4,890","-1,384","-2,818","6,191",,0.90,2.05,,"45,293",45,32,"45,370","11,045","2,630","53,785","116,229","137,627",0.86,0.86
FPC,17Dec2021,Eastern,N,"102,229","134,926","110,347","-24,579",-435,"105,036",,29,917,"2,737",,"2,063",,"-6,122","-12,999",113,,"-4,399","-1,972","-2,948","3,748",,0.90,2.05,,"42,741",27,38,"42,806","10,618","1,600","51,823","110,782","135,361",0.85,0.84
FPC,18Dec2021,Eastern,N,"102,554","132,688","106,843","-25,845",-458,"101,670",,0,888,"2,357",,"2,386",,"-6,974","-12,213",279,,"-6,199","-1,613","-2,912","3,787",,0.90,,,"41,335",0,38,"41,372","11,505","1,568","51,309","107,301","133,146",0.85,0.85
FPC,19Dec2021,Eastern,N,"101,348","137,914","109,837","-28,077",-642,"105,789",,0,888,"1,428",,"2,374",,"-7,739","-12,472",459,,"-6,621","-2,233","-2,976","3,505",,0.90,,,"43,019",0,31,"43,050","12,714","1,565","54,199","110,479","138,556",0.86,0.86
FPC,20Dec2021,Eastern,N,"98,329","128,435","109,930","-18,505","3,601","102,401",,0,842,746,,"2,340",,"-8,335","-2,856",319,,"-6,608","-2,221","-2,073","3,269",2.22,0.89,,,"41,541",0,26,"45,193","10,320","1,594","53,919","109,932","128,437",0.91,0.93
FPC,21Dec2021,Eastern,N,"95,462","126,974","110,331","-16,643","6,813","99,764",,0,862,535,,"2,357",,"-10,431",-45,677,,"-5,262","-1,383","-1,823","1,624",2.22,0.90,,"6,854","40,531",0,25,"47,410","9,417","1,385","55,442","110,331","126,974",0.95,0.96
FPC,22Dec2021,Eastern,N,"94,108","127,379","111,316","-16,063","4,716","100,329",,0,819,"3,081",,"2,371",,"-10,316","-2,293",491,,"-6,167",183,"-1,836","3,875",2.22,0.90,,"4,742","40,740",0,42,"45,524","9,828","2,294","53,058","111,316","127,379",0.90,0.92
FPC,23Dec2021,Eastern,N,"102,241","134,575","111,819","-22,756","2,764","102,582",,0,777,"3,331",,"2,365",,"-10,861","-3,595",266,,"-9,474",-936,"-2,828","4,672",2.22,0.90,,,"41,839",0,43,"45,006","13,627","2,218","56,415","112,154","134,910",0.88,0.92
FPC,24Dec2021,Eastern,N,"95,511","127,964","104,039","-23,925",-634,"98,366",,0,773,"3,199",,"2,335",,"-12,026","-6,853",147,,"-9,306",-635,"-3,014","7,762",,0.90,,,"40,221",0,42,"40,263","14,306","3,288","51,280","104,673","128,598",0.85,0.88
FPC,25Dec2021,Eastern,N,"87,302","118,757","94,298","-24,459",-581,"88,755",,0,753,"3,021",,"2,350",,"-11,368","-7,319",-15,,"-10,052",57,"-2,820","7,058",,0.90,,,"36,064",0,41,"36,104","13,779","2,980","46,903","94,879","119,338",0.84,0.87
FPC,26Dec2021,Eastern,N,"87,313","117,721","93,481","-24,240",-383,"88,400",,0,741,"2,582",,"2,141",,"-10,994","-8,093",-7,,"-9,985",-177,"-2,699","7,715",,0.90,,,"36,089",0,36,"36,125","13,903","3,231","46,797","93,864","118,104",0.85,0.87
FPC,27Dec2021,Eastern,N,"92,311","122,345","98,665","-23,680",-342,"94,225",,0,736,"1,965",,"2,081",,"-11,100","-8,231",-35,,"-8,732","-1,454","-2,938","8,810",,0.90,,,"38,398",0,32,"38,429","13,665","3,547","48,548","99,007","122,687",0.86,0.87
FPC,28Dec2021,Eastern,N,"94,994","123,626","100,403","-23,223",-534,"95,566",,0,776,"2,498",,"2,097",,"-9,449","-10,075",65,,"-9,864","-1,974","-2,769","10,843",,0.90,,,"38,966",0,36,"39,001","14,150","4,305","48,847","100,937","124,160",0.85,0.87
FPC,29Dec2021,Eastern,N,"96,248","129,208","102,741","-26,467",-442,"97,691",,0,820,"2,484",,"2,188",,"-9,113","-10,454",26,,"-10,238","-1,641","-2,861","7,814",,0.89,,,"39,567",0,37,"39,603","14,080","3,069","50,614","103,183","129,650",0.85,0.86
FPC,30Dec2021,Eastern,N,"99,546","130,350","102,726","-27,624",-337,"98,526",,0,826,"1,440",,"2,271",,"-10,171","-9,077",-183,,"-9,386","-2,545","-2,419","6,157",,0.90,,,"40,074",0,30,"40,104","14,154","2,475","51,783","103,063","130,687",0.86,0.87
FPC,31Dec2021,Eastern,N,"95,642","135,057","102,130","-32,927",-365,"98,176",,0,820,"1,301",,"2,198",,"-11,225","-7,521",-188,,"-10,318","-1,091","-3,062",478,,0.90,,,"40,135",0,29,"40,164","14,494",662,"53,996","102,495","135,422",0.86,0.88
FPC,01Jan2022,Eastern,N,"97,365","128,443","99,954","-28,489",-332,"94,306",,0,815,"2,825",,"2,340",,"-11,191","-7,573",-56,,"-9,036",693,"-2,668","1,342",,0.90,,,"38,429",0,40,"38,469","12,600","1,006","50,063","100,286","128,775",0.85,0.86
FPC,02Jan2022,Eastern,N,"100,744","131,468","103,210","-28,258",-351,"98,566",,0,835,"1,882",,"2,278",,"-11,087","-8,803",31,,"-8,125",-233,"-2,648","2,607",,0.89,,,"39,918",0,33,"39,951","13,569","1,216","52,304","103,561","131,819",0.85,0.87
FPC,03Jan2022,Eastern,N,"89,861","122,661","96,210","-26,451",-400,"90,477",,0,647,"3,136",,"2,350",,"-11,545","-7,772",49,,"-7,851",928,"-2,596","2,336",,0.90,,,"36,800",0,41,"36,841","12,849","1,536","48,153","96,610","123,061",0.84,0.86
FPC,04Jan2022,Eastern,N,"94,698","131,532","102,616","-28,916",-364,"97,649",,85,475,"2,507",,"2,264",,"-11,807","-7,939",260,,"-8,366",-954,"-2,565","2,455",,0.90,2.05,,"39,843",79,35,"39,957","14,049","1,380","52,626","102,980","131,896",0.86,0.88
FPC,05Jan2022,Eastern,N,"93,841","122,713","92,671","-30,042",-351,"89,223",,0,661,"1,466",,"1,672",,"-11,741","-10,088",326,,"-7,062","-1,695","-2,469","2,687",,0.90,,,"36,336",0,25,"36,361","13,966","1,451","48,877","93,022","123,064",0.86,0.88
FPC,06Jan2022,Eastern,N,"91,092","124,199","96,091","-28,108",-318,"90,882",,158,620,"2,956",,"1,793",,"-9,725","-10,998",328,,"-6,625",-532,"-2,422","1,866",,0.89,2.06,,"36,835",148,36,"37,018","12,737","1,082","48,673","96,409","124,517",0.85,0.86
FPC,07Jan2022,Eastern,N,"88,619","122,896","103,050","-19,846",-421,"97,949",,0,535,"3,197",,"1,790",,"-8,886","-7,751",605,,"-3,582",563,"-1,825","1,030",,0.89,,,"39,747",0,37,"39,783","10,171","1,675","48,279","103,471","123,317",0.85,0.86
FPC,08Jan2022,Eastern,N,"88,291","120,751","93,663","-27,088",-406,"87,985",,0,516,"3,210",,"2,358",,"-9,325","-9,065",431,,"-6,259","-1,432","-1,892",454,,0.90,,,"35,904",0,41,"35,944","12,899",693,"48,151","94,069","121,157",0.84,0.88
FPC,09Jan2022,Eastern,N,"86,391","122,311","90,011","-32,300",-375,"84,718",,0,609,"2,708",,"2,351",,"-10,650","-12,593",66,,"-8,876",-167,"-2,377","2,297",,0.90,,,"34,484",0,38,"34,521","16,184","1,194","49,511","90,386","122,686",0.84,0.89
FPC,10Jan2022,Eastern,N,"95,733","123,739","96,514","-27,225",-379,"92,270",,0,659,"1,727",,"2,237",,"-11,376","-10,469",239,,"-6,326",378,"-2,265","2,594",,0.89,,,"37,360",0,31,"37,391","13,705","1,438","49,659","96,893","124,118",0.85,0.88
FPC,11Jan2022,Eastern,N,"89,984","122,286","98,492","-23,794",-409,"92,560",,0,658,"3,380",,"2,303",,"-5,995","-4,941",658,,"-6,300","-1,584","-2,598","-3,034",,0.90,,,"37,640",0,42,"37,682","11,742",383,"49,041","98,901","122,695",0.84,0.88
FPC,12Jan2022,Eastern,N,"93,209","125,725","102,730","-22,995",-391,"97,486",,0,708,"2,640",,"2,287",,"-4,664","-4,240",375,,"-6,385","-1,023","-2,159","-4,899",,0.90,,,"39,646",0,38,"39,683","11,597",354,"50,926","103,121","126,116",0.85,0.89
FPC,13Jan2022,Eastern,N,"93,102","121,995","99,356","-22,639",-382,"94,170",,19,705,"3,044",,"1,800",,"-5,215","-7,364",333,,"-5,715",-236,"-2,342","-2,100",,0.90,2.05,,"38,265",18,37,"38,319","11,220",394,"49,145","99,738","122,377",0.85,0.89
FPC,14Jan2022,Eastern,N,"93,072","126,547","102,086","-24,461",-376,"96,053",,0,698,"3,526",,"2,185",,"-6,743","-9,485",342,,"-6,462",-455,"-2,928","1,270",,0.90,,,"39,153",0,43,"39,195","12,471",961,"50,705","102,462","126,923",0.84,0.88
FPC,15Jan2022,Eastern,N,"92,259","130,228","108,970","-21,258",-341,"102,730",,0,747,"3,442",,"2,392",,"-10,393","-5,872",408,,"-5,648",478,"-2,733","2,502",,0.90,,,"41,749",0,44,"41,793","12,151","1,518","52,425","109,311","130,569",0.84,0.89
