BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,BPAT,PACW,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
AVRN,25Apr2022,Pacific,Y,,,"15,193","15,193",,481,,,0,0,"14,712",,,"15,475",481,,0.90,,,197,,98,295,0,295,,"15,193",0,0.04,
AVRN,26Apr2022,Pacific,Y,,,"27,054","27,054",,0,,,0,0,"27,054",,,"28,034",0,,,,,0,,180,180,0,180,,"27,054",0,0.01,
AVRN,27Apr2022,Pacific,Y,,,"13,970","13,970",,0,,,0,0,"13,970",,,"13,970",0,,,,,0,,93,93,0,93,,"13,970",0,0.01,
AVRN,28Apr2022,Pacific,Y,,,"17,505","17,505",,213,,,0,0,"17,292",,,"17,292",213,,0.90,,,87,,115,202,0,202,,"17,505",0,0.03,
AVRN,29Apr2022,Pacific,Y,,,"9,197","9,197",,314,,,0,0,"8,883",,,"8,883",314,,0.90,,,129,,59,188,0,188,,"9,197",0,0.05,
AVRN,30Apr2022,Pacific,Y,,,"5,382","5,382",,89,,,0,0,"5,293",,,"5,293",89,,0.90,,,36,,35,72,1,72,,"5,413",31,0.03,
AVRN,01May2022,Pacific,Y,,,"4,921","4,921",,6,,,0,0,"4,915",,,"4,915",6,,0.90,,,2,,33,35,0,35,,"4,921",0,0.02,
AVRN,02May2022,Pacific,Y,,,"22,987","22,987",,128,,,0,0,"22,859",,,"25,912",128,,0.90,,,52,,152,205,0,205,,"22,987",0,0.02,
AVRN,03May2022,Pacific,Y,,,"30,000","30,000",,0,,,0,0,"30,000",,,"30,000",0,,,,,0,,200,200,0,200,,"30,000",0,0.01,
AVRN,04May2022,Pacific,Y,,,"3,956","3,956",,248,,,0,0,"3,708",,,"4,313",247,,0.90,,,101,,25,126,0,126,,"3,956",1,0.07,
AVRN,05May2022,Pacific,Y,,,"17,266","17,266",,53,,,0,0,"17,213",,,"18,358",53,,0.90,,,22,,115,136,0,136,,"17,266",0,0.02,
AVRN,06May2022,Pacific,Y,,,"11,914","11,914",,53,,,0,0,"11,861",,,"12,487",53,,0.90,,,22,,79,101,0,101,,"11,917",3,0.02,
AVRN,07May2022,Pacific,Y,,,"27,705","27,705",,47,,,0,0,"27,658",,,"28,492",47,,0.90,,,19,,184,203,0,203,,"27,705",0,0.02,
AVRN,08May2022,Pacific,Y,,,"15,801","15,801",,29,,,0,0,"15,772",,,"17,096",29,,0.90,,,12,,105,117,0,117,,"15,801",0,0.02,
AVRN,09May2022,Pacific,Y,,,"34,197","34,197",,1,,,0,0,"34,196",,,"34,196",0,,0.90,,,0,,228,228,0,228,,"34,197",1,0.01,
AVRN,10May2022,Pacific,Y,,,"25,290","25,290",,1,,,0,0,"25,289",,,"25,289",0,,0.90,,,0,,168,169,0,169,,"25,290",1,0.01,
AVRN,11May2022,Pacific,Y,,,"13,299","13,299",,1,,,0,0,"13,298",,,"13,298",0,,0.90,,,0,,89,89,0,89,,"13,299",1,0.01,
AVRN,12May2022,Pacific,Y,,,"13,317","13,317",,326,,,0,0,"12,991",,,"14,487",326,,0.90,,,133,,87,220,0,220,,"13,317",0,0.04,
AVRN,13May2022,Pacific,Y,,,"9,002","9,002",,350,,,0,0,"8,652",,,"8,654",350,,0.90,,,143,,58,200,0,200,,"9,014",12,0.05,
AVRN,14May2022,Pacific,Y,,,"4,322","4,322",,80,,,0,0,"4,242",,,"4,242",80,,0.90,,,33,,28,61,1,61,,"4,341",19,0.03,
AVRN,15May2022,Pacific,Y,,,"3,522","3,522",,151,,,0,0,"3,371",,,"5,172",151,,0.90,,,62,,23,84,3,84,,"3,587",65,0.05,
AVRN,16May2022,Pacific,Y,,,"27,532","27,532",,156,,,0,0,"27,376",,,"27,376",156,,0.90,,,64,,182,246,0,246,,"27,532",0,0.02,
AVRN,17May2022,Pacific,Y,,,"11,565","11,565",,128,,,0,0,"11,437",,,"11,967",128,,0.90,,,52,,76,128,0,128,,"11,565",0,0.02,
AVRN,18May2022,Pacific,Y,,,"20,661","20,661",,21,,,0,0,"20,640",,,"24,934",21,,0.89,,,9,,137,146,0,146,,"20,661",0,0.02,
AVRN,19May2022,Pacific,Y,,,"32,006","32,006",,0,,,0,0,"32,006",,,"34,489",0,,,,,0,,213,213,0,213,,"32,006",0,0.01,
AVRN,20May2022,Pacific,Y,,,"10,526","10,526",,417,,,0,0,"10,109",,,"10,292",480,,0.90,,,170,,67,237,0,237,,"10,526",1,0.05,
AVRN,21May2022,Pacific,Y,,,"2,598","2,598",,2,,,0,0,"2,596",,,"2,596",2,,0.90,,,1,,17,18,0,18,,"2,598",0,0.02,
AVRN,22May2022,Pacific,Y,,,245,245,,0,,,0,0,245,,,254,0,,,,,0,,2,2,1,2,,261,16,0.01,
AVRN,23May2022,Pacific,Y,,,"24,689","24,689",,"3,497",,,0,0,"21,192",,,"21,192","3,497",,0.90,,,"1,432",,141,"1,573",0,"1,573",,"24,689",0,0.14,
AVRN,24May2022,Pacific,Y,,,"12,755","12,755",,"4,140",,,0,0,"8,615",,,"8,615","4,139",,0.90,,,"1,697",,57,"1,755",0,"1,754",,"12,755",1,0.30,
AVRN,25May2022,Pacific,Y,,,"18,749","18,749",,"5,844",,,0,0,"12,905",,,"12,905","5,843",,0.90,,,"2,398",,86,"2,484",0,"2,484",,"18,749",1,0.29,
AVRN,26May2022,Pacific,Y,,,"11,029","11,029",,"4,211",,,0,0,"6,818",,,"6,962","4,468",,0.90,,,"1,723",,45,"1,768",0,"1,769",,"11,029",-1,0.35,
AVRN,27May2022,Pacific,Y,,,"25,478","25,478",,"5,523",,,0,0,"19,955",,,"19,955","5,523",,0.90,,,"2,260",,133,"2,392",0,"2,392",,"25,478",0,0.21,
AVRN,28May2022,Pacific,Y,,,"3,784","3,784",,362,,,0,0,"3,422",,,"3,422",360,,0.90,,,148,,23,171,0,171,,"3,784",2,0.10,
AVRN,29May2022,Pacific,Y,,,"31,210","31,210",,36,,,0,0,"31,174",,,"34,225",36,,0.91,,,15,,208,222,0,222,,"31,210",0,0.02,
AVRN,30May2022,Pacific,Y,,,"15,602","15,602",,101,,,0,0,"15,501",,,"15,501",99,,0.90,,,41,,103,145,0,145,,"15,602",2,0.02,
AVRN,31May2022,Pacific,Y,,,"1,212","1,212",,38,,,0,0,"1,174",,,"1,177",38,,0.90,,,16,,8,23,1,23,,"1,228",16,0.04,
AVRN,01Jun2022,Pacific,Y,,,"4,278","4,278",,"3,090",,,0,0,"1,188",,,"1,276","3,086",,0.90,,,"1,264",,8,"1,272",1,"1,271",,"4,295",21,0.65,
AVRN,02Jun2022,Pacific,Y,,,"5,809","5,809",,"3,778",,,0,0,"2,031",,,"2,031","3,774",,0.90,,,"1,541",,14,"1,555",0,"1,554",,"5,809",4,0.59,
AVRN,03Jun2022,Pacific,Y,,,"8,230","8,230",,183,,,0,0,"8,047",,,"9,973",183,,0.90,,,75,,54,128,1,128,,"8,243",13,0.03,
AVRN,04Jun2022,Pacific,Y,,,"1,342","1,342",,16,,,0,0,"1,326",,,"1,321",16,,0.90,,,7,,9,16,1,16,,"1,361",24,0.03,
AVRN,05Jun2022,Pacific,Y,,,"13,549","13,549",,146,,,0,0,"13,403",,,"14,228",146,,0.90,,,60,,89,149,0,149,,"13,557",8,0.02,
AVRN,06Jun2022,Pacific,Y,,,"18,994","18,994",,444,,,0,0,"18,550",,,"18,550",444,,0.90,,,181,,124,305,0,305,,"18,994",0,0.04,
AVRN,07Jun2022,Pacific,Y,,,"2,180","2,180",,475,,,0,0,"1,705",,,"1,705",475,,0.90,,,193,,11,205,0,205,,"2,186",6,0.21,
AVRN,08Jun2022,Pacific,Y,,,"13,930","13,930",,"2,953",,,0,0,"10,977",,,"10,977","2,953",,0.90,,,"1,207",,73,"1,280",0,"1,280",,"13,930",0,0.20,
AVRN,09Jun2022,Pacific,Y,,,"8,230","8,230",,"2,552",,,0,0,"5,678",,,"7,611","2,682",,0.90,,,"1,041",,38,"1,079",0,"1,079",,"8,230",0,0.29,
AVRN,10Jun2022,Pacific,Y,,,"8,015","8,015",,0,,,0,0,"8,015",,,"8,187",0,,,,,0,,53,53,0,53,,"8,015",0,0.01,
AVRN,11Jun2022,Pacific,Y,,,"9,173","9,173",,6,,,0,0,"9,167",,,"10,862",19,,0.90,,,2,,61,64,0,64,,"9,173",0,0.02,
AVRN,12Jun2022,Pacific,Y,,,"17,599","17,599",,15,,,0,0,"17,584",,,"17,584",15,,0.90,,,6,,117,123,0,123,,"17,599",0,0.02,
AVRN,13Jun2022,Pacific,Y,,,"24,360","24,360",,0,,,0,0,"24,360",,,"25,679",0,,,,,0,,162,162,0,162,,"24,360",0,0.01,
AVRN,14Jun2022,Pacific,Y,,,"15,527","15,527",,0,,,0,0,"15,527",,,"15,527",0,,,,,0,,103,103,0,103,,"15,527",0,0.01,
AVRN,15Jun2022,Pacific,Y,,,"1,919","1,919",,937,,,0,0,982,,,"1,282","1,225",,0.90,,,382,,7,389,0,389,,"1,919",0,0.45,
AVRN,16Jun2022,Pacific,Y,,,"12,662","12,662",,"3,887",,,0,0,"8,775",,,"8,775","3,887",,0.90,,,"1,583",,58,"1,641",0,"1,641",,"12,662",0,0.29,
AVRN,17Jun2022,Pacific,Y,,,"8,418","8,418",,117,,,0,0,"8,301",,,"10,226",117,,0.90,,,48,,55,103,0,103,,"8,418",0,0.03,
AVRN,18Jun2022,Pacific,Y,,,"23,631","23,631",,0,,,0,0,"23,631",,,"23,631",0,,,,,0,,157,157,0,157,,"23,631",0,0.01,
AVRN,19Jun2022,Pacific,Y,,,"23,889","23,889",,0,,,0,0,"23,889",,,"23,889",0,,,,,0,,159,159,0,159,,"23,889",0,0.01,
AVRN,20Jun2022,Pacific,Y,,,"15,116","15,116",,611,,,0,0,"14,505",,,"15,298",611,,0.90,,,249,,97,345,0,345,,"15,116",0,0.05,
AVRN,21Jun2022,Pacific,Y,,,"5,215","5,215",,"1,599",,,0,0,"3,616",,,"4,781","1,841",,0.90,,,649,,24,673,0,673,,"5,215",1,0.28,
AVRN,22Jun2022,Pacific,Y,,,"15,481","15,481",,175,,,0,0,"15,306",,,"19,080",175,,0.90,,,71,,102,173,0,173,,"15,481",0,0.02,
AVRN,23Jun2022,Pacific,Y,,,"16,652","16,652",,"4,400",,,0,0,"12,252",,,"13,193","4,400",,0.90,,,"1,791",,82,"1,873",0,"1,873",,"16,652",0,0.25,
AVRN,24Jun2022,Pacific,Y,,,"6,221","6,221",,645,,,0,0,"5,576",,,"6,042","1,398",,0.90,,,263,,37,300,0,300,,"6,221",0,0.11,
AVRN,25Jun2022,Pacific,Y,,,"7,187","7,187",,42,,,0,0,"7,145",,,"8,692",42,,0.90,,,17,,48,65,0,65,,"7,187",0,0.02,
AVRN,26Jun2022,Pacific,Y,,,"5,162","5,162",,"1,004",,,0,0,"4,158",,,"4,182","1,150",,0.90,,,410,,28,438,0,438,,"5,162",1,0.19,
AVRN,27Jun2022,Pacific,Y,,,"16,307","16,307",,"8,436",,,0,0,"7,871",,,"7,871","8,433",,0.90,,,"3,441",,52,"3,493",0,"3,493",,"16,307",3,0.47,
AVRN,28Jun2022,Pacific,Y,,,"32,332","32,332",,"1,798",,,0,0,"30,534",,,"31,205","1,795",,0.90,,,732,,203,935,0,935,,"32,332",3,0.06,
AVRN,29Jun2022,Pacific,Y,,,"18,598","18,598",,"1,919",,,0,0,"16,679",,,"16,679","1,918",,0.90,,,783,,111,895,0,894,,"18,598",1,0.11,
AVRN,30Jun2022,Pacific,Y,,,"7,820","7,820",,"4,942",,,0,0,"2,878",,,"4,535","5,399",,0.90,,,"2,015",,19,"2,034",0,"2,033",,"7,820",2,0.57,
AVRN,01Jul2022,Pacific,Y,,,"16,517","16,517",,"4,780",,,0,0,"11,737",,,"14,998","5,521",,0.90,,,"1,946",,78,"2,024",0,"2,024",,"16,517",0,0.27,
AVRN,02Jul2022,Pacific,Y,,,"7,418","7,418",,7,,,0,0,"7,411",,,"10,353",7,,0.90,,,3,,49,52,0,52,,"7,418",0,0.02,
AVRN,03Jul2022,Pacific,Y,,,"26,879","26,879",,0,,,0,0,"26,879",,,"27,756",0,,,,,0,,179,179,0,179,,"26,879",0,0.01,
AVRN,04Jul2022,Pacific,Y,,,"11,373","11,373",,36,,,0,0,"11,337",,,"11,534",35,,0.90,,,15,,76,90,0,90,,"11,373",1,0.02,
AVRN,05Jul2022,Pacific,Y,,,"3,502","3,502",,68,,,0,0,"3,434",,,"4,018",68,,0.90,,,28,,23,51,0,51,,"3,511",9,0.03,
AVRN,06Jul2022,Pacific,Y,,,"10,530","10,530",,0,,,0,0,"10,530",,,"12,383",0,,,,,0,,70,70,0,70,,"10,530",0,0.01,
AVRN,07Jul2022,Pacific,Y,,,"9,708","9,708",,240,,,0,0,"9,468",,,"11,006",314,,0.89,,,97,,63,160,0,160,,"9,708",1,0.04,
AVRN,08Jul2022,Pacific,Y,,,"12,846","12,846",,0,,,0,0,"12,846",,,"13,660",0,,,,,0,,86,86,0,86,,"12,846",0,0.01,
AVRN,09Jul2022,Pacific,Y,,,"18,287","18,287",,96,,,0,0,"18,191",,,"19,238",96,,0.90,,,39,,121,160,0,160,,"18,287",0,0.02,
AVRN,10Jul2022,Pacific,Y,,,"11,904","11,904",,0,,,0,0,"11,904",,,"13,624",0,,,,,0,,79,79,0,79,,"11,904",0,0.01,
AVRN,11Jul2022,Pacific,Y,,,"2,682","2,682",,0,,,0,0,"2,682",,,"2,825",37,,,,,0,,18,18,0,18,,"2,691",9,0.01,
AVRN,12Jul2022,Pacific,Y,,,"6,151","6,151",,0,,,0,0,"6,151",,,"7,437",0,,,,,0,,41,41,1,41,,"6,177",26,0.01,
AVRN,13Jul2022,Pacific,Y,,,"27,517","27,517",,0,,,0,0,"27,517",,,"28,571",0,,,,,0,,183,183,0,183,,"27,517",0,0.01,
AVRN,14Jul2022,Pacific,Y,,,"9,256","9,256",,206,,,0,0,"9,050",,,"12,971",206,,0.90,,,84,,60,144,0,144,,"9,256",0,0.03,
AVRN,15Jul2022,Pacific,Y,,,"26,065","26,065",,1,,,0,0,"26,064",,,"28,574",1,,0.90,,,0,,174,174,0,174,,"26,065",0,0.01,
AVRN,16Jul2022,Pacific,Y,,,"21,331","21,331",,0,,,0,0,"21,331",,,"22,641",0,,,,,0,,142,142,0,142,,"21,331",0,0.01,
AVRN,17Jul2022,Pacific,Y,,,"22,774","22,774",,0,,,0,0,"22,774",,,"30,046",0,,,,,0,,152,152,0,152,,"22,774",0,0.01,
AVRN,18Jul2022,Pacific,Y,,,"12,505","12,505",,"1,553",,,0,0,"10,952",,,"10,967","2,216",,0.89,,,630,,73,703,0,739,,"12,505",-429,0.12,
AVRN,19Jul2022,Pacific,Y,,,"4,388","4,388",,114,,,0,0,"4,274",,,"5,171",114,,0.90,,,46,,29,75,2,74,,"4,411",23,0.04,
AVRN,20Jul2022,Pacific,Y,,,"13,811","13,811",,"2,705",,,0,0,"11,106",,,"13,817","3,468",,0.89,,,"1,096",,74,"1,170",0,"1,170",,"13,811",1,0.19,
AVRN,21Jul2022,Pacific,Y,,,"20,602","20,602",,"3,433",,,0,0,"17,169",,,"22,257","4,452",,0.89,,,"1,392",,114,"1,506",0,"1,506",,"20,602",-1,0.16,
AVRN,22Jul2022,Pacific,Y,,,"28,077","28,077",,845,,,0,0,"27,232",,,"30,989",981,,0.90,,,343,,181,525,0,525,,"28,077",0,0.04,
AVRN,23Jul2022,Pacific,Y,,,"16,915","16,915",,"1,607",,,0,0,"15,308",,,"16,253","1,756",,0.90,,,655,,102,757,0,757,,"16,915",0,0.10,
AVRN,24Jul2022,Pacific,Y,,,"11,313","11,313",,"7,371",,,0,0,"3,942",,,"3,940","8,640",,0.90,,,"3,001",,26,"3,027",1,"3,112",,"11,313",-785,0.59,
AVRN,25Jul2022,Pacific,Y,,,"9,812","9,812",,"9,281",,,0,0,531,,,542,"10,598",,0.90,,,"3,778",,4,"3,782",0,"3,782",,"9,812",0,0.85,
AVRN,26Jul2022,Pacific,Y,,,"8,339","8,339",,"7,688",,,0,0,651,,,"2,419","10,076",,0.90,,,"3,131",,4,"3,136",1,"3,135",,"8,344",4,0.83,
AVRN,27Jul2022,Pacific,Y,,,"15,575","15,575",,"8,092",,,0,0,"7,483",,,"8,844","9,449",,0.90,,,"3,289",,50,"3,339",0,"3,339",,"15,575",-1,0.47,
AVRN,28Jul2022,Pacific,Y,,,"12,829","12,829",,"9,508",,,0,0,"3,321",,,"3,523","9,832",,0.90,,,"3,870",,22,"3,892",0,"3,892",,"12,829",0,0.67,
AVRN,29Jul2022,Pacific,Y,,,"16,687","16,687",,"8,185",,,0,0,"8,502",,,"10,189","8,755",,0.90,,,"3,330",,57,"3,387",0,"3,387",,"16,687",-1,0.45,
AVRN,30Jul2022,Pacific,Y,,,"11,770","11,770",,"7,845",,,0,0,"3,925",,,"6,636","9,015",,0.90,,,"3,192",,26,"3,218",0,"3,218",,"11,770",0,0.60,
AVRN,31Jul2022,Pacific,Y,,,"11,678","11,678",,"6,943",,,0,0,"4,735",,,"8,753","8,514",,0.90,,,"2,829",,32,"2,861",0,"2,861",,"11,678",0,0.54,
AVRN,01Aug2022,Pacific,Y,,,"31,614","31,614",,"7,478",,,0,0,"24,136",,,"26,805","7,844",,0.90,,,"3,046",,161,"3,207",0,"3,207",,"31,614",0,0.22,
AVRN,02Aug2022,Pacific,Y,,,"33,510","33,510",,"6,325",,,0,0,"27,185",,,"28,088","6,474",,0.90,,,"2,578",,181,"2,759",0,"2,759",,"33,510",1,0.18,
AVRN,03Aug2022,Pacific,Y,,,"25,582","25,582",,"6,283",,,0,0,"19,299",,,"22,016","6,857",,0.90,,,"2,557",,129,"2,686",0,"2,686",,"25,582",0,0.23,
AVRN,04Aug2022,Pacific,Y,,,"34,341","34,341",,"7,121",,,0,0,"27,220",,,"28,718","7,812",,0.90,,,"2,898",,181,"3,079",0,"3,079",,"34,341",0,0.20,
AVRN,05Aug2022,Pacific,Y,,,"11,877","11,877",,"8,789",,,0,0,"3,088",,,"3,093","9,726",,0.90,,,"3,579",,21,"3,599",0,"3,657",,"11,877",-426,0.67,
AVRN,06Aug2022,Pacific,Y,,,"12,050","12,050",,"10,368",,,0,0,"1,682",,,"1,682","10,367",,0.90,,,"4,232",,11,"4,244",1,"4,242",,"12,056",7,0.78,
AVRN,07Aug2022,Pacific,Y,,,"8,480","8,480",,"7,663",,,0,0,817,,,932,"10,399",,0.90,,,"3,124",,6,"3,129",8,"3,221",,"8,526",-745,0.81,
AVRN,08Aug2022,Pacific,Y,,,"10,289","10,289",,"9,570",,,0,0,719,,,"2,023","10,622",,0.90,,,"3,893",,5,"3,898",7,"3,885",,"10,340",51,0.83,
AVRN,09Aug2022,Pacific,Y,,,"16,727","16,727",,"9,145",,,0,0,"7,582",,,"7,579","9,628",,0.90,,,"3,722",,51,"3,772",0,"3,837",,"16,727",-480,0.50,
AVRN,10Aug2022,Pacific,Y,,,"20,173","20,173",,"9,245",,,0,0,"10,928",,,"13,980","9,816",,0.90,,,"3,759",,73,"3,832",1,"3,830",,"20,181",8,0.42,
AVRN,11Aug2022,Pacific,Y,,,"15,430","15,430",,"5,853",,,0,0,"9,577",,,"13,868","7,933",,0.90,,,"2,381",,64,"2,445",0,"2,444",,"15,430",1,0.35,
AVRN,12Aug2022,Pacific,Y,,,"21,902","21,902",,"7,106",,,0,0,"14,796",,,"20,905","7,796",,0.90,,,"2,897",,99,"2,995",0,"2,995",,"21,902",0,0.30,
AVRN,13Aug2022,Pacific,Y,,,"28,248","28,248",,"3,342",,,0,0,"24,906",,,"27,995","3,754",,0.90,,,"1,358",,166,"1,524",0,"1,524",,"28,248",0,0.12,
AVRN,14Aug2022,Pacific,Y,,,"12,780","12,780",,"6,556",,,0,0,"6,224",,,"7,763","7,524",,0.90,,,"2,667",,41,"2,708",0,"2,708",,"12,780",0,0.47,
AVRN,15Aug2022,Pacific,Y,,,"14,911","14,911",,"9,029",,,0,0,"5,882",,,"6,565","9,321",,0.90,,,"3,674",,39,"3,714",0,"3,714",,"14,911",-1,0.55,
AVRN,16Aug2022,Pacific,Y,,,"14,846","14,846",,"7,884",,,0,0,"6,962",,,"7,040","10,599",,0.90,,,"3,206",,46,"3,253",0,"3,252",,"14,846",1,0.48,
AVRN,17Aug2022,Pacific,Y,,,"10,458","10,458",,"7,349",,,0,0,"3,109",,,"3,463","9,793",,0.90,,,"2,992",,21,"3,013",0,"3,012",,"10,461",3,0.63,
AVRN,18Aug2022,Pacific,Y,,,"9,783","9,783",,"7,816",,,0,0,"1,967",,,"6,248","9,647",,0.90,,,"3,184",,13,"3,197",0,"3,197",,"9,783",-1,0.72,
AVRN,19Aug2022,Pacific,Y,,,"22,988","22,988",,"7,330",,,0,0,"15,658",,,"20,612","8,842",,0.90,,,"2,990",,104,"3,094",0,"3,094",,"22,988",0,0.30,
AVRN,20Aug2022,Pacific,Y,,,"24,528","24,528",,"6,458",,,0,0,"18,070",,,"24,922","8,192",,0.90,,,"2,639",,120,"2,759",0,"2,760",,"24,528",-1,0.25,
AVRN,21Aug2022,Pacific,Y,,,"26,708","26,708",,"7,751",,,0,0,"18,957",,,"19,580","8,220",,0.90,,,"3,164",,126,"3,290",0,"3,290",,"26,708",1,0.27,
AVRN,22Aug2022,Pacific,Y,,,"22,179","22,179",,"6,825",,,0,0,"15,354",,,"22,161","8,366",,0.90,,,"2,784",,102,"2,886",0,"2,886",,"22,179",-1,0.29,
AVRN,23Aug2022,Pacific,Y,,,"18,436","18,436",,"9,201",,,0,0,"9,235",,,"9,626","9,550",,0.90,,,"3,750",,62,"3,812",0,"3,811",,"18,436",1,0.46,
AVRN,24Aug2022,Pacific,Y,,,"11,220","11,220",,"6,996",,,0,0,"4,224",,,"4,624","10,022",,0.90,,,"2,851",,28,"2,879",0,"2,879",,"11,220",0,0.57,
AVRN,25Aug2022,Pacific,Y,,,"12,313","12,313",,"9,550",,,0,0,"2,763",,,"5,737","10,488",,0.90,,,"3,891",,18,"3,909",1,"3,907",,"12,321",9,0.70,
AVRN,26Aug2022,Pacific,Y,,,"30,365","30,365",,"6,501",,,0,0,"23,864",,,"31,476","7,800",,0.90,,,"2,654",,159,"2,813",0,"2,813",,"30,365",-1,0.20,
AVRN,27Aug2022,Pacific,Y,,,"33,863","33,863",,"3,199",,,0,0,"30,664",,,"36,020","3,781",,0.90,,,"1,309",,204,"1,514",0,"1,514",,"33,863",0,0.10,
AVRN,28Aug2022,Pacific,Y,,,"12,630","12,630",,"8,195",,,0,0,"4,435",,,"4,430","9,170",,0.90,,,"3,356",,30,"3,386",1,"3,525",,"12,630",-970,0.59,
AVRN,29Aug2022,Pacific,Y,,,"10,900","10,900",,"8,837",,,0,0,"2,063",,,"2,772","11,838",,0.90,,,"3,610",,14,"3,625",10,"3,696",,"10,960",-441,0.73,
AVRN,30Aug2022,Pacific,Y,,,"11,858","11,858",,"9,445",,,0,0,"2,413",,,"2,693","11,423",,0.90,,,"3,849",,16,"3,865",5,"3,860",,"11,884",26,0.72,
AVRN,31Aug2022,Pacific,Y,,,"23,198","23,198",,"9,837",,,0,0,"13,361",,,"15,390","10,704",,0.90,,,"4,007",,89,"4,096",0,"4,096",,"23,198",0,0.39,
AVRN,01Sep2022,Pacific,Y,,,"15,986","15,986",,"8,482",,,0,0,"7,504",,,"7,475","11,150",,0.90,,,"3,455",,50,"3,505",4,"3,788",,"15,986","-2,136",0.48,
AVRN,02Sep2022,Pacific,Y,,,"13,373","13,373",,"10,739",,,0,0,"2,634",,,"5,886","12,216",,0.90,,,"4,378",,18,"4,396",6,"4,391",,"13,399",26,0.72,
AVRN,03Sep2022,Pacific,Y,,,"40,774","40,774",,"6,505",,,0,0,"34,269",,,"35,427","6,796",,0.90,,,"2,660",,228,"2,888",0,"2,888",,"40,774",0,0.16,
AVRN,04Sep2022,Pacific,Y,,,"25,372","25,372",,"6,458",,,0,0,"18,914",,,"24,825","8,557",,0.90,,,"2,642",,126,"2,767",0,"2,768",,"25,372",-2,0.24,
AVRN,05Sep2022,Pacific,Y,,,"18,268","18,268",,"9,245",,,0,0,"9,023",,,"9,082","10,953",,0.90,,,"3,780",,60,"3,840",0,"3,840",,"18,268",-1,0.46,
AVRN,06Sep2022,Pacific,Y,,,"11,366","11,366",,"10,047",,,0,0,"1,319",,,"1,274","12,828",,0.90,,,"4,094",,9,"4,103",9,"4,410",,"11,380","-2,179",0.79,
AVRN,07Sep2022,Pacific,Y,,,"17,212","17,212",,"7,417",,,0,0,"9,795",,,"19,066","9,782",,0.90,,,"3,021",,65,"3,087",1,"3,084",,"17,222",10,0.40,
AVRN,08Sep2022,Pacific,Y,,,"16,478","16,478",,"9,667",,,0,0,"6,811",,,"6,935","10,522",,0.90,,,"3,948",,45,"3,993",0,"3,993",,"16,478",1,0.53,
AVRN,09Sep2022,Pacific,Y,,,"23,323","23,323",,"9,580",,,0,0,"13,743",,,"13,743","9,580",,0.90,,,"3,916",,92,"4,007",0,"4,007",,"23,323",0,0.38,
AVRN,10Sep2022,Pacific,Y,,,"19,253","19,253",,"11,424",,,0,0,"7,829",,,"7,829","11,424",,0.90,,,"4,672",,52,"4,724",2,"4,721",,"19,266",13,0.54,
AVRN,11Sep2022,Pacific,Y,,,"13,440","13,440",,"12,096",,,0,0,"1,344",,,"1,344","12,096",,0.90,,,"4,945",,9,"4,955",8,"4,943",,"13,489",49,0.81,
AVRN,12Sep2022,Pacific,Y,,,"16,747","16,747",,"12,025",,,0,0,"4,722",,,"4,722","12,025",,0.90,,,"4,912",,32,"4,944",1,"4,937",,"16,766",19,0.65,
AVRN,13Sep2022,Pacific,Y,,,"30,284","30,284",,"8,855",,,0,0,"21,429",,,"21,429","8,855",,0.90,,,"3,620",,143,"3,763",0,"3,763",,"30,284",0,0.27,
AVRN,14Sep2022,Pacific,Y,,,"24,045","24,045",,"8,867",,,0,0,"15,178",,,"15,178","8,867",,0.90,,,"3,633",,101,"3,734",0,"3,734",,"24,045",0,0.34,
AVRN,15Sep2022,Pacific,Y,,,"29,144","29,144",,"10,265",,,0,0,"18,879",,,"18,879","10,265",,0.90,,,"4,207",,126,"4,333",0,"4,333",,"29,144",0,0.33,
AVRN,16Sep2022,Pacific,Y,,,"38,226","38,226",,"10,161",,,0,0,"28,065",,,"28,065","10,161",,0.90,,,"4,150",,187,"4,337",0,"4,337",,"38,226",0,0.25,
AVRN,17Sep2022,Pacific,Y,,,"16,165","16,165",,"9,978",,,0,0,"6,187",,,"6,187","9,978",,0.90,,,"4,075",,41,"4,116",1,"4,114",,"16,172",7,0.56,
AVRN,18Sep2022,Pacific,Y,,,"13,319","13,319",,"11,133",,,0,0,"2,186",,,"2,186","11,133",,0.90,,,"4,539",,15,"4,553",3,"4,541",,"13,358",39,0.75,
AVRN,19Sep2022,Pacific,Y,,,"13,075","13,075",,"11,857",,,0,0,"1,218",,,"1,218","11,857",,0.90,,,"4,833",,8,"4,841",2,"4,835",,"13,095",20,0.82,
AVRN,20Sep2022,Pacific,Y,,,"22,567","22,567",,"9,427",,,0,0,"13,140",,,"13,140","9,427",,0.90,,,"3,846",,88,"3,933",0,"3,933",,"22,567",0,0.38,
