BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,BPAT,PACW,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
PGE,03Jan2016,Pacific,N,"68,983","71,431","51,136","-31,629",,,,,,,,,,"-27,210","-4,419",,,,,,,,,,,,,,,
PGE,04Jan2016,Pacific,N,"70,700","70,386","47,243","-34,534",,,,,,,,,,"-30,360","-4,174",,,,,,,,,,,,,,,
PGE,05Jan2016,Pacific,N,"69,920","68,834","45,015","-35,024",,,,,,,,,,"-30,618","-4,406",,,,,,,,,,,,,,,
PGE,06Jan2016,Pacific,N,"68,513","67,506","44,058","-35,135",,,,,,,,,,"-30,962","-4,173",,,,,,,,,,,,,,,
PGE,07Jan2016,Pacific,N,"66,633","64,877","45,998","-30,505",,,,,,,,,,"-26,661","-3,844",,,,,,,,,,,,,,,
PGE,08Jan2016,Pacific,N,"65,178","64,684","45,334","-30,601",,,,,,,,,,"-26,499","-4,102",,,,,,,,,,,,,,,
PGE,09Jan2016,Pacific,N,"61,783","60,953","43,983","-27,509",,,,,,,,,,"-23,356","-4,153",,,,,,,,,,,,,,,
PGE,10Jan2016,Pacific,N,"60,136","59,637","44,443","-26,272",,,,,,,,,,"-22,230","-4,042",,,,,,,,,,,,,,,
PGE,11Jan2016,Pacific,N,"65,693","65,694","45,963","-30,733",,,,,,,,,,"-26,391","-4,342",,,,,,,,,,,,,,,
PGE,12Jan2016,Pacific,N,"64,343","64,333","44,730","-30,938",,,,,,,,,,"-26,873","-4,065",,,,,,,,,,,,,,,
PGE,13Jan2016,Pacific,N,"62,932","62,321","41,835","-29,715",,,,,,,,,,"-25,589","-4,126",,,,,,,,,,,,,,,
PGE,14Jan2016,Pacific,N,"63,575","62,840","44,366","-28,796",,,,,,,,,,"-24,611","-4,185",,,,,,,,,,,,,,,
PGE,15Jan2016,Pacific,N,"61,780","60,852","45,308","-27,029",,,,,,,,,,"-22,498","-4,531",,,,,,,,,,,,,,,
PGE,16Jan2016,Pacific,N,"56,983","56,410","33,357","-32,357",,,,,,,,,,"-27,436","-4,921",,,,,,,,,,,,,,,
PGE,17Jan2016,Pacific,N,"56,466","56,539","35,285","-31,062",,,,,,,,,,"-26,711","-4,351",,,,,,,,,,,,,,,
PGE,18Jan2016,Pacific,N,"61,361","60,263","36,285","-33,674",,,,,,,,,,"-29,301","-4,373",,,,,,,,,,,,,,,
PGE,19Jan2016,Pacific,N,"62,004","61,702","34,737","-36,427",,,,,,,,,,"-31,735","-4,692",,,,,,,,,,,,,,,
PGE,20Jan2016,Pacific,N,"61,636","61,570","35,928","-34,678",,,,,,,,,,"-30,087","-4,591",,,,,,,,,,,,,,,
PGE,21Jan2016,Pacific,N,"60,097","59,300","36,989","-26,618",,,,,,,,,,"-22,213","-4,405",,,,,,,,,,,,,,,
PGE,22Jan2016,Pacific,N,"57,941","56,245","35,567","-28,991",,,,,,,,,,"-24,915","-4,076",,,,,,,,,,,,,,,
PGE,23Jan2016,Pacific,N,"55,912","54,267","34,941","-29,965",,,,,,,,,,"-25,813","-4,152",,,,,,,,,,,,,,,
PGE,24Jan2016,Pacific,N,"56,177","55,464","33,252","-31,416",,,,,,,,,,"-27,150","-4,266",,,,,,,,,,,,,,,
PGE,25Jan2016,Pacific,N,"59,522","58,317","38,724","-30,609",,,,,,,,,,"-25,569","-5,040",,,,,,,,,,,,,,,
PGE,26Jan2016,Pacific,N,"59,713","58,150","34,569","-34,577",,,,,,,,,,"-29,602","-4,975",,,,,,,,,,,,,,,
PGE,27Jan2016,Pacific,N,"59,056","56,448","25,807","-42,842",,,,,,,,,,"-37,669","-5,173",,,,,,,,,,,,,,,
PGE,28Jan2016,Pacific,N,"58,991","56,312","25,014","-42,370",,,,,,,,,,"-36,567","-5,803",,,,,,,,,,,,,,,
PGE,29Jan2016,Pacific,N,"59,191","58,441","25,248","-43,648",,,,,,,,,,"-38,070","-5,578",,,,,,,,,,,,,,,
PGE,30Jan2016,Pacific,N,"57,384","57,569","23,742","-43,441",,,,,,,,,,"-37,907","-5,534",,,,,,,,,,,,,,,
PGE,31Jan2016,Pacific,N,"58,918","58,603","26,302","-43,187",,,,,,,,,,"-37,650","-5,537",,,,,,,,,,,,,,,
PGE,01Feb2016,Pacific,N,"63,578","62,655","24,199","-49,236",,,,,,,,,,"-45,087","-4,149",,,,,,,,,,,,,,,
PGE,02Feb2016,Pacific,N,"63,391","62,092","27,131","-47,107",,,,,,,,,,"-43,231","-3,876",,,,,,,,,,,,,,,
PGE,03Feb2016,Pacific,N,"62,911","61,888","25,612","-47,818",,,,,,,,,,"-44,327","-3,491",,,,,,,,,,,,,,,
PGE,04Feb2016,Pacific,N,"60,385","59,887","8,819","-51,068",,,,,,,,,,"-41,903","-3,303",,,,,,,,,,,,,,,
PGE,05Feb2016,Pacific,N,"59,239","59,531","9,727","-49,804",,,,,,,,,,"-41,184","-2,938",,,,,,,,,,,,,,,
PGE,06Feb2016,Pacific,N,"55,314","55,385","8,475","-46,910",,,,,,,,,,"-39,014","-2,654",,,,,,,,,,,,,,,
PGE,07Feb2016,Pacific,N,"53,641","51,957","9,509","-42,448",,,,,,,,,,"-40,089","-2,359",,,,,,,,,,,,,,,
PGE,08Feb2016,Pacific,N,"57,360","56,236","11,817","-44,419",,,,,,,,,,"-41,731","-2,688",,,,,,,,,,,,,,,
PGE,09Feb2016,Pacific,N,"57,356","55,954","12,675","-43,279",,,,,,,,,,"-40,664","-2,615",,,,,,,,,,,,,,,
PGE,10Feb2016,Pacific,N,"58,760","56,553","9,777","-46,776",,,,,,,,,,"-43,945","-2,831",,,,,,,,,,,,,,,
PGE,11Feb2016,Pacific,N,"57,869","55,686","13,589","-42,097",,,,,,,,,,"-38,721","-3,376",,,,,,,,,,,,,,,
PGE,12Feb2016,Pacific,N,"56,780","55,045","16,506","-38,539",,,,,,,,,,"-35,054","-3,485",,,,,,,,,,,,,,,
PGE,13Feb2016,Pacific,N,"54,305","54,026","9,259","-44,767",,,,,,,,,,"-41,359","-3,408",,,,,,,,,,,,,,,
PGE,14Feb2016,Pacific,N,"52,570","52,066","8,754","-43,312",,,,,,,,,,"-40,368","-2,944",,,,,,,,,,,,,,,
PGE,15Feb2016,Pacific,N,"55,850","53,853","9,059","-44,794",,,,,,,,,,"-42,517","-2,277",,,,,,,,,,,,,,,
PGE,16Feb2016,Pacific,N,"56,570","55,641","9,722","-45,919",,,,,,,,,,"-44,073","-1,846",,,,,,,,,,,,,,,
PGE,17Feb2016,Pacific,N,"57,573","56,065","16,221","-39,844",,,,,,,,,,"-37,734","-2,110",,,,,,,,,,,,,,,
PGE,18Feb2016,Pacific,N,"58,750","59,287","18,728","-40,559",,,,,,,,,,"-37,564","-2,995",,,,,,,,,,,,,,,
PGE,19Feb2016,Pacific,N,"58,441","58,905","18,220","-40,685",,,,,,,,,,"-36,501","-4,184",,,,,,,,,,,,,,,
PGE,20Feb2016,Pacific,N,"55,686","54,656","19,063","-35,593",,,,,,,,,,"-31,370","-4,223",,,,,,,,,,,,,,,
PGE,21Feb2016,Pacific,N,"56,510","56,294","18,570","-37,724",,,,,,,,,,"-33,095","-4,629",,,,,,,,,,,,,,,
PGE,22Feb2016,Pacific,N,"60,129","59,592","18,888","-40,704",,,,,,,,,,"-36,221","-4,483",,,,,,,,,,,,,,,
PGE,23Feb2016,Pacific,N,"59,593","59,143","18,854","-40,289",,,,,,,,,,"-36,038","-4,251",,,,,,,,,,,,,,,
PGE,24Feb2016,Pacific,N,"58,700","56,300","17,867","-38,433",,,,,,,,,,"-34,308","-4,125",,,,,,,,,,,,,,,
PGE,25Feb2016,Pacific,N,"57,585","55,361","18,148","-37,213",,,,,,,,,,"-32,927","-4,286",,,,,,,,,,,,,,,
PGE,26Feb2016,Pacific,N,"57,226","54,876","17,648","-37,228",,,,,,,,,,"-32,501","-4,727",,,,,,,,,,,,,,,
PGE,27Feb2016,Pacific,N,"52,794","50,297","17,134","-33,163",,,,,,,,,,"-29,302","-3,861",,,,,,,,,,,,,,,
PGE,28Feb2016,Pacific,N,"53,200","52,032","18,489","-33,543",,,,,,,,,,"-30,242","-3,301",,,,,,,,,,,,,,,
PGE,29Feb2016,Pacific,N,"58,131","57,842","19,296","-38,546",,,,,,,,,,"-34,371","-4,175",,,,,,,,,,,,,,,
PGE,01Mar2016,Pacific,N,"57,355","57,568","17,531","-40,037",,,,,,,,,,"-34,407","-5,630",,,,,,,,,,,,,,,
PGE,02Mar2016,Pacific,N,"57,338","57,897","18,868","-39,029",,,,,,,,,,"-33,497","-5,532",,,,,,,,,,,,,,,
PGE,03Mar2016,Pacific,N,"55,381","55,223","17,411","-37,812",,,,,,,,,,"-33,469","-4,343",,,,,,,,,,,,,,,
PGE,04Mar2016,Pacific,N,"55,648","55,571","18,288","-37,283",,,,,,,,,,"-32,299","-4,984",,,,,,,,,,,,,,,
PGE,05Mar2016,Pacific,N,"51,000","50,477","17,284","-33,193",,,,,,,,,,"-28,007","-5,186",,,,,,,,,,,,,,,
PGE,06Mar2016,Pacific,N,"51,765","51,633","16,045","-35,588",,,,,,,,,,"-30,353","-5,235",,,,,,,,,,,,,,,
PGE,07Mar2016,Pacific,N,"57,599","57,599","18,081","-39,518",,,,,,,,,,"-34,109","-5,409",,,,,,,,,,,,,,,
PGE,08Mar2016,Pacific,N,"59,371","61,169","19,058","-42,111",,,,,,,,,,"-37,353","-4,758",,,,,,,,,,,,,,,
PGE,09Mar2016,Pacific,N,"58,289","59,533","17,454","-42,079",,,,,,,,,,"-36,512","-5,567",,,,,,,,,,,,,,,
PGE,10Mar2016,Pacific,N,"56,828","56,778","18,188","-38,590",,,,,,,,,,"-33,237","-5,353",,,,,,,,,,,,,,,
PGE,11Mar2016,Pacific,N,"56,481","58,674","18,602","-40,072",,,,,,,,,,"-34,497","-5,575",,,,,,,,,,,,,,,
PGE,12Mar2016,Pacific,N,"53,340","56,165","10,546","-45,619",,,,,,,,,,"-40,075","-5,544",,,,,,,,,,,,,,,
PGE,13Mar2016,Pacific,N,"51,983","53,837","9,794","-44,043",,,,,,,,,,"-39,245","-4,798",,,,,,,,,,,,,,,
PGE,14Mar2016,Pacific,N,"59,217","61,624","10,118","-51,506",,,,,,,,,,"-46,271","-5,235",,,,,,,,,,,,,,,
PGE,15Mar2016,Pacific,N,"59,591","62,013","10,161","-51,852",,,,,,,,,,"-46,037","-5,815",,,,,,,,,,,,,,,
PGE,16Mar2016,Pacific,N,"56,797","58,811","17,605","-41,206",,,,,,,,,,"-35,470","-5,736",,,,,,,,,,,,,,,
PGE,17Mar2016,Pacific,N,"57,681","58,961","19,860","-39,101",,,,,,,,,,"-33,605","-5,496",,,,,,,,,,,,,,,
PGE,18Mar2016,Pacific,N,"55,520","56,236","19,013","-37,223",,,,,,,,,,"-31,890","-5,333",,,,,,,,,,,,,,,
PGE,19Mar2016,Pacific,N,"50,729","48,697","18,799","-29,898",,,,,,,,,,"-25,436","-4,462",,,,,,,,,,,,,,,
PGE,20Mar2016,Pacific,N,"50,324","48,604","17,731","-30,873",,,,,,,,,,"-26,553","-4,320",,,,,,,,,,,,,,,
PGE,21Mar2016,Pacific,N,"55,514","55,475","20,433","-35,042",,,,,,,,,,"-31,460","-3,582",,,,,,,,,,,,,,,
PGE,22Mar2016,Pacific,N,"56,552","56,113","10,239","-45,874",,,,,,,,,,"-42,423","-3,451",,,,,,,,,,,,,,,
PGE,23Mar2016,Pacific,N,"56,216","56,099","10,944","-45,155",,,,,,,,,,"-41,654","-3,501",,,,,,,,,,,,,,,
PGE,24Mar2016,Pacific,N,"56,654","55,210","9,996","-45,214",,,,,,,,,,"-41,461","-3,753",,,,,,,,,,,,,,,
PGE,25Mar2016,Pacific,N,"54,631","54,176","10,193","-43,983",,,,,,,,,,"-40,208","-3,775",,,,,,,,,,,,,,,
PGE,26Mar2016,Pacific,N,"51,956","50,959","9,879","-41,080",,,,,,,,,,"-37,513","-3,567",,,,,,,,,,,,,,,
PGE,27Mar2016,Pacific,N,"51,034","49,953","9,787","-40,166",,,,,,,,,,"-36,342","-3,824",,,,,,,,,,,,,,,
PGE,28Mar2016,Pacific,N,"56,697","56,514","10,670","-45,844",,,,,,,,,,"-41,270","-4,574",,,,,,,,,,,,,,,
PGE,29Mar2016,Pacific,N,"55,648","55,588","10,920","-44,668",,,,,,,,,,"-40,065","-4,603",,,,,,,,,,,,,,,
PGE,30Mar2016,Pacific,N,"53,875","53,405","12,126","-41,279",,,,,,,,,,"-37,898","-3,381",,,,,,,,,,,,,,,
PGE,31Mar2016,Pacific,N,"53,027","51,999","12,770","-39,240",,,,,,,,,,"-35,990","-3,250",,,,,,,,,,,,,,,
PGE,01Apr2016,Pacific,N,"52,172","50,522","8,729","-41,793",,,,,,,,,,"-38,290","-3,503",,,,,,,,,,,,,,,
PGE,02Apr2016,Pacific,N,"47,926","46,316","7,948","-38,368",,,,,,,,,,"-35,849","-2,519",,,,,,,,,,,,,,,
PGE,03Apr2016,Pacific,N,"47,987","46,472","7,869","-38,593",,,,,,,,,,"-36,052","-2,541",,,,,,,,,,,,,,,
PGE,04Apr2016,Pacific,N,"54,093","51,915","7,848","-44,067",,,,,,,,,,"-40,669","-3,398",,,,,,,,,,,,,,,
PGE,05Apr2016,Pacific,N,"54,522","52,862","8,228","-44,634",,,,,,,,,,"-40,976","-3,658",,,,,,,,,,,,,,,
PGE,06Apr2016,Pacific,N,"53,363","53,028","10,145","-42,883",,,,,,,,,,"-38,621","-4,262",,,,,,,,,,,,,,,
PGE,07Apr2016,Pacific,N,"53,612","53,058","8,756","-44,290",,,,,,,,,,"-39,516","-4,774",,,,,,,,,,,,,,,
PGE,08Apr2016,Pacific,N,"53,960","52,516","8,865","-43,639",,,,,,,,,,"-39,082","-4,557",,,,,,,,,,,,,,,
PGE,09Apr2016,Pacific,N,"47,489","46,181","8,582","-37,599",,,,,,,,,,"-33,542","-4,057",,,,,,,,,,,,,,,
PGE,10Apr2016,Pacific,N,"47,249","46,434","9,121","-37,313",,,,,,,,,,"-34,629","-2,684",,,,,,,,,,,,,,,
PGE,11Apr2016,Pacific,N,"53,135","51,511","8,179","-43,332",,,,,,,,,,"-40,268","-3,064",,,,,,,,,,,,,,,
PGE,12Apr2016,Pacific,N,"53,369","52,419","9,746","-42,673",,,,,,,,,,"-39,833","-2,840",,,,,,,,,,,,,,,
PGE,13Apr2016,Pacific,N,"54,254","53,006","8,447","-44,559",,,,,,,,,,"-42,422","-2,137",,,,,,,,,,,,,,,
PGE,14Apr2016,Pacific,N,"55,216","55,304","10,818","-44,486",,,,,,,,,,"-43,331","-1,155",,,,,,,,,,,,,,,
PGE,15Apr2016,Pacific,N,"53,689","52,416","8,003","-44,413",,,,,,,,,,"-43,276","-1,137",,,,,,,,,,,,,,,
PGE,16Apr2016,Pacific,N,"49,024","47,681","8,838","-38,843",,,,,,,,,,"-38,178",-665,,,,,,,,,,,,,,,
PGE,17Apr2016,Pacific,N,"48,933","47,056","8,026","-39,030",,,,,,,,,,"-37,986","-1,044",,,,,,,,,,,,,,,
PGE,18Apr2016,Pacific,N,"55,262","55,386","10,375","-45,011",,,,,,,,,,"-41,994","-3,017",,,,,,,,,,,,,,,
PGE,19Apr2016,Pacific,N,"56,540","55,912","12,316","-43,596",,,,,,,,,,"-40,428","-3,168",,,,,,,,,,,,,,,
PGE,20Apr2016,Pacific,N,"54,434","53,600","13,232","-40,368",,,,,,,,,,"-37,984","-2,384",,,,,,,,,,,,,,,
PGE,21Apr2016,Pacific,N,"52,464","51,609","12,190","-39,419",,,,,,,,,,"-37,488","-1,932",,,,,,,,,,,,,,,
PGE,22Apr2016,Pacific,N,"51,230","49,841","7,705","-42,136",,,,,,,,,,"-39,743","-2,393",,,,,,,,,,,,,,,
PGE,23Apr2016,Pacific,N,"47,589","46,092","6,395","-39,697",,,,,,,,,,"-37,522","-2,175",,,,,,,,,,,,,,,
PGE,24Apr2016,Pacific,N,"48,529","47,011","6,826","-40,185",,,,,,,,,,"-38,089","-2,096",,,,,,,,,,,,,,,
PGE,25Apr2016,Pacific,N,"54,198","52,657","8,753","-43,904",,,,,,,,,,"-41,751","-2,153",,,,,,,,,,,,,,,
PGE,26Apr2016,Pacific,N,"54,274","52,882","8,318","-44,564",,,,,,,,,,"-42,023","-2,541",,,,,,,,,,,,,,,
PGE,27Apr2016,Pacific,N,"53,092","52,226","6,979","-45,251",,,,,,,,,,"-43,116","-2,135",,,,,,,,,,,,,,,
PGE,28Apr2016,Pacific,N,"52,705","52,011","5,937","-46,161",,,,,,,,,,"-44,059","-2,102",,,,,,,,,,,,,,,
PGE,29Apr2016,Pacific,N,"51,385","50,781","6,877","-44,005",,,,,,,,,,"-41,438","-2,567",,,,,,,,,,,,,,,
PGE,30Apr2016,Pacific,N,"47,673","46,835","7,085","-39,839",,,,,,,,,,"-36,846","-2,993",,,,,,,,,,,,,,,
PGE,01May2016,Pacific,N,"48,910","47,100","7,856","-39,265",,,,,,,,,,"-36,365","-2,900",,,,,,,,,,,,,,,
PGE,02May2016,Pacific,N,"55,592","54,561","9,628","-44,990",,,,,,,,,,"-42,923","-2,067",,,,,,,,,,,,,,,
PGE,03May2016,Pacific,N,"53,359","52,175","7,772","-44,415",,,,,,,,,,"-43,345","-1,070",,,,,,,,,,,,,,,
PGE,04May2016,Pacific,N,"51,786","50,529","9,831","-40,736",,,,,,,,,,"-39,775",-961,,,,,,,,,,,,,,,
PGE,05May2016,Pacific,N,"51,901","51,241","8,738","-42,586",,,,,,,,,,"-41,386","-1,200",,,,,,,,,,,,,,,
PGE,06May2016,Pacific,N,"52,821","52,599","7,208","-45,496",,,,,,,,,,"-42,994","-2,502",,,,,,,,,,,,,,,
PGE,07May2016,Pacific,N,"50,004","49,973","6,892","-43,195",,,,,,,,,,"-39,823","-3,372",,,,,,,,,,,,,,,
PGE,08May2016,Pacific,N,"46,610","45,395","5,297","-40,211",,,,,,,,,,"-36,603","-3,608",,,,,,,,,,,,,,,
PGE,09May2016,Pacific,N,"51,901","51,185","9,957","-41,343",,,,,,,,,,"-37,899","-3,444",,,,,,,,,,,,,,,
PGE,10May2016,Pacific,N,"53,517","52,326","14,311","-38,128",,,,,,,,,,"-35,133","-2,930",,,,,,,,,,,,,,,
PGE,11May2016,Pacific,N,"54,971","54,374","14,163","-40,324",,,,,,,,,,"-37,368","-2,956",,,,,,,,,,,,,,,
PGE,12May2016,Pacific,N,"55,367","54,054","13,288","-40,870",,,,,,,,,,"-38,028","-2,842",,,,,,,,,,,,,,,
PGE,13May2016,Pacific,N,"55,017","54,150","13,709","-40,555",,,,,,,,,,"-37,952","-2,603",,,,,,,,,,,,,,,
PGE,14May2016,Pacific,N,"47,477","46,353","12,714","-33,759",,,,,,,,,,"-33,127",-632,,,,,,,,,,,,,,,
PGE,15May2016,Pacific,N,"46,448","46,381","12,708","-33,789",,,,,,,,,,"-31,802","-1,987",,,,,,,,,,,,,,,
PGE,16May2016,Pacific,N,"52,277","50,835","14,326","-36,509",,,,,,,,,,"-32,335","-4,174",,,,,,,,,,,,,,,
PGE,17May2016,Pacific,N,"53,114","51,803","19,262","-32,541",,,,,,,,,,"-29,705","-2,836",,,,,,,,,,,,,,,
PGE,18May2016,Pacific,N,"52,611","51,413","19,676","-31,737",,,,,,,,,,"-30,227","-1,618",,,,,,,,,,,,,,,
PGE,19May2016,Pacific,N,"52,219","50,355","14,148","-36,207",,,,,,,,,,"-34,623","-1,584",,,,,,,,,,,,,,,
PGE,20May2016,Pacific,N,"51,336","50,051","17,327","-32,724",,,,,,,,,,"-30,708","-2,016",,,,,,,,,,,,,,,
PGE,21May2016,Pacific,N,"47,221","46,848","15,161","-31,687",,,,,,,,,,"-29,710","-1,977",,,,,,,,,,,,,,,
PGE,22May2016,Pacific,N,"46,939","46,455","14,158","-32,297",,,,,,,,,,"-30,638","-1,659",,,,,,,,,,,,,,,
PGE,23May2016,Pacific,N,"52,193","50,829","14,846","-35,983",,,,,,,,,,"-34,256","-1,727",,,,,,,,,,,,,,,
PGE,24May2016,Pacific,N,"52,483","51,159","14,660","-36,497",,,,,,,,,,"-34,431","-2,066",,,,,,,,,,,,,,,
PGE,25May2016,Pacific,N,"52,018","51,080","14,614","-36,466",,,,,,,,,,"-34,197","-2,269",,,,,,,,,,,,,,,
PGE,26May2016,Pacific,N,"52,133","50,797","6,152","-44,645",,,,,,,,,,"-42,583","-2,062",,,,,,,,,,,,,,,
PGE,27May2016,Pacific,N,"51,287","49,542","5,231","-44,311",,,,,,,,,,"-42,070","-2,241",,,,,,,,,,,,,,,
PGE,28May2016,Pacific,N,"46,074","45,682","6,703","-38,979",,,,,,,,,,"-38,184",-795,,,,,,,,,,,,,,,
PGE,29May2016,Pacific,N,"46,317","44,074","5,371","-38,703",,,,,,,,,,"-37,842",-861,,,,,,,,,,,,,,,
PGE,30May2016,Pacific,N,"50,313","46,824","5,697","-41,127",,,,,,,,,,"-39,427","-1,700",,,,,,,,,,,,,,,
PGE,31May2016,Pacific,N,"53,133","55,619","10,633","-44,986",,,,,,,,,,"-42,458","-2,528",,,,,,,,,,,,,,,
PGE,01Jun2016,Pacific,N,"56,741","55,862","15,429","-40,433",,,,,,,,,,"-38,028","-2,405",,,,,,,,,,,,,,,
PGE,02Jun2016,Pacific,N,"53,699","52,650","14,225","-38,425",,,,,,,,,,"-36,191","-2,234",,,,,,,,,,,,,,,
PGE,03Jun2016,Pacific,N,"55,990","57,548","17,781","-39,767",,,,,,,,,,"-37,505","-2,262",,,,,,,,,,,,,,,
PGE,04Jun2016,Pacific,N,"60,500","62,183","18,213","-43,970",,,,,,,,,,"-41,351","-2,619",,,,,,,,,,,,,,,
PGE,05Jun2016,Pacific,N,"64,946","65,581","18,002","-47,579",,,,,,,,,,"-44,741","-2,838",,,,,,,,,,,,,,,
PGE,06Jun2016,Pacific,N,"67,918","67,340","18,194","-49,146",,,,,,,,,,"-46,673","-2,473",,,,,,,,,,,,,,,
PGE,07Jun2016,Pacific,N,"63,036","62,876","19,095","-43,781",,,,,,,,,,"-41,929","-1,852",,,,,,,,,,,,,,,
PGE,08Jun2016,Pacific,N,"57,573","55,508","13,800","-41,708",,,,,,,,,,"-40,176","-1,532",,,,,,,,,,,,,,,
PGE,09Jun2016,Pacific,N,"52,153","51,217","15,021","-36,196",,,,,,,,,,"-34,489","-1,707",,,,,,,,,,,,,,,
PGE,10Jun2016,Pacific,N,"50,919","49,605","15,431","-34,174",,,,,,,,,,"-32,102","-2,072",,,,,,,,,,,,,,,
PGE,11Jun2016,Pacific,N,"46,748","45,938","13,991","-31,947",,,,,,,,,,"-30,036","-1,911",,,,,,,,,,,,,,,
PGE,12Jun2016,Pacific,N,"47,007","46,216","14,552","-31,664",,,,,,,,,,"-29,686","-1,978",,,,,,,,,,,,,,,
PGE,13Jun2016,Pacific,N,"51,721","50,438","12,834","-37,604",,,,,,,,,,"-33,958","-3,646",,,,,,,,,,,,,,,
PGE,14Jun2016,Pacific,N,"51,953","50,402","13,971","-36,431",,,,,,,,,,"-32,945","-3,486",,,,,,,,,,,,,,,
PGE,15Jun2016,Pacific,N,"52,356","50,588","14,504","-36,084",,,,,,,,,,"-32,775","-3,309",,,,,,,,,,,,,,,
PGE,16Jun2016,Pacific,N,"51,728","50,690","14,314","-36,376",,,,,,,,,,"-32,783","-3,593",,,,,,,,,,,,,,,
PGE,17Jun2016,Pacific,N,"50,657","50,014","17,624","-32,390",,,,,,,,,,"-28,643","-3,747",,,,,,,,,,,,,,,
PGE,18Jun2016,Pacific,N,"46,680","45,704","15,071","-30,633",,,,,,,,,,"-27,412","-3,221",,,,,,,,,,,,,,,
PGE,19Jun2016,Pacific,N,"47,486","45,944","17,171","-28,774",,,,,,,,,,"-25,522","-3,252",,,,,,,,,,,,,,,
PGE,20Jun2016,Pacific,N,"54,125","53,628","16,949","-36,679",,,,,,,,,,"-32,960","-3,719",,,,,,,,,,,,,,,
PGE,21Jun2016,Pacific,N,"53,608","53,040","14,488","-38,552",,,,,,,,,,"-34,689","-3,863",,,,,,,,,,,,,,,
PGE,22Jun2016,Pacific,N,"54,052","54,069","16,419","-37,650",,,,,,,,,,"-33,675","-3,975",,,,,,,,,,,,,,,
PGE,23Jun2016,Pacific,N,"51,308","51,411","12,509","-38,902",,,,,,,,,,"-35,341","-3,561",,,,,,,,,,,,,,,
PGE,24Jun2016,Pacific,N,"50,637","50,013","12,094","-37,919",,,,,,,,,,"-35,878","-2,041",,,,,,,,,,,,,,,
PGE,25Jun2016,Pacific,N,"47,992","47,948","13,972","-33,976",,,,,,,,,,"-32,482","-1,494",,,,,,,,,,,,,,,
PGE,26Jun2016,Pacific,N,"51,791","52,828","15,644","-37,184",,,,,,,,,,"-35,002","-2,182",,,,,,,,,,,,,,,
PGE,27Jun2016,Pacific,N,"61,311","62,209","20,514","-41,695",,,,,,,,,,"-39,044","-2,651",,,,,,,,,,,,,,,
PGE,28Jun2016,Pacific,N,"58,617","57,101","16,642","-40,459",,,,,,,,,,"-38,374","-2,085",,,,,,,,,,,,,,,
PGE,29Jun2016,Pacific,N,"56,880","54,840","14,645","-40,195",,,,,,,,,,"-38,332","-1,863",,,,,,,,,,,,,,,
PGE,30Jun2016,Pacific,N,"54,920","54,117","12,211","-41,906",,,,,,,,,,"-39,887","-2,019",,,,,,,,,,,,,,,
PGE,01Jul2016,Pacific,N,"54,681","54,321","16,349","-37,972",,,,,,,,,,"-35,729","-2,243",,,,,,,,,,,,,,,
PGE,02Jul2016,Pacific,N,"53,523","52,349","13,032","-39,317",,,,,,,,,,"-37,734","-1,583",,,,,,,,,,,,,,,
PGE,03Jul2016,Pacific,N,"50,118","47,248","12,752","-34,496",,,,,,,,,,"-33,215","-1,281",,,,,,,,,,,,,,,
PGE,04Jul2016,Pacific,N,"46,838","45,292","12,182","-33,110",,,,,,,,,,"-31,803","-1,307",,,,,,,,,,,,,,,
PGE,05Jul2016,Pacific,N,"47,397","50,787","13,174","-37,613",,,,,,,,,,"-36,453","-1,146",,,,,,,,,,,,,,,
PGE,06Jul2016,Pacific,N,"54,310","54,446","14,439","-40,007",,,,,,,,,,"-39,705",,,,,,,,,,,,,,,,
PGE,07Jul2016,Pacific,N,"54,474","53,115","13,681","-39,434",,,,,,,,,,"-38,915",-461,,,,,,,,,,,,,,,
PGE,08Jul2016,Pacific,N,"52,127","51,578","14,640","-36,938",,,,,,,,,,"-36,708",,,,,,,,,,,,,,,,
PGE,09Jul2016,Pacific,N,"47,240","46,834","13,569","-33,265",,,,,,,,,,"-32,645",-620,,,,,,,,,,,,,,,
PGE,10Jul2016,Pacific,N,"46,039","45,838","14,384","-31,454",,,,,,,,,,"-30,722",-730,,,,,,,,,,,,,,,
PGE,11Jul2016,Pacific,N,"53,288","52,062","14,788","-37,274",,,,,,,,,,"-37,406",132,,,,,,,,,,,,,,,
PGE,12Jul2016,Pacific,N,"53,953","52,686","13,484","-39,202",,,,,,,,,,"-39,806",603,,,,,,,,,,,,,,,
PGE,13Jul2016,Pacific,N,"55,158","54,960","17,323","-37,637",,,,,,,,,,"-38,586",949,,,,,,,,,,,,,,,
PGE,14Jul2016,Pacific,N,"56,371","55,655","16,938","-38,717",,,,,,,,,,"-39,502",,,,,,,,,,,,,,,,
