BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,FPC,FPL,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
GVL,01Nov2020,Eastern,N,,"5,086","4,384",-702,"1,734","2,662",,,,,,-7,,373,"-1,073",2.24,0.90,,"1,762","1,091",,,"2,853",285,246,"2,893","4,396","5,096",1.43,1.25
GVL,02Nov2020,Eastern,N,"4,444","4,300","3,866",-435,"1,495","2,393",,,,,,-6,,534,-967,2.25,0.90,,"1,523",980,,,"2,502",256,305,"2,453","3,888","4,321",1.42,1.25
GVL,03Nov2020,Eastern,N,"4,558","4,457","3,860",-598,"1,606","2,274",,,,,,-2,,470,"-1,067",2.25,0.90,,"1,638",931,,,"2,569",282,276,"2,576","3,880","4,477",1.46,1.27
GVL,04Nov2020,Eastern,N,,"4,548","3,324","-1,224","1,636","1,715",,,,,,-5,,88,"-1,309",2.25,0.91,,"1,667",704,,,"2,371",407,121,"2,656","3,351","4,572",1.56,1.28
GVL,05Nov2020,Eastern,N,"4,553","4,896","3,640","-1,255","1,762","1,903",,,,,,-11,,139,"-1,393",2.24,0.90,,"1,792",780,,,"2,571",427,133,"2,865","3,665","4,919",1.55,1.28
GVL,06Nov2020,Eastern,N,"5,144","5,158","4,269",-890,"1,782","2,516",,,,,,-26,,449,"-1,340",2.24,0.91,,"1,814","1,033",,,"2,847",377,262,"2,962","4,298","5,189",1.46,1.26
GVL,07Nov2020,Eastern,N,"5,327","5,147","4,297",-847,"1,647","2,723",,,,,,-55,,467,"-1,315",2.25,0.91,,"1,680","1,122",,,"2,802",364,261,"2,906","4,370","5,218",1.41,1.23
GVL,08Nov2020,Eastern,N,"5,255","5,137","4,668",-466,"1,856","2,706",,,,,,125,,622,"-1,091",2.25,0.91,,"1,892","1,114",,,"3,008",297,340,"2,964","4,846","5,315",1.37,1.23
GVL,09Nov2020,Eastern,N,"5,528","5,459","5,184",-275,"1,834","1,561",,,,,,"1,796",,590,-863,2.25,0.91,,"1,868",642,,11,"2,522",243,272,"2,492","5,191","5,464",1.07,1.01
GVL,10Nov2020,Eastern,N,"5,620","5,896","5,523",-373,"2,356","1,189",,,,,,"1,981",,441,-815,2.24,0.90,,"2,395",487,,12,"2,895",232,214,"2,912","5,526","5,900",1.15,1.09
GVL,11Nov2020,Eastern,N,"5,724","5,803","5,331",-470,"2,418","1,085",,,,,,"1,847",,318,-787,2.24,0.90,,"2,458",445,,11,"2,914",226,169,"2,972","5,350","5,819",1.20,1.13
GVL,12Nov2020,Eastern,N,"5,634","5,493","5,042",-450,"2,054","1,024",,,,,,"1,972",,512,-963,2.25,0.90,,"2,092",420,,12,"2,524",271,237,"2,558","5,050","5,501",1.10,1.03
GVL,13Nov2020,Eastern,N,"5,152","4,882","4,435",-444,"1,797",840,,,,,,"1,803",,459,-905,2.24,0.90,,"1,830",345,,11,"2,185",254,212,"2,227","4,440","4,886",1.09,1.00
GVL,14Nov2020,Eastern,N,,"4,698","3,943",-754,"1,685",623,,,,,,"1,644",,109,-862,2.25,0.91,,"1,717",257,,10,"1,984",229,51,"2,162","3,952","4,705",1.11,1.01
GVL,15Nov2020,Eastern,N,,"5,190","4,865",-323,"2,237",774,,,,,,"1,862",,363,-688,2.24,0.91,,"2,275",318,,11,"2,605",187,201,"2,590","4,873","5,198",1.18,1.10
GVL,16Nov2020,Eastern,N,"4,658","4,924","4,532",-390,"1,941",644,,,,,,"1,951",,-146,-245,2.24,0.91,,"1,974",265,,12,"2,251",150,33,"2,368","4,536","4,927",1.09,1.06
GVL,17Nov2020,Eastern,N,"4,609","4,353","4,117",-234,"1,827",596,,,,,,"1,693",,-234,0,2.25,0.90,,"1,861",245,,10,"2,116",97,4,"2,209","4,116","4,350",1.13,1.12
GVL,18Nov2020,Eastern,N,"4,180","4,454","4,218",-236,"1,767",648,,,,,,"1,812",,-236,0,2.25,0.91,,"1,806",267,,11,"2,084",100,7,"2,177","4,227","4,463",1.09,1.08
GVL,19Nov2020,Eastern,N,"4,332","4,548","4,167",-383,"1,881",660,,,,,,"1,624",,-180,-201,2.25,0.91,,"1,920",272,,,"2,202",132,8,"2,326","4,172","4,553",1.16,1.13
GVL,20Nov2020,Eastern,N,"4,622","4,503","3,634",-866,"1,670","2,031",,,,,,-65,,13,-879,2.24,0.90,,"1,700",832,,,"2,531",279,95,"2,715","3,701","4,567",1.51,1.31
GVL,21Nov2020,Eastern,N,"4,388","4,487","3,893",-593,"1,461","2,457",,,,,,-13,,214,-813,2.24,0.90,,"1,481","1,005",,,"2,486",241,172,"2,556","3,918","4,517",1.40,1.25
GVL,22Nov2020,Eastern,N,"4,358","4,477","3,911",-565,"1,426","2,500",,,,,,-13,,38,-603,2.24,0.90,,"1,446","1,023",,,"2,469",230,123,"2,575","3,926","4,491",1.39,1.26
GVL,23Nov2020,Eastern,N,"4,589","4,614","3,893",-721,"1,426","2,487",,,,,,-24,,-74,-648,2.24,0.90,,"1,450","1,018",,,"2,468",253,88,"2,633","3,913","4,635",1.39,1.25
GVL,24Nov2020,Eastern,N,"4,589","4,495","3,947",-549,"1,436","2,529",,,,,,-20,,102,-651,2.25,0.90,,"1,464","1,037",,,"2,501",195,111,"2,585","3,965","4,514",1.39,1.26
GVL,25Nov2020,Eastern,N,"4,646","4,716","3,963",-755,"1,432","2,553",,,,,,-14,,57,-807,2.24,0.90,,"1,456","1,044",,,"2,500",250,97,"2,653","3,985","4,735",1.38,1.24
GVL,26Nov2020,Eastern,N,"4,574","4,564","4,101",-462,"1,601","2,519",,,,,,0,,253,-715,2.24,0.90,,"1,625","1,034",,0,"2,658",192,165,"2,686","4,120","4,582",1.42,1.29
GVL,27Nov2020,Eastern,N,,"4,538","3,966",-573,"1,470","2,513",,,,,,0,,142,-721,2.24,0.90,,"1,491","1,031",,0,"2,522",218,136,"2,603","3,983","4,562",1.40,1.26
GVL,28Nov2020,Eastern,N,"4,501","4,502","4,035",-465,"1,457","2,591",,,,,,0,,81,-546,2.23,0.90,,"1,475","1,061",,0,"2,535",166,99,"2,602","4,048","4,513",1.38,1.27
GVL,29Nov2020,Eastern,N,"4,549","4,504","4,028",-471,"1,455","2,586",,,,,,0,,43,-519,2.24,0.91,,"1,477","1,062",,0,"2,539",184,106,"2,617","4,041","4,517",1.39,1.28
GVL,30Nov2020,Eastern,N,"4,386","4,552","4,047",-504,"1,497","2,568",,,,,,-14,,-78,-429,2.24,0.90,,"1,521","1,049",,,"2,569",177,60,"2,686","4,065","4,572",1.39,1.30
GVL,01Dec2020,Eastern,N,"5,259","5,396","4,692",-703,"1,442","3,296",,,,,,-41,,-265,-436,2.25,0.90,,"1,469","1,347",,,"2,816",208,8,"3,017","4,738","5,439",1.31,1.22
GVL,02Dec2020,Eastern,N,"5,207","6,436","5,479",-954,"1,975","3,539",,,,,,-35,,-184,-772,2.25,0.90,,"2,014","1,450",,,"3,464",266,12,"3,718","5,514","6,470",1.38,1.27
GVL,03Dec2020,Eastern,N,,"5,546","4,772",-776,"1,542","3,241",,,,,,-17,,-78,-694,2.25,0.90,,"1,572","1,327",,,"2,899",217,27,"3,088","4,783","5,555",1.34,1.23
GVL,04Dec2020,Eastern,N,"4,668","4,543","4,580",34,"1,443","3,152",,,,,,-13,,386,-350,2.24,0.90,,"1,467","1,289",,,"2,756",85,223,"2,619","4,595","4,559",1.32,1.27
GVL,05Dec2020,Eastern,N,"4,617","4,407","4,471",65,"1,400","3,087",,,,,,-14,,384,-322,2.24,0.90,,"1,422","1,264",,,"2,686",76,225,"2,537","4,487","4,425",1.32,1.26
GVL,06Dec2020,Eastern,N,"5,091","4,840","4,659",-183,"1,395","3,277",,,,,,-15,,139,-320,2.24,0.90,,"1,417","1,339",,,"2,756",100,115,"2,741","4,672","4,853",1.30,1.24
GVL,07Dec2020,Eastern,N,"5,303","4,867","4,791",-72,"1,428","3,380",,,,,,-24,,279,-352,2.24,0.90,,"1,453","1,384",,,"2,837",88,161,"2,764","4,808","4,881",1.30,1.25
GVL,08Dec2020,Eastern,N,"5,325","5,868","5,528",-340,"1,968","3,583",,,,,,-37,,337,-675,2.25,0.90,,"2,004","1,470",,,"3,474",160,194,"3,440","5,551","5,889",1.38,1.29
GVL,09Dec2020,Eastern,N,"5,549","6,324","5,640",-683,"2,147","3,524",,,,,,-32,,139,-826,2.24,0.90,,"2,186","1,446",,,"3,632",205,91,"3,746","5,671","6,358",1.41,1.30
GVL,10Dec2020,Eastern,N,"5,185","5,290","4,962",-319,"1,460","3,528",,,,,,-24,,390,-712,2.24,0.91,,"1,485","1,449",,,"2,933",169,211,"2,891","4,988","5,310",1.30,1.20
GVL,11Dec2020,Eastern,N,"4,956","5,011","4,834",-174,"1,395","3,459",,,,,,-15,,238,-418,2.24,0.90,,"1,417","1,420",,,"2,837",102,135,"2,804","4,854","5,034",1.29,1.23
GVL,12Dec2020,Eastern,N,"4,142","4,696","4,641",-60,"1,316","3,336",,,,,,-10,,325,-387,2.23,0.90,,"1,334","1,363",,,"2,697",97,181,"2,613","4,652","4,714",1.28,1.22
GVL,13Dec2020,Eastern,N,"4,190","4,470","4,606",131,"1,343","3,273",,,,,,0,,580,-448,2.23,0.90,,"1,361","1,337",,0,"2,698",114,324,"2,488","4,616","4,484",1.29,1.22
GVL,14Dec2020,Eastern,N,"4,367","4,659","4,710",53,"1,393","3,335",,,,,,-5,,513,-459,2.24,0.90,,"1,414","1,362",,,"2,776",120,288,"2,607","4,728","4,674",1.29,1.23
GVL,15Dec2020,Eastern,N,"4,325","4,569","4,702",132,"1,364","3,356",,,,,,-5,,391,-261,2.24,0.90,,"1,386","1,370",,,"2,757",83,250,"2,589","4,720","4,590",1.29,1.24
GVL,16Dec2020,Eastern,N,"4,620","4,823","5,277",453,"1,778","3,632",,,,,,-134,,316,139,2.24,0.90,,"1,808","1,485",,,"3,293",17,312,"2,998","5,410","4,955",1.34,1.33
GVL,17Dec2020,Eastern,N,"4,824","5,001","5,154",153,"1,779","3,522",,,,,,-148,,-140,287,2.25,0.90,,"1,812","1,439",,,"3,251",106,235,"3,122","5,327","5,180",1.35,1.33
GVL,18Dec2020,Eastern,N,"5,622","6,098","5,760",-339,"1,519","2,671",,,,,,"1,575",,153,-492,2.25,0.91,,"1,550","1,097",,10,"2,657",135,74,"2,718","5,765","6,104",1.02,0.98
GVL,19Dec2020,Eastern,N,"4,780","5,276","5,063",-216,"1,322","2,613",,,,,,"1,137",,136,-354,2.25,0.90,,"1,347","1,072",,7,"2,426",97,67,"2,456","5,072","5,290",1.05,1.02
GVL,20Dec2020,Eastern,N,,"4,699","4,741",42,"1,330","2,472",,,,,,952,,375,-330,2.25,0.91,,"1,356","1,017",,6,"2,379",88,185,"2,282","4,754","4,709",1.10,1.07
GVL,21Dec2020,Eastern,N,"4,495","4,451","4,781",331,"1,335","2,548",,,,,,914,,545,-213,2.24,0.90,,"1,358","1,046",,6,"2,409",67,296,"2,180","4,797","4,465",1.11,1.08
GVL,22Dec2020,Eastern,N,"5,017","4,894","4,935",45,"1,339","2,619",,,,,,991,,594,-551,2.25,0.91,,"1,366","1,077",,6,"2,449",136,281,"2,303","4,949","4,906",1.09,1.04
GVL,23Dec2020,Eastern,N,"4,804","4,948","4,956",7,"1,303","2,609",,,,,,"1,054",,589,-582,2.25,0.91,,"1,329","1,076",,7,"2,412",144,274,"2,281","4,966","4,959",1.07,1.01
GVL,24Dec2020,Eastern,N,"4,738","4,329","4,670",339,"1,323","2,385",,,,,,972,,861,-517,2.24,0.91,,"1,344",979,,6,"2,329",135,410,"2,054","4,680","4,336",1.10,1.04
GVL,25Dec2020,Eastern,N,"6,205","5,475","5,293",-177,"1,357","2,620",,,,,,"1,326",,374,-551,2.24,0.91,,"1,379","1,077",,8,"2,464",140,175,"2,429","5,303","5,480",1.02,0.98
GVL,26Dec2020,Eastern,N,"6,816","6,732","5,944",-790,"1,523","2,651",,,,,,"1,783",,5,-792,2.25,0.91,,"1,553","1,092",,11,"2,656",231,21,"2,866","5,957","6,744",0.98,0.94
GVL,27Dec2020,Eastern,N,"5,865","6,202","5,576",-629,"1,419","2,633",,,,,,"1,532",,107,-736,2.25,0.91,,"1,447","1,084",,9,"2,540",211,67,"2,685","5,584","6,213",1.00,0.95
GVL,28Dec2020,Eastern,N,"4,851","5,042","4,580",-465,"1,433","1,749",,,,,,"1,399",,207,-672,2.24,0.90,,"1,457",,,9,"2,186",228,159,"2,255","4,591","5,056",1.05,0.98
GVL,29Dec2020,Eastern,N,"4,632","4,668","2,824","-1,841",553,473,,,,,,"1,802",,-855,-987,2.25,0.90,,,,,11,806,655,0,"1,461","2,867","4,709",0.62,0.68
GVL,30Dec2020,Eastern,N,"4,631","4,397","2,030","-2,365",-80,584,,,,,,"1,528",,"-1,251","-1,118",,0.90,,,240,,9,249,900,0,"1,149","2,112","4,481",0.26,0.57
GVL,31Dec2020,Eastern,N,"4,475","4,349","2,209","-2,139",-88,615,,,,,,"1,689",,"-1,079","-1,058",,0.90,,,252,,10,262,776,0,"1,038","2,304","4,441",0.25,0.52
GVL,01Jan2021,Eastern,N,,"4,484","3,615",-865,-72,"1,675",,,,,,"2,031",,-188,-680,,0.90,,,684,,14,698,341,28,"1,011","3,706","4,574",0.42,0.49
GVL,02Jan2021,Eastern,N,"4,507","4,452","4,343",-107,-61,"2,832",,,,,,"1,576",,398,-507,,0.90,,,"1,155",,10,"1,166",129,106,"1,189","4,408","4,517",0.58,0.58
GVL,03Jan2021,Eastern,N,"4,076","4,180","4,246",69,-48,"3,082",,,,,,"1,215",,530,-463,,0.90,,,"1,259",,8,"1,267",110,154,"1,223","4,297","4,230",0.65,0.64
GVL,04Jan2021,Eastern,N,"5,303","4,793","4,643",-146,-48,"3,330",,,,,,"1,367",,486,-634,,0.90,,,"1,363",,9,"1,372",146,139,"1,379","4,697","4,845",0.64,0.63
GVL,05Jan2021,Eastern,N,"5,061","5,124","4,845",-278,-48,"3,457",,,,,,"1,439",,341,-623,,0.90,,,"1,417",,10,"1,426",142,97,"1,471","4,896","5,178",0.64,0.63
GVL,06Jan2021,Eastern,N,"5,090","5,211","4,831",-378,-48,"3,401",,,,,,"1,474",,328,-705,,0.90,,,"1,395",,10,"1,405",165,92,"1,477","4,875","5,252",0.64,0.62
GVL,07Jan2021,Eastern,N,"4,856","4,855","4,615",-242,-48,"3,290",,,,,,"1,375",,224,-465,,0.90,,,"1,341",,9,"1,350",116,64,"1,402","4,665","4,906",0.64,0.63
GVL,08Jan2021,Eastern,N,"4,451","4,806","4,687",-119,-48,"3,307",,,,,,"1,438",,193,-312,,0.90,,,"1,344",,10,"1,354",79,57,"1,375","4,745","4,864",0.63,0.62
GVL,09Jan2021,Eastern,N,"4,848","5,761","5,209",-553,-48,"3,458",,,,,,"1,809",,22,-574,,0.90,,,"1,404",,12,"1,416",180,31,"1,565","5,267","5,819",0.59,0.59
GVL,10Jan2021,Eastern,N,"5,310","5,846","5,055",-790,-48,"3,391",,,,,,"1,719",,120,-913,,0.90,,,"1,379",,11,"1,390",246,41,"1,596","5,110","5,903",0.60,0.60
GVL,11Jan2021,Eastern,N,"5,017","5,180","4,787",-388,-48,"3,336",,,,,,"1,509",,322,-712,,0.90,,,"1,359",,10,"1,369",177,89,"1,457","4,845","5,235",0.62,0.61
GVL,12Jan2021,Eastern,N,"4,676","4,851","4,596",-255,-48,"3,270",,,,,,"1,386",,227,-487,,0.90,,,"1,333",,9,"1,342",130,70,"1,402","4,656","4,916",0.64,0.63
GVL,13Jan2021,Eastern,N,,"5,613","5,233",-382,-48,"3,480",,,,,,"1,801",,77,-456,,0.90,,,"1,426",,12,"1,438",142,33,"1,546","5,281","5,660",0.60,0.60
GVL,14Jan2021,Eastern,N,"5,558","5,837","5,196",-642,-48,"3,470",,,,,,"1,781",,-38,-603,,0.90,,,"1,424",,12,"1,436",201,10,"1,626","5,251","5,892",0.60,0.61
GVL,15Jan2021,Eastern,N,"5,482","5,232","4,693",-537,-48,"3,295",,,,,,"1,452",,-34,-507,,0.90,,,"1,351",,10,"1,360",176,18,"1,519","4,747","5,288",0.63,0.63
GVL,16Jan2021,Eastern,N,"5,151","5,408","4,942",-466,-68,"3,450",,,,,,"1,582",,50,-520,,0.90,,,"1,409",,11,"1,419",169,37,"1,552","5,032","5,502",0.62,0.62
GVL,17Jan2021,Eastern,N,"5,939","6,026","4,995","-1,028",-113,"3,561",,,,,,"1,562",,-352,-678,,0.90,,,"1,457",,10,"1,467",352,4,"1,815","5,123","6,153",0.63,0.65
GVL,18Jan2021,Eastern,N,"5,710","5,782","4,963",-816,-144,"3,551",,,,,,"1,571",,-23,-795,,0.90,,,"1,454",,10,"1,465",265,34,"1,695","5,122","5,940",0.63,0.63
GVL,19Jan2021,Eastern,N,"5,549","5,963","4,950","-1,014",-163,"3,553",,,,,,"1,562",,-33,-980,,0.90,,,"1,454",,10,"1,464",291,22,"1,733","5,115","6,128",0.63,0.62
GVL,20Jan2021,Eastern,N,"5,017","5,475","4,907",-567,-168,"3,484",,,,,,"1,585",,256,-825,,0.90,,,"1,427",,11,"1,438",232,88,"1,582","5,069","5,638",0.63,0.62
GVL,21Jan2021,Eastern,N,"4,552","4,598","4,494",-99,-168,"3,310",,,,,,"1,347",,409,-512,,0.90,,,"1,354",,9,"1,363",138,119,"1,381","4,657","4,760",0.65,0.64
GVL,22Jan2021,Eastern,N,"4,349","4,347","4,710",366,323,"3,213",,,,,,"1,173",,482,-121,2.62,0.90,,,"1,313",,8,"1,829",44,207,"1,666","4,814","4,453",0.84,0.82
GVL,23Jan2021,Eastern,N,"4,242","4,223","5,257","1,040","1,304","2,913",,,,,,"1,054",,776,266,2.62,0.90,,"1,550","1,195",,7,"2,752",6,556,"2,202","5,271","4,229",1.15,1.15
GVL,24Jan2021,Eastern,N,,"4,255","3,661",-594,"1,321",927,,,,,,"1,428",,-299,-293,2.62,0.90,,"1,570",379,,10,"1,959",220,13,"2,166","3,676","4,268",1.17,1.12
GVL,25Jan2021,Eastern,N,"4,569","4,458","4,036",-420,"1,438","1,057",,,,,,"1,560",,-115,-305,2.62,0.90,,"1,710",433,,10,"2,153",142,16,"2,279","4,055","4,475",1.17,1.12
GVL,26Jan2021,Eastern,N,"4,669","4,485","3,795",-692,"1,525","1,142",,,,,,"1,140",,-103,-591,2.62,0.90,,"1,812",465,,8,"2,285",201,6,"2,479","3,807","4,501",1.32,1.21
GVL,27Jan2021,Eastern,N,"4,423","4,470","3,830",-640,"1,610",917,,,,,,"1,320",,96,-735,2.62,0.90,,"1,912",374,,9,"2,295",200,73,"2,421","3,847","4,486",1.32,1.19
GVL,28Jan2021,Eastern,N,"4,669","4,533","4,216",-313,"1,635",949,,,,,,"1,645",,196,-507,2.63,0.90,,"1,948",388,,11,"2,347",126,110,"2,363","4,229","4,540",1.22,1.15
GVL,29Jan2021,Eastern,N,,"5,544","4,605",-939,"1,781",981,,,,,,"1,850",,-232,-706,2.63,0.90,,"2,126",402,,12,"2,541",269,2,"2,807","4,612","5,550",1.21,1.11
GVL,30Jan2021,Eastern,N,"4,689","5,065","4,632",-433,"1,696","1,016",,,,,,"1,925",,-36,-398,2.63,0.91,,"2,026",418,,13,"2,456",131,28,"2,559","4,637","5,071",1.17,1.11
GVL,31Jan2021,Eastern,N,,"4,503","4,141",-366,"1,390",943,,,,,,"1,805",,57,-424,2.63,0.90,,"1,657",387,,12,"2,056",118,47,"2,127","4,138","4,505",1.10,1.04
GVL,01Feb2021,Eastern,N,"4,565","5,165","4,756",-408,"1,813","1,059",,,,,,"1,889",,-192,-218,2.62,0.90,,"2,158",432,,13,"2,603",175,37,"2,741","4,761","5,171",1.21,1.17
GVL,02Feb2021,Eastern,N,"5,557","6,174","4,959","-1,215","2,194",978,,,,,,"1,788",,-333,-881,2.63,0.90,,"2,618",401,,12,"3,031",387,0,"3,417","4,960","6,174",1.35,1.22
GVL,03Feb2021,Eastern,N,"6,283","6,357","4,608","-1,748","1,891",801,,,,,,"1,918",,-974,-774,2.63,0.91,,"2,259",330,,13,"2,601",675,0,"3,277","4,610","6,358",1.24,1.14
GVL,04Feb2021,Eastern,N,"5,760","6,322","5,102","-1,219","2,044",917,,,,,,"2,138",,-423,-796,2.63,0.91,,"2,443",377,,14,"2,835",422,4,"3,252","5,099","6,318",1.23,1.13
GVL,05Feb2021,Eastern,N,,"5,223","4,168","-1,056","1,639",560,,,,,,"1,967",,-471,-589,2.62,0.90,,"1,950",229,,13,"2,193",373,0,"2,565","4,166","5,226",1.16,1.08
GVL,06Feb2021,Eastern,N,"4,023","4,982","4,634",-350,"1,802",658,,,,,,"2,160",,-150,-202,2.62,0.90,,"2,144",270,,14,"2,428",125,2,"2,552","4,620","4,972",1.16,1.13
GVL,07Feb2021,Eastern,N,"4,132","4,424","4,054",-369,"1,553",616,,,,,,"1,876",,-46,-322,2.62,0.90,,"1,846",252,,12,"2,110",137,33,"2,214","4,045","4,413",1.15,1.11
GVL,08Feb2021,Eastern,N,"4,778","4,825","4,477",-349,"1,753",679,,,,,,"2,044",,-268,-82,2.62,0.90,,"2,086",276,,14,"2,376",157,23,"2,510","4,476","4,826",1.17,1.15
GVL,09Feb2021,Eastern,N,"4,488","4,605","4,029",-575,"1,531",552,,,,,,"1,936",,-299,-276,2.62,0.89,,"1,820",224,,13,"2,057",216,10,"2,263","4,019","4,594",1.13,1.09
GVL,10Feb2021,Eastern,N,,"4,765","4,090",-676,"1,669",554,,,,,,"1,866",,-206,-467,2.62,0.89,,"1,984",224,,12,"2,221",218,5,"2,434","4,089","4,762",1.20,1.13
GVL,11Feb2021,Eastern,N,"4,476","4,867","4,096",-769,"1,798",538,,,,,,"1,747",,-228,-548,2.62,0.89,,"2,138",218,,12,"2,368",244,3,"2,608","4,083","4,859",1.28,1.18
GVL,12Feb2021,Eastern,N,"4,542","4,902","5,029",130,"2,360",545,,,,,,"2,116",,428,-294,2.62,0.89,,"2,808",221,,14,"3,043",70,273,"2,840","5,021","4,887",1.34,1.28
GVL,13Feb2021,Eastern,N,"4,250","4,512","5,819","1,307","3,053",558,,,,,,"2,201",,899,408,2.62,0.89,,"3,632",226,,15,"3,873",8,936,"2,945","5,812","4,505",1.47,1.44
GVL,14Feb2021,Eastern,N,"4,191","4,336","5,996","1,662","3,257",549,,,,,,"2,188",,968,690,2.62,0.89,,"3,874",223,,15,"4,111",3,"1,200","2,914","5,994","4,336",1.51,1.48
GVL,15Feb2021,Eastern,N,"4,398","4,696","6,197","1,504","3,336",560,,,,,,"2,295",,"1,111",393,2.63,0.89,,"3,973",227,,15,"4,215",0,"1,017","3,198","6,191","4,687",1.50,1.50
GVL,16Feb2021,Eastern,N,,"4,449","5,860","1,414","3,047",634,,,,,,"2,177",,"1,148",268,2.63,0.90,,"3,631",257,,15,"3,903",14,"1,011","2,906","5,858","4,442",1.47,1.44
GVL,17Feb2021,Eastern,N,"4,659","4,900","7,359","2,455","4,337",573,,,,,,"2,439",,"1,965",494,2.63,0.90,,"5,171",233,,16,"5,420",2,"1,812","3,609","7,349","4,890",1.63,1.63
GVL,18Feb2021,Eastern,N,"4,758","5,111","7,428","2,313","4,652",513,,,,,,"2,256",,"1,867",448,2.63,0.90,,"5,545",208,,15,"5,768",7,"1,803","3,972","7,421","5,106",1.71,1.72
GVL,19Feb2021,Eastern,N,"4,712","4,759","6,407","1,654","3,738",530,,,,,,"2,135",,"1,320",336,2.63,0.90,,"4,459",216,,14,"4,689",0,"1,218","3,471","6,403","4,747",1.61,1.61
GVL,20Feb2021,Eastern,N,"4,599","4,850","5,878","1,026","3,291",558,,,,,,"2,015",,896,130,2.63,0.90,,"3,928",228,,13,"4,170",32,820,"3,381","5,864","4,838",1.57,1.54
GVL,21Feb2021,Eastern,N,"4,461","4,791","5,426",637,"2,784",635,,,,,,"1,995",,625,8,2.63,0.90,,"3,326",261,,13,"3,600",22,475,"3,147","5,414","4,781",1.47,1.45
GVL,22Feb2021,Eastern,N,"4,519","4,679","5,789","1,109","3,034",538,,,,,,"2,201",,813,295,2.64,0.90,,"3,627",221,,15,"3,862",17,849,"3,029","5,773","4,665",1.47,1.43
GVL,23Feb2021,Eastern,N,"4,295","4,418","4,151",-269,"1,512",664,,,,,,"1,969",,-220,-48,2.63,0.90,,,273,,13,"2,095",126,7,"2,214","4,150","4,418",1.11,1.10
GVL,24Feb2021,Eastern,N,"4,635","4,659","4,253",-409,"1,763",591,,,,,,"1,889",,-200,-206,2.63,0.90,,"2,100",242,,13,"2,355",149,2,"2,503","4,243","4,649",1.22,1.19
GVL,25Feb2021,Eastern,N,"4,454","4,717","4,239",-481,"1,865",630,,,,,,"1,738",,-152,-329,2.62,0.90,,"2,217",258,,12,"2,486",213,63,"2,636","4,233","4,714",1.29,1.23
GVL,26Feb2021,Eastern,N,"4,440","4,695","4,035",-663,"1,803",626,,,,,,"1,606",,-280,-384,2.62,0.90,,"2,144",257,,11,"2,412",241,1,"2,652","4,035","4,699",1.32,1.24
GVL,27Feb2021,Eastern,N,,"4,794","4,076",-718,"1,758",709,,,,,,"1,605",,-319,-399,2.62,0.91,,"2,093",292,,11,"2,395",265,5,"2,656","4,072","4,790",1.30,1.22
GVL,28Feb2021,Eastern,N,,"5,082","4,342",-742,"1,946",749,,,,,,"1,643",,-362,-379,2.62,0.91,,"2,315",308,,11,"2,634",273,0,"2,907","4,338","5,079",1.34,1.26
GVL,01Mar2021,Eastern,N,"4,924","5,352","4,904",-446,"2,222",847,,,,,,"1,829",,-43,-402,2.62,0.90,,"2,641",346,,12,"3,000",183,58,"3,125","4,898","5,343",1.35,1.29
GVL,02Mar2021,Eastern,N,"4,520","4,559","4,388",-170,"1,938",855,,,,,,"1,597",,211,-379,2.63,0.90,,"2,309",351,,11,"2,670",132,143,"2,659","4,390","4,558",1.34,1.29
GVL,03Mar2021,Eastern,N,"4,248","4,520","4,282",-239,"1,947",777,,,,,,"1,559",,-18,-223,2.62,0.90,,"2,318",,,10,"2,647",104,35,"2,716","4,284","4,525",1.36,1.32
GVL,04Mar2021,Eastern,N,"4,306","4,601","3,832",-769,"2,121",10,,,,,,"1,702",,-661,-109,2.63,0.90,,"2,526",4,,11,"2,542",355,12,"2,885","3,833","4,603",1.46,1.38
GVL,05Mar2021,Eastern,N,"4,494","4,471","3,657",-812,"1,659",500,,,,,,"1,503",,-646,-166,2.62,0.90,,"1,975",,,10,"2,190",349,3,"2,537","3,663","4,475",1.32,1.25
GVL,06Mar2021,Eastern,N,"4,297","4,419","3,722",-698,"1,626",672,,,,,,"1,422",,-569,-128,2.63,0.90,,"1,937",275,,9,"2,222",320,11,"2,532","3,720","4,417",1.32,1.26
GVL,07Mar2021,Eastern,N,"3,781","4,577","3,880",-694,"1,665",714,,,,,,"1,499",,-566,-128,2.64,0.91,,"1,990",293,,10,"2,294",304,23,"2,574","3,878","4,572",1.30,1.24
GVL,08Mar2021,Eastern,N,"4,134","4,902","4,193",-708,"1,848",758,,,,,,"1,584",,-327,-381,2.63,0.91,,"2,209",312,,11,"2,531",254,7,"2,778","4,190","4,898",1.33,1.25
GVL,09Mar2021,Eastern,N,"4,519","4,687","3,967",-724,"1,640",816,,,,,,"1,513",,-316,-408,2.63,0.91,,"1,957",335,,10,"2,303",257,27,"2,533","3,969","4,693",1.28,1.19
