BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,BPAT,PSEI,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
SCL,21Oct2018,Pacific,N,"23,724","23,969","17,809","-6,160",,,,,"17,809",,,,,"-7,310","1,150",,,,,,,118,118,"1,139",65,"1,192","17,809","23,969",0.01,0.11
SCL,22Oct2018,Pacific,N,"26,115","26,589","19,623","-6,966",,,,,"19,623",,,,,"-6,358",-608,,,,,,,130,130,"1,464",28,"1,566","19,623","26,589",0.01,0.13
SCL,23Oct2018,Pacific,N,"26,324","26,986","20,095","-6,891",,,,,"20,095",,,,,"-5,597","-1,294",,,,,,,134,134,"1,549",1,"1,682","20,095","26,986",0.01,0.14
SCL,24Oct2018,Pacific,N,"26,465","26,057","17,778","-8,279",,,,,"17,778",,,,,"-7,250","-1,029",,,,,,,118,118,"1,716",12,"1,822","17,778","26,057",0.01,0.15
SCL,25Oct2018,Pacific,N,"25,905","25,057","20,856","-4,201",,,,,"20,856",,,,,"-3,718",-483,,,,,,,139,139,787,3,922,"20,856","25,057",0.01,0.08
SCL,26Oct2018,Pacific,N,"25,655","24,942","18,084","-6,858",,,,,"18,084",,,,,"-6,441",-417,,,,,,,120,120,"1,145",9,"1,256","18,084","24,942",0.01,0.11
SCL,27Oct2018,Pacific,N,"24,721","24,262","18,584","-5,678",,,,,"18,584",,,,,"-5,032",-646,,,,,,,124,124,"1,187",3,"1,308","18,584","24,262",0.01,0.12
SCL,28Oct2018,Pacific,N,"24,473","24,218","19,142","-5,076",,,,,"19,142",,,,,"-4,391",-685,,,,,,,127,127,"1,045",0,"1,172","19,142","24,218",0.01,0.11
SCL,29Oct2018,Pacific,N,"26,787","26,800","19,866","-6,934",,,,,"19,866",,,,,"-5,712","-1,222",,,,,,,132,132,"1,375",0,"1,507","19,866","26,800",0.01,0.12
SCL,30Oct2018,Pacific,N,"26,931","26,539","19,768","-6,771",,,,,"19,768",,,,,"-5,424","-1,347",,,,,,,131,131,"1,382",0,"1,513","19,768","26,539",0.01,0.13
SCL,31Oct2018,Pacific,N,"26,587","26,447","17,033","-9,414",,,,,"17,033",,,,,"-8,581",-833,,,,,,,113,113,"1,331",1,"1,443","17,033","26,447",0.01,0.12
SCL,01Nov2018,Pacific,N,"26,872","24,718","14,107","-10,611",,,,,"14,107",,,,,"-9,799",-812,,,,,,,94,94,"1,477",1,"1,570","14,107","24,718",0.01,0.14
SCL,02Nov2018,Pacific,N,"25,518","25,146","16,208","-8,938",,,,,"16,208",,,,,"-8,302",-636,,,,,,,108,108,"1,055",0,"1,162","16,208","25,146",0.01,0.10
SCL,03Nov2018,Pacific,N,"25,071","24,362","16,512","-7,850",,,,,"16,512",,,,,"-7,287",-563,,,,,,,110,110,916,0,"1,026","16,512","24,362",0.01,0.09
SCL,04Nov2018,Pacific,N,,"24,957","15,759",,,,,,"15,759",,,,,,,,,,,,,105,105,,,,"15,759",,0.01,
SCL,05Nov2018,Pacific,N,"27,220","26,468","17,106","-9,362",,,,,"17,106",,,,,"-8,376",-986,,,,,,,114,114,"1,192",0,"1,305","17,106","26,468",0.01,0.11
SCL,06Nov2018,Pacific,N,"27,883","26,895","16,774","-10,121",,,,,"16,774",,,,,"-7,474","-2,647",,,,,,,111,111,"1,779",1,"1,889","16,774","26,895",0.01,0.15
SCL,07Nov2018,Pacific,N,"28,164","27,547","14,492","-13,055",,,,,"14,492",,,,,"-9,343","-3,712",,,,,,,96,96,"2,699",0,"2,795","14,492","27,547",0.01,0.22
SCL,08Nov2018,Pacific,N,"28,321","27,901","12,926","-14,975",,,,,"12,926",,,,,"-11,263","-3,712",,,,,,,86,86,"3,060",0,"3,146","12,926","27,901",0.01,0.25
SCL,09Nov2018,Pacific,N,"29,082","30,090","15,260","-14,830",,,,,"15,260",,,,,"-10,773","-4,057",,,,,,,101,101,"3,300",0,"3,401","15,260","30,090",0.01,0.25
SCL,10Nov2018,Pacific,N,"27,280","27,050","13,030","-14,020",,,,,"13,030",,,,,"-10,877","-3,143",,,,,,,87,87,"2,878",0,"2,965","13,030","27,050",0.01,0.24
SCL,11Nov2018,Pacific,N,"27,438","27,419","14,105","-13,314",,,,,"14,105",,,,,"-10,284","-3,030",,,,,,,94,94,"2,452",0,"2,546","14,105","27,419",0.01,0.20
SCL,12Nov2018,Pacific,N,"29,647","29,148","13,864","-15,284",,,,,"13,864",,,,,"-11,398","-3,886",,,,,,,92,92,"2,905",0,"2,998","13,864","29,148",0.01,0.23
SCL,13Nov2018,Pacific,N,"29,223","28,783","14,457","-14,326",,,,,"14,457",,,,,"-10,533","-3,793",,,,,,,96,96,"2,859",0,"2,955","14,457","28,783",0.01,0.23
SCL,14Nov2018,Pacific,N,"29,178","28,130","14,678","-13,452",,,,,"14,678",,,,,"-9,616","-3,836",,,,,,,98,98,"2,733",0,"2,830","14,678","28,130",0.01,0.22
SCL,15Nov2018,Pacific,N,"27,696","26,044","15,012","-11,032",,,,,"15,012",,,,,"-8,049","-2,983",,,,,,,100,100,"2,462",0,"2,561","15,012","26,044",0.01,0.22
SCL,16Nov2018,Pacific,N,"27,844","25,744","13,896","-11,700",,,,,"13,896",,,,,"-8,953","-2,747",,,,,,,92,92,"2,473",0,"2,565","13,896","25,596",0.01,0.22
SCL,17Nov2018,Pacific,N,"26,404","25,776","11,871","-13,905",,,,,"11,871",,,,,"-12,451","-1,454",,,,,,,79,79,"2,188",0,"2,267","11,871","25,776",0.01,0.19
SCL,18Nov2018,Pacific,N,"27,819","26,938","10,333","-16,605",,,,,"10,333",,,,,"-15,083","-1,522",,,,,,,69,69,"2,574",0,"2,642","10,333","26,938",0.01,0.22
SCL,19Nov2018,Pacific,N,"29,581","29,615","12,350","-17,265",,,,,"12,350",,,,,"-16,134","-1,131",,,,,,,82,82,"2,611",0,"2,693","12,350","29,615",0.01,0.20
SCL,20Nov2018,Pacific,N,"29,066","29,570","13,669","-15,901",,,,,"13,669",,,,,"-14,662","-1,239",,,,,,,91,91,"2,467",0,"2,557","13,669","29,570",0.01,0.19
SCL,21Nov2018,Pacific,N,"28,723","28,452","13,009","-15,443",,,,,"13,009",,,,,"-14,137","-1,306",,,,,,,86,86,"2,698",0,"2,785","13,009","28,452",0.01,0.22
SCL,22Nov2018,Pacific,N,"26,117","24,508","10,544","-13,964",,,,,"10,544",,,,,"-14,438",474,,,,,,,70,70,"1,802",35,"1,837","10,544","24,508",0.01,0.17
SCL,23Nov2018,Pacific,N,"25,774","25,652","12,342","-13,310",,,,,"12,342",,,,,"-13,716",406,,,,,,,82,82,"1,620",35,"1,667","12,342","25,652",0.01,0.14
SCL,24Nov2018,Pacific,N,"26,826","26,367","11,416","-14,951",,,,,"11,416",,,,,"-14,519",-432,,,,,,,76,76,"2,212",13,"2,274","11,416","26,367",0.01,0.19
SCL,25Nov2018,Pacific,N,"27,444","27,449","12,732","-14,717",,,,,"12,732",,,,,"-13,643","-1,074",,,,,,,85,85,"2,581",0,"2,666","12,732","27,449",0.01,0.21
SCL,26Nov2018,Pacific,N,"29,918","29,260","13,169","-16,091",,,,,"13,169",,,,,"-13,347","-2,744",,,,,,,88,88,"3,316",0,"3,403","13,169","29,260",0.01,0.26
SCL,27Nov2018,Pacific,N,"29,004","27,538","10,304","-17,234",,,,,"10,304",,,,,"-15,704","-1,530",,,,,,,68,68,"2,563",0,"2,632","10,304","27,538",0.01,0.21
SCL,28Nov2018,Pacific,N,"28,873","28,302","13,468","-14,834",,,,,"13,468",,,,,"-12,995","-1,839",,,,,,,90,90,"2,597",0,"2,687","13,468","28,302",0.01,0.21
SCL,29Nov2018,Pacific,N,"28,632","27,696","12,854","-14,842",,,,,"12,854",,,,,"-13,325","-1,517",,,,,,,85,85,"2,554",0,"2,639","12,854","27,696",0.01,0.21
SCL,30Nov2018,Pacific,N,"29,421","28,550","14,310","-14,240",,,,,"14,310",,,,,"-13,197","-1,043",,,,,,,95,95,"2,275",0,"2,370","14,310","28,550",0.01,0.18
SCL,01Dec2018,Pacific,N,"27,845","28,084","13,907","-14,177",,,,,"13,907",,,,,"-13,724",-453,,,,,,,92,92,"2,262",12,"2,343","13,907","28,084",0.01,0.18
SCL,02Dec2018,Pacific,N,"28,500","28,452","10,066","-18,386",,,,,"10,066",,,,,"-17,269","-1,117",,,,,,,67,67,"3,110",0,"3,177","10,066","28,452",0.01,0.25
SCL,03Dec2018,Pacific,N,"31,713","31,648","11,791","-19,857",,,,,"11,791",,,,,"-18,247","-1,610",,,,,,,78,78,"3,558",0,"3,636","11,791","31,648",0.01,0.25
SCL,04Dec2018,Pacific,N,"32,860","32,953","14,708","-18,245",,,,,"14,708",,,,,"-16,413","-1,832",,,,,,,98,98,"2,939",0,"3,037","14,708","32,953",0.01,0.20
SCL,05Dec2018,Pacific,N,"33,450","33,706","16,880","-16,826",,,,,"16,880",,,,,"-15,031","-1,795",,,,,,,112,112,"2,699",0,"2,812","16,880","33,706",0.01,0.18
SCL,06Dec2018,Pacific,N,"33,195","33,143","14,870","-18,273",,,,,"14,870",,,,,"-16,107","-2,166",,,,,,,99,99,"3,262",0,"3,360","14,870","33,143",0.01,0.22
SCL,07Dec2018,Pacific,N,"33,225","33,319","15,991","-17,328",,,,,"15,991",,,,,"-15,492","-1,836",,,,,,,106,106,"2,670",0,"2,776","15,991","33,319",0.01,0.18
SCL,08Dec2018,Pacific,N,"29,905","30,380","13,783","-16,597",,,,,"13,783",,,,,"-15,988",-609,,,,,,,92,92,"2,212",1,"2,303","13,783","30,380",0.01,0.17
SCL,09Dec2018,Pacific,N,"28,988","29,839","15,039","-14,800",,,,,"15,039",,,,,"-14,593",-207,,,,,,,100,100,"2,015",9,"2,106","15,039","29,839",0.01,0.16
SCL,10Dec2018,Pacific,N,"31,013","30,755","13,345","-17,410",,,,,"13,345",,,,,"-16,935",-475,,,,,,,89,89,"2,366",6,"2,448","13,345","30,755",0.01,0.18
SCL,11Dec2018,Pacific,N,"31,227","30,982","13,796","-17,186",,,,,"13,796",,,,,"-17,219",33,,,,,,,92,92,"2,265",28,"2,329","13,796","30,982",0.01,0.17
SCL,12Dec2018,Pacific,N,"31,297","31,310","14,730","-16,580",,,,,"14,730",,,,,"-16,917",337,,,,,,,98,98,"1,882",37,"1,942","14,730","31,310",0.01,0.14
SCL,13Dec2018,Pacific,N,"30,277","29,884","14,966","-14,918",,,,,"14,966",,,,,"-15,606",688,,,,,,,99,99,"1,904",49,"1,954","14,966","29,884",0.01,0.14
SCL,14Dec2018,Pacific,N,"30,005","29,380","15,361",,,,,,"15,361",,,,,"-14,119",-61,,,,,,,102,102,"1,576",21,"1,657","15,361","29,541",0.01,0.12
SCL,15Dec2018,Pacific,N,"28,234","28,365","14,492","-13,873",,,,,"14,492",,,,,"-13,347",-526,,,,,,,96,96,"1,867",16,"1,948","14,492","28,365",0.01,0.15
SCL,16Dec2018,Pacific,N,"28,532","27,937","13,489","-14,448",,,,,"13,489",,,,,"-15,303",855,,,,,,,90,90,"1,951",73,"1,968","13,489","27,937",0.01,0.16
SCL,17Dec2018,Pacific,N,"29,829","29,912","15,268","-14,644",,,,,"15,268",,,,,"-14,833",189,,,,,,,101,101,"1,634",29,"1,706","15,268","29,912",0.01,0.13
SCL,18Dec2018,Pacific,N,"29,934","29,943","13,361","-16,582",,,,,"13,361",,,,,"-17,208",626,,,,,,,89,89,"1,309",37,"1,361","13,361","29,943",0.01,0.10
SCL,19Dec2018,Pacific,N,"30,396","30,423","14,725","-15,698",,,,,"14,725",,,,,"-15,473",-225,,,,,,,98,98,"1,185",8,"1,275","14,725","30,423",0.01,0.09
SCL,20Dec2018,Pacific,N,"29,212","28,978","15,838","-13,140",,,,,"15,838",,,,,"-13,613",473,,,,,,,105,105,"1,452",35,"1,522","15,838","28,978",0.01,0.12
SCL,21Dec2018,Pacific,N,"30,140","31,584","17,147","-14,437",,,,,"17,147",,,,,"-14,058",-379,,,,,,,114,114,"1,606",1,"1,719","17,147","31,584",0.01,0.12
SCL,22Dec2018,Pacific,N,"29,301","29,527","15,184","-14,343",,,,,"15,184",,,,,"-14,133",-210,,,,,,,101,101,"1,812",2,"1,911","15,184","29,527",0.01,0.14
SCL,23Dec2018,Pacific,N,"27,564","28,475","11,715","-16,760",,,,,"11,715",,,,,"-17,581",821,,,,,,,78,78,"2,351",74,"2,355","11,715","28,475",0.01,0.18
SCL,24Dec2018,Pacific,N,"27,917","27,394","13,527","-13,867",,,,,"13,527",,,,,"-15,286","1,419",,,,,,,90,90,"2,109",106,"2,093","13,527","27,394",0.01,0.17
SCL,25Dec2018,Pacific,N,"26,576","26,478","12,528","-13,950",,,,,"12,528",,,,,"-15,419","1,469",,,,,,,83,83,"2,468",143,"2,409","12,528","26,478",0.01,0.20
SCL,26Dec2018,Pacific,N,"30,175","29,965","13,427","-16,538",,,,,"13,427",,,,,"-17,113",575,,,,,,,89,89,"2,222",59,"2,252","13,427","29,965",0.01,0.17
SCL,27Dec2018,Pacific,N,"30,478","29,652","13,378","-16,274",,,,,"13,378",,,,,"-16,517",243,,,,,,,89,89,"1,729",37,"1,781","13,378","29,652",0.01,0.13
SCL,28Dec2018,Pacific,N,"31,029","31,085","14,573","-16,512",,,,,"14,573",,,,,"-16,518",6,,,,,,,97,97,"1,572",18,"1,650","14,573","31,085",0.01,0.12
SCL,29Dec2018,Pacific,N,"28,855","27,570","11,820","-15,750",,,,,"11,820",,,,,"-16,831","1,081",,,,,,,79,79,"1,462",58,"1,483","11,820","27,570",0.01,0.12
SCL,30Dec2018,Pacific,N,"28,280","27,810","12,971","-14,839",,,,,"12,971",,,,,"-16,191","1,352",,,,,,,86,86,"1,738",96,"1,728","12,971","27,810",0.01,0.14
SCL,31Dec2018,Pacific,N,"31,444","31,934","16,249","-15,685",,,,,"16,249",,,,,"-15,877",192,,,,,,,108,108,"1,720",24,"1,804","16,249","31,934",0.01,0.12
SCL,01Jan2019,Pacific,N,"31,520","30,381","14,372","-16,009",,,,,"14,372",,,,,"-16,316",307,,,,,,,90,90,"1,179",22,"1,247","14,372","30,381",0.01,0.09
SCL,02Jan2019,Pacific,N,"33,365","32,844","16,890","-15,954",,,,,"16,890",,,,,"-15,546",-408,,,,,,,106,106,"1,510",8,"1,609","16,890","32,844",0.01,0.11
SCL,03Jan2019,Pacific,N,"29,925","29,576","13,269","-16,307",,,,,"13,269",,,,,"-18,008","1,701",,,,,,,83,83,"2,504",145,"2,442","13,269","29,576",0.01,0.18
SCL,04Jan2019,Pacific,N,"29,098","29,033","14,386","-14,647",,,,,"14,386",,,,,"-14,981",334,,,,,,,90,90,"2,197",55,"2,232","14,386","29,033",0.01,0.17
SCL,05Jan2019,Pacific,N,"28,248","27,767","14,292","-13,475",,,,,"14,292",,,,,"-14,104",629,,,,,,,90,90,"1,687",50,"1,727","14,292","27,767",0.01,0.14
SCL,06Jan2019,Pacific,N,"28,465","28,119","14,899","-13,220",,,,,"14,899",,,,,"-14,931","1,711",,,,,,,93,93,"1,653",115,"1,632","14,899","28,119",0.01,0.13
SCL,07Jan2019,Pacific,N,"31,720","32,397","15,191","-17,206",,,,,"15,191",,,,,"-17,926",720,,,,,,,95,95,"1,836",57,"1,875","15,191","32,397",0.01,0.13
SCL,08Jan2019,Pacific,N,"32,970","32,757","15,789","-16,968",,,,,"15,789",,,,,"-17,446",478,,,,,,,99,99,"1,919",38,"1,981","15,789","32,757",0.01,0.13
SCL,09Jan2019,Pacific,N,"30,356","29,935","16,336","-13,599",,,,,"16,336",,,,,"-14,837","1,238",,,,,,,102,102,"1,284",62,"1,324","16,336","29,935",0.01,0.10
SCL,10Jan2019,Pacific,N,"28,604","27,370","16,011","-11,359",,,,,"16,011",,,,,"-13,411","1,327",,,,,,,100,100,"1,515",84,"1,531","16,011","28,095",0.01,0.12
SCL,11Jan2019,Pacific,N,"28,867","28,692","20,033","-8,659",,,,,"20,033",,,,,"-9,620",961,,,,,,,126,126,"1,065",41,"1,150","20,033","28,692",0.01,0.09
SCL,12Jan2019,Pacific,N,"27,561","27,447","18,493","-8,954",,,,,"18,493",,,,,"-9,908",954,,,,,,,116,116,"1,224",49,"1,291","18,493","27,447",0.01,0.10
SCL,13Jan2019,Pacific,N,"27,804","27,831","15,268","-12,563",,,,,"15,268",,,,,"-13,477",914,,,,,,,96,96,"1,757",64,"1,789","15,268","27,831",0.01,0.14
SCL,14Jan2019,Pacific,N,"31,161","30,790","18,045","-12,745",,,,,"18,045",,,,,"-12,127",-618,,,,,,,113,113,"1,882",17,"1,978","18,045","30,790",0.01,0.14
SCL,15Jan2019,Pacific,N,"31,730","31,530","15,506","-16,024",,,,,"15,506",,,,,"-14,644","-1,380",,,,,,,97,97,"2,659",0,"2,756","15,506","31,530",0.01,0.19
SCL,16Jan2019,Pacific,N,"31,523","31,245","15,416","-15,829",,,,,"15,416",,,,,"-14,675","-1,154",,,,,,,97,97,"2,712",0,"2,809","15,416","31,245",0.01,0.20
SCL,17Jan2019,Pacific,N,"29,631","28,720","17,190","-11,530",,,,,"17,190",,,,,"-11,346",-184,,,,,,,108,108,"1,658",20,"1,746","17,190","28,720",0.01,0.13
SCL,18Jan2019,Pacific,N,"29,055","29,106","15,220","-13,886",,,,,"15,220",,,,,"-14,346",460,,,,,,,95,95,"1,892",46,"1,941","15,220","29,106",0.01,0.15
SCL,19Jan2019,Pacific,N,"27,435","27,390","13,778","-13,612",,,,,"13,778",,,,,"-14,248",636,,,,,,,86,86,"2,181",69,"2,198","13,778","27,390",0.01,0.18
SCL,20Jan2019,Pacific,N,"27,128","28,164","17,543","-10,621",,,,,"17,543",,,,,"-11,905","1,284",,,,,,,110,110,"1,857",96,"1,872","17,543","28,164",0.01,0.15
SCL,21Jan2019,Pacific,N,"30,541","30,623","14,005","-16,618",,,,,"14,005",,,,,"-17,523",905,,,,,,,88,88,"2,417",86,"2,419","14,005","30,623",0.01,0.17
SCL,22Jan2019,Pacific,N,"30,952","31,626","17,379","-14,247",,,,,"17,379",,,,,"-14,641",394,,,,,,,109,109,"1,902",39,"1,972","17,379","31,626",0.01,0.14
SCL,23Jan2019,Pacific,N,"29,058","28,870","16,109","-12,761",,,,,"16,109",,,,,"-13,920","1,159",,,,,,,101,101,"1,869",86,"1,884","16,109","28,870",0.01,0.14
SCL,24Jan2019,Pacific,N,"28,363","28,460","15,779","-12,681",,,,,"15,779",,,,,"-13,534",853,,,,,,,99,99,"2,033",79,"2,053","15,779","28,460",0.01,0.16
SCL,25Jan2019,Pacific,N,"29,720","29,383","15,229","-14,154",,,,,"15,229",,,,,"-15,079",925,,,,,,,96,96,"2,225",83,"2,237","15,229","29,383",0.01,0.17
SCL,26Jan2019,Pacific,N,"28,528","28,246","16,024","-12,222",,,,,"16,024",,,,,"-13,396","1,174",,,,,,,100,100,"2,079",93,"2,087","16,024","28,246",0.01,0.16
SCL,27Jan2019,Pacific,N,"27,636","29,111","15,664","-13,447",,,,,"15,664",,,,,"-15,557","2,110",,,,,,,98,98,"2,266",168,"2,196","15,664","29,111",0.01,0.17
SCL,28Jan2019,Pacific,N,"31,049","30,865","15,400","-15,465",,,,,"15,400",,,,,"-16,874","1,409",,,,,,,97,97,"2,228",116,"2,208","15,400","30,865",0.01,0.16
SCL,29Jan2019,Pacific,N,"31,107","30,449","16,160","-14,289",,,,,"16,160",,,,,"-15,173",884,,,,,,,101,101,"1,763",63,"1,802","16,160","30,449",0.01,0.13
SCL,30Jan2019,Pacific,N,"30,294","30,023","16,756","-13,267",,,,,"16,756",,,,,"-14,540","1,127",,,,,,,105,105,"1,830",79,"1,856","16,756","30,169",0.01,0.14
SCL,31Jan2019,Pacific,N,"29,679","28,679","15,572","-13,107",,,,,"15,572",,,,,"-14,610","1,503",,,,,,,98,98,"1,421",84,"1,435","15,572","28,679",0.01,0.11
SCL,01Feb2019,Pacific,N,"28,892","29,173","16,239","-12,934",,,,,"16,239",,,,,"-14,476","1,542",,,,,,,102,102,"1,494",94,"1,502","16,239","29,173",0.01,0.11
SCL,02Feb2019,Pacific,N,"27,875","27,864","15,181","-12,683",,,,,"15,181",,,,,"-14,716","2,033",,,,,,,95,95,"1,623",126,"1,593","15,181","27,864",0.01,0.13
SCL,03Feb2019,Pacific,N,"29,306","30,418","13,819","-16,599",,,,,"13,819",,,,,"-17,773","1,174",,,,,,,87,87,"1,574",72,"1,588","13,819","30,418",0.01,0.12
SCL,04Feb2019,Pacific,N,"35,059","37,724","16,109","-21,615",,,,,"16,109",,,,,"-21,695",80,,,,,,,101,101,"2,006",26,"2,081","16,109","37,724",0.01,0.12
SCL,05Feb2019,Pacific,N,"36,556","36,924","15,272","-21,652",,,,,"15,272",,,,,"-21,521",-131,,,,,,,96,96,"2,736",4,"2,828","15,272","36,924",0.01,0.17
SCL,06Feb2019,Pacific,N,"36,201","35,890","14,025","-21,865",,,,,"14,025",,,,,"-21,497",-368,,,,,,,88,88,"3,320",2,"3,406","14,025","35,890",0.01,0.21
SCL,07Feb2019,Pacific,N,"35,723","35,510","17,442","-18,068",,,,,"17,442",,,,,"-17,028","-1,040",,,,,,,109,109,"2,508",0,"2,617","17,442","35,510",0.01,0.16
SCL,08Feb2019,Pacific,N,"36,361","36,017","16,630","-19,387",,,,,"16,630",,,,,"-17,847","-1,541",,,,,,,104,104,"2,984",0,"3,088","16,630","36,018",0.01,0.19
SCL,09Feb2019,Pacific,N,"35,648","35,009","15,650","-19,359",,,,,"15,650",,,,,"-17,899","-1,460",,,,,,,98,98,"3,066",0,"3,164","15,650","35,009",0.01,0.20
SCL,10Feb2019,Pacific,N,"36,374","36,240","13,759","-22,481",,,,,"13,759",,,,,"-21,124","-1,357",,,,,,,86,86,"4,087",0,"4,173","13,759","36,240",0.01,0.25
SCL,11Feb2019,Pacific,N,"38,418","36,536","15,116","-21,420",,,,,"15,116",,,,,"-20,626",-794,,,,,,,95,95,"3,282",0,"3,377","15,116","36,536",0.01,0.20
SCL,12Feb2019,Pacific,N,"34,279","34,703","13,683","-21,020",,,,,"13,683",,,,,"-20,468",-552,,,,,,,86,86,"2,934",0,"3,020","13,683","34,703",0.01,0.19
SCL,13Feb2019,Pacific,N,"33,782","33,549","16,234","-17,315",,,,,"16,234",,,,,"-16,903",-412,,,,,,,102,102,"2,579",1,"2,680","16,234","33,549",0.01,0.18
SCL,14Feb2019,Pacific,N,"34,251","33,655","15,884","-17,771",,,,,"15,884",,,,,"-17,748",-23,,,,,,,100,100,"2,478",8,"2,569","15,884","33,655",0.01,0.17
SCL,15Feb2019,Pacific,N,"33,338","32,229","15,595","-16,634",,,,,"15,595",,,,,"-16,480",-154,,,,,,,98,98,"2,169",2,"2,265","15,595","32,229",0.01,0.15
SCL,16Feb2019,Pacific,N,"31,523","31,212","16,606","-14,606",,,,,"16,606",,,,,"-14,577",-29,,,,,,,104,104,"1,873",6,"1,971","16,606","31,212",0.01,0.14
SCL,17Feb2019,Pacific,N,"32,148","31,156","18,156","-13,000",,,,,"18,156",,,,,"-12,696",-304,,,,,,,114,114,"1,971",0,"2,085","18,156","31,156",0.01,0.15
SCL,18Feb2019,Pacific,N,"34,584","32,944","15,182","-17,762",,,,,"15,182",,,,,"-17,119",-643,,,,,,,95,95,"2,645",2,"2,738","15,182","32,944",0.01,0.18
SCL,19Feb2019,Pacific,N,"31,786","32,079","14,726","-17,353",,,,,"14,726",,,,,"-16,860",-493,,,,,,,92,92,"2,282",1,"2,373","14,726","32,079",0.01,0.16
SCL,20Feb2019,Pacific,N,"31,704","31,599","15,567","-16,032",,,,,"15,567",,,,,"-16,000",-32,,,,,,,98,98,"2,259",33,"2,323","15,567","31,599",0.01,0.16
SCL,21Feb2019,Pacific,N,"32,048","31,063","15,894","-15,169",,,,,"15,894",,,,,"-15,513",344,,,,,,,100,100,"2,041",45,"2,095","15,894","31,063",0.01,0.15
SCL,22Feb2019,Pacific,N,"33,045","33,131","15,117","-18,014",,,,,"15,117",,,,,"-18,968",954,,,,,,,95,95,"2,226",83,"2,239","15,117","33,131",0.01,0.15
SCL,23Feb2019,Pacific,N,"31,550","30,296","13,841","-16,455",,,,,"13,841",,,,,"-18,299","1,844",,,,,,,87,87,"2,193",140,"2,140","13,841","30,296",0.01,0.16
SCL,24Feb2019,Pacific,N,"31,085","30,274","12,755","-17,519",,,,,"12,755",,,,,"-19,037","1,518",,,,,,,80,80,"2,811",147,"2,743","12,755","30,274",0.01,0.20
SCL,25Feb2019,Pacific,N,"34,438","33,385","15,447","-17,938",,,,,"15,447",,,,,"-19,104","1,166",,,,,,,97,97,"2,603",100,"2,600","15,447","33,385",0.01,0.17
SCL,26Feb2019,Pacific,N,"34,950","33,627","13,986","-19,641",,,,,"13,986",,,,,"-19,904",263,,,,,,,88,88,"3,132",26,"3,193","13,986","33,627",0.01,0.21
SCL,27Feb2019,Pacific,N,"33,333","33,051","14,965","-18,086",,,,,"14,965",,,,,"-18,527",441,,,,,,,94,94,"2,743",31,"2,805","14,965","33,051",0.01,0.19
SCL,28Feb2019,Pacific,N,"31,618","30,853","13,902","-16,951",,,,,"13,902",,,,,"-17,910",959,,,,,,,87,87,"2,675",86,"2,677","13,902","30,853",0.01,0.19
SCL,01Mar2019,Pacific,N,"31,610","30,360","14,245","-16,115",,,,,"14,245",,,,,"-18,839","2,724",,,,,,,89,89,"2,934",255,"2,768","14,245","30,360",0.01,0.20
SCL,02Mar2019,Pacific,N,"29,654","27,941","14,399","-13,542",,,,,"14,399",,,,,"-16,172","2,630",,,,,,,90,90,"2,410",216,"2,284","14,399","27,941",0.01,0.18
SCL,03Mar2019,Pacific,N,"31,049","29,062","12,605","-16,457",,,,,"12,605",,,,,"-19,409","2,952",,,,,,,79,79,"2,788",267,"2,601","12,605","29,062",0.01,0.20
SCL,04Mar2019,Pacific,N,"34,219","32,950","13,848","-19,102",,,,,"13,848",,,,,"-21,282","2,180",,,,,,,87,87,"2,681",178,"2,590","13,848","32,950",0.01,0.17
SCL,05Mar2019,Pacific,N,"32,894","32,442","15,882","-16,560",,,,,"15,882",,,,,"-16,902",342,,,,,,,100,100,"2,059",48,"2,110","15,882","32,442",0.01,0.14
SCL,06Mar2019,Pacific,N,"31,782","32,537","15,211","-17,326",,,,,"15,211",,,,,"-18,166",840,,,,,,,95,95,"2,127",72,"2,151","15,211","32,537",0.01,0.15
SCL,07Mar2019,Pacific,N,"31,474","31,815","12,585","-19,230",,,,,"12,585",,,,,"-21,975","2,745",,,,,,,79,79,"2,137",184,"2,032","12,585","31,815",0.01,0.14
SCL,08Mar2019,Pacific,N,"31,845","32,333","12,374","-19,959",,,,,"12,374",,,,,,,,,,,,,78,78,,,,"12,374",,0.01,
SCL,09Mar2019,Pacific,N,"30,285","29,758","11,708","-18,050",,,,,"11,708",,,,,"-20,204","2,154",,,,,,,73,73,"2,338",167,"2,245","11,708","29,758",0.01,0.17
SCL,10Mar2019,Pacific,N,,"28,014","11,099","-16,915",,,,,"11,099",,,,,"-18,535","1,620",,,,,,,70,70,"2,788",160,"2,697","11,099","28,014",0.01,0.21
SCL,11Mar2019,Pacific,N,"29,904","31,993","15,239","-16,754",,,,,"15,239",,,,,"-17,833","1,079",,,,,,,96,96,"2,705",96,"2,705","15,239","31,993",0.01,0.19
