BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,LGEE,PJM,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
OVEC,19May2018,Eastern,N,"1,440",975,"26,026","24,375",,,,,,,,,,-299,"24,674",,,,,,,,,,,,,,,
OVEC,20May2018,Eastern,N,"1,440","1,000","24,827","23,162",,,,,,,,,,"1,352","21,810",,,,,,,,,,,,,,,
OVEC,21May2018,Eastern,N,"1,440","1,271","26,593","24,603",,,,,,,,,,"-4,573","29,176",,,,,,,,,,,,,,,
OVEC,22May2018,Eastern,N,"1,440","1,396","30,956","28,770",,,,,,,,,,-819,"29,589",,,,,,,,,,,,,,,
OVEC,23May2018,Eastern,N,"1,440","1,216","33,239","31,186",,,,,,,,,,-206,"31,392",,,,,,,,,,,,,,,
OVEC,24May2018,Eastern,N,"1,440","1,269","32,869","30,763",,,,,,,,,,"-2,841","33,604",,,,,,,,,,,,,,,
OVEC,25May2018,Eastern,N,"1,440","1,337","27,977","25,825",,,,,,,,,,"-9,200","35,025",,,,,,,,,,,,,,,
OVEC,26May2018,Eastern,N,"1,440","1,285","24,630","22,670",,,,,,,,,,"-7,513","30,183",,,,,,,,,,,,,,,
OVEC,27May2018,Eastern,N,"1,440","1,355","23,730","21,674",,,,,,,,,,"-7,830","29,504",,,,,,,,,,,,,,,
OVEC,28May2018,Eastern,N,"1,440","1,253","19,448","17,527",,,,,,,,,,"-12,339","29,866",,,,,,,,,,,,,,,
OVEC,29May2018,Eastern,N,"1,440","1,327","19,616","17,528",,,,,,,,,,"-12,008","29,536",,,,,,,,,,,,,,,
OVEC,30May2018,Eastern,N,"1,440","1,515","30,553","28,143",,,,,,,,,,"-10,101","38,244",,,,,,,,,,,,,,,
OVEC,31May2018,Eastern,N,"1,440","1,649","31,687","29,135",,,,,,,,,,"-16,273","45,408",,,,,,,,,,,,,,,
OVEC,01Jun2018,Eastern,N,"1,440","1,708","38,159","35,394",,,,,,,,,,"-12,474","47,868",,,,,,,,,,,,,,,
OVEC,02Jun2018,Eastern,N,"1,440","1,418","35,468","33,018",,,,,,,,,,-374,"33,392",,,,,,,,,,,,,,,
OVEC,03Jun2018,Eastern,N,"1,440","1,331","28,683","26,463",,,,,,,,,,-494,"26,957",,,,,,,,,,,,,,,
OVEC,04Jun2018,Eastern,N,"1,440","1,344","31,538","29,295",,,,,,,,,,"-1,863","31,158",,,,,,,,,,,,,,,
OVEC,05Jun2018,Eastern,N,"1,440","1,249","33,149","30,983",,,,,,,,,,"-1,400","32,383",,,,,,,,,,,,,,,
OVEC,06Jun2018,Eastern,N,"1,440","1,221","27,249","25,236",,,,,,,,,,"-3,690","28,926",,,,,,,,,,,,,,,
OVEC,07Jun2018,Eastern,N,"1,440","1,291","22,371","20,454",,,,,,,,,,"-5,306","25,760",,,,,,,,,,,,,,,
OVEC,08Jun2018,Eastern,N,"1,440","1,288","15,991","14,152",,,,,,,,,,"-7,377","21,529",,,,,,,,,,,,,,,
OVEC,09Jun2018,Eastern,N,"1,440","1,123","16,791","15,187",,,,,,,,,,"-4,276","19,463",,,,,,,,,,,,,,,
OVEC,10Jun2018,Eastern,N,"1,440",955,"16,566","15,064",,,,,,,,,,"-1,281","16,345",,,,,,,,,,,,,,,
OVEC,11Jun2018,Eastern,N,"1,440","1,254","31,115","28,950",,,,,,,,,,"-4,555","33,505",,,,,,,,,,,,,,,
OVEC,12Jun2018,Eastern,N,"1,440","1,288","34,904","32,686",,,,,,,,,,"-4,524","37,210",,,,,,,,,,,,,,,
OVEC,13Jun2018,Eastern,N,"1,440","1,408","40,494","38,033",,,,,,,,,,"-6,606","44,639",,,,,,,,,,,,,,,
OVEC,14Jun2018,Eastern,N,"1,440","1,389","42,603","40,140",,,,,,,,,,"-6,616","46,756",,,,,,,,,,,,,,,
OVEC,15Jun2018,Eastern,N,"1,440","1,394","41,176","38,731",,,,,,,,,,"-3,971","42,702",,,,,,,,,,,,,,,
OVEC,16Jun2018,Eastern,N,"1,440","1,312","39,226","36,864",,,,,,,,,,-956,"37,820",,,,,,,,,,,,,,,
OVEC,17Jun2018,Eastern,N,"1,440","1,409","41,025","38,564",,,,,,,,,,"-3,584","42,148",,,,,,,,,,,,,,,
OVEC,18Jun2018,Eastern,N,"1,440","1,475","44,968","42,362",,,,,,,,,,"-9,942","52,304",,,,,,,,,,,,,,,
OVEC,19Jun2018,Eastern,N,"1,440","1,477","47,947","45,288",,,,,,,,,,"-5,521","50,809",,,,,,,,,,,,,,,
OVEC,20Jun2018,Eastern,N,"1,440","1,390","46,778","44,219",,,,,,,,,,"-3,548","47,767",,,,,,,,,,,,,,,
OVEC,21Jun2018,Eastern,N,"1,440","1,343","45,381","42,933",,,,,,,,,,-422,"43,355",,,,,,,,,,,,,,,
OVEC,22Jun2018,Eastern,N,"1,440","1,130","41,425","39,268",,,,,,,,,,"1,273","37,995",,,,,,,,,,,,,,,
OVEC,23Jun2018,Eastern,N,"1,440",953,"39,025","37,106",,,,,,,,,,"1,805","35,301",,,,,,,,,,,,,,,
OVEC,24Jun2018,Eastern,N,"1,440","1,019","31,780","29,850",,,,,,,,,,616,"29,234",,,,,,,,,,,,,,,
OVEC,25Jun2018,Eastern,N,"1,440","1,068","39,864","37,705",,,,,,,,,,536,"37,169",,,,,,,,,,,,,,,
OVEC,26Jun2018,Eastern,N,"1,440","1,073","37,466","35,357",,,,,,,,,,"-2,871","38,228",,,,,,,,,,,,,,,
OVEC,27Jun2018,Eastern,N,"1,440","1,132","44,341","42,086",,,,,,,,,,"-2,324","44,410",,,,,,,,,,,,,,,
OVEC,28Jun2018,Eastern,N,"1,440","1,163","41,114","38,845",,,,,,,,,,"-5,025","43,870",,,,,,,,,,,,,,,
OVEC,29Jun2018,Eastern,N,"1,440","1,329","40,816","38,400",,,,,,,,,,"-10,773","49,173",,,,,,,,,,,,,,,
OVEC,30Jun2018,Eastern,N,"1,440","1,509","42,356","39,769",,,,,,,,,,"-9,851","49,620",,,,,,,,,,,,,,,
OVEC,01Jul2018,Eastern,N,"1,440","1,519","42,775","40,154","42,775",,,,,,,,,"-7,519","47,673",2.24,,,"43,475",,,,"43,475","5,906","42,065","2,321","42,775","2,621",2.24,1.95
OVEC,02Jul2018,Eastern,N,"1,440","1,764","50,426","47,415","50,426",,,,,,,,,"-6,491","53,906",2.23,,,"51,063",,,,"51,063","5,795","53,850","3,008","50,426","3,011",2.23,2.20
OVEC,03Jul2018,Eastern,N,"1,440","1,644","49,461","46,583","49,461",,,,,,,,,"-7,815","54,398",2.23,,,"50,084",,,,"50,084","6,785","54,013","2,855","49,461","2,878",2.23,2.19
OVEC,04Jul2018,Eastern,N,"1,440","1,499","46,921","44,246","46,921",,,,,,,,,"-7,801","52,047",2.23,,,"47,483",,,,"47,483","6,887","51,712","2,658","46,921","2,675",2.23,2.19
OVEC,05Jul2018,Eastern,N,"1,440","1,349","46,339","43,840","46,339",,,,,,,,,"-8,579","52,419",2.23,,,"46,872",,,,"46,872","7,490","51,889","2,473","46,339","2,499",2.23,2.18
OVEC,06Jul2018,Eastern,N,"1,440","1,059","37,434","35,335","37,434",,,,,,,,,"-1,148","36,483",2.23,,,"37,846",,,,"37,846","1,339","37,068","2,117","37,434","2,099",2.23,2.22
OVEC,07Jul2018,Eastern,N,"1,440",866,"28,384","26,672","28,384",,,,,,,,,"-3,952","30,624",2.22,,,"28,613",,,,"28,613","3,627","30,534","1,706","28,384","1,712",2.22,2.20
OVEC,08Jul2018,Eastern,N,"1,440",871,"28,457","26,727","28,457",,,,,,,,,"-2,771","29,498",2.22,,,"28,674",,,,"28,674","2,509","29,456","1,727","28,457","1,730",2.22,2.20
OVEC,09Jul2018,Eastern,N,"1,440","1,107","34,902","32,842","34,902",,,,,,,,,"-6,305","39,147",2.22,,,"35,212",,,,"35,212","5,224","38,412","2,024","34,902","2,060",2.22,2.17
OVEC,10Jul2018,Eastern,N,"1,440","1,178","37,621","35,454","37,621",,,,,,,,,"-7,857","43,311",2.23,,,"38,030",,,,"38,030","6,476","42,385","2,122","37,621","2,167",2.23,2.16
OVEC,11Jul2018,Eastern,N,"1,440","1,078","40,559","38,481","40,559",,,,,,,,,"-4,411","42,892",2.22,,,"40,794",,,,"40,794","3,831","42,562","2,062","40,559","2,078",2.22,2.19
OVEC,12Jul2018,Eastern,N,"1,440",964,"34,115","32,233","34,115",,,,,,,,,"-5,907","38,140",2.22,,,"34,316",,,,"34,316","5,137","37,597","1,856","34,115","1,882",2.22,2.17
OVEC,13Jul2018,Eastern,N,"1,440","1,065","34,932","32,948","34,932",,,,,,,,,"-10,724","43,672",2.21,,,"35,091",,,,"35,091","9,247","42,410","1,927","34,932","1,984",2.21,2.14
OVEC,14Jul2018,Eastern,N,"1,440","1,144","38,832","36,693","38,832",,,,,,,,,"-9,702","46,395",2.21,,,"38,945",,,,"38,945","8,546","45,397","2,094","38,832","2,139",2.21,2.16
OVEC,15Jul2018,Eastern,N,"1,440","1,158","37,126","34,972","37,126",,,,,,,,,"-16,288","51,260",2.21,,,"37,263",,,,"37,263","14,812","49,975","2,100","37,126","2,154",2.21,2.15
OVEC,16Jul2018,Eastern,N,"1,440","1,278","42,977","40,599","42,977",,,,,,,,,"-15,826","56,425",2.21,,,"43,132",,,,"43,132","14,064","54,883","2,314","42,977","2,378",2.21,2.15
OVEC,17Jul2018,Eastern,N,"1,440","1,205","45,624","43,289","45,624",,,,,,,,,"-8,528","51,817",2.21,,,"45,783",,,,"45,783","7,652","51,130","2,304","45,624","2,335",2.21,2.18
OVEC,18Jul2018,Eastern,N,"1,440","1,078","41,581","39,437","41,581",,,,,,,,,"-6,876","46,313",2.21,,,"41,699",,,,"41,699","6,167","45,747","2,118","41,581","2,144",2.21,2.18
OVEC,19Jul2018,Eastern,N,"1,440","1,142","41,097","38,897","41,097",,,,,,,,,"-5,850","44,747",2.21,,,"41,178",,,,"41,178","5,261","44,262","2,177","41,097","2,200",2.21,2.18
OVEC,20Jul2018,Eastern,N,"1,440","1,228","34,212","32,032","34,212",,,,,,,,,"-4,855","36,887",2.21,,,"34,280",,,,"34,280","4,383","36,506","2,158","34,212","2,180",2.21,2.18
OVEC,21Jul2018,Eastern,N,"1,440",931,"33,551","31,741","33,551",,,,,,,,,"-4,578","36,319",2.21,,,"33,631",,,,"33,631","4,330","36,166","1,794","33,551","1,810",2.21,2.19
OVEC,22Jul2018,Eastern,N,"1,440","1,021","33,959","31,985","33,959",,,,,,,,,"-5,566","37,551",2.21,,,"34,053",,,,"34,053","5,039","37,140","1,951","33,959","1,974",2.21,2.18
OVEC,23Jul2018,Eastern,N,"1,440","1,073","38,096","36,045","38,096",,,,,,,,,"-11,410","47,455",2.21,,,"38,157",,,,"38,157","10,195","46,348","2,004","38,096","2,051",2.21,2.15
OVEC,24Jul2018,Eastern,N,"1,440","1,144","40,353","38,194","40,353",,,,,,,,,"-11,928","50,122",2.21,,,"40,406",,,,"40,406","10,500","48,804","2,102","40,353","2,159",2.21,2.15
OVEC,25Jul2018,Eastern,N,"1,440","1,174","39,613","37,427","39,613",,,,,,,,,"-9,836","47,263",2.21,,,"39,666",,,,"39,666","8,516","46,053","2,130","39,613","2,186",2.21,2.15
OVEC,26Jul2018,Eastern,N,"1,440","1,203","34,475","32,326","34,475",,,,,,,,,"-9,083","41,409",2.21,,,"34,591",,,,"34,591","7,907","40,401","2,097","34,475","2,149",2.21,2.15
OVEC,27Jul2018,Eastern,N,"1,440","1,135","41,729","39,540","41,729",,,,,,,,,"-4,206","43,746",2.21,,,"41,886",,,,"41,886","3,928","43,640","2,174","41,729","2,189",2.21,2.19
OVEC,28Jul2018,Eastern,N,"1,440",907,"41,650","39,681","41,650",,,,,,,,,-202,"39,883",2.21,,,"41,823",,,,"41,823","1,026","40,876","1,972","41,650","1,969",2.21,2.21
OVEC,29Jul2018,Eastern,N,"1,440",903,"38,272","36,357","38,272",,,,,,,,,"-3,061","39,418",2.21,,,"38,414",,,,"38,414","2,810","39,318","1,905","38,272","1,915",2.21,2.19
OVEC,30Jul2018,Eastern,N,"1,440","1,038","39,005","36,927","39,005",,,,,,,,,"-6,106","43,033",2.21,,,"39,167",,,,"39,167","5,418","42,532","2,053","39,005","2,078",2.21,2.18
OVEC,31Jul2018,Eastern,N,"1,440","1,308","41,237","38,880","41,237",,,,,,,,,"-8,928","47,808",2.21,,,"41,367",,,,"41,367","7,855","46,908","2,313","41,237","2,357",2.21,2.16
OVEC,01Aug2018,Eastern,N,"1,440","1,114","38,250","36,136","38,250",,,,,,,,,"-9,864","46,000",2.21,,,"38,351",,,,"38,351","8,715","44,998","2,068","38,250","2,114",2.21,2.16
OVEC,02Aug2018,Eastern,N,"1,440","1,136","38,432","36,307","38,432",,,,,,,,,"-10,801","47,108",2.21,,,"38,515",,,,"38,515","9,318","45,768","2,065","38,432","2,125",2.21,2.14
OVEC,03Aug2018,Eastern,N,"1,440","1,150","39,173","37,029","39,173",,,,,,,,,"-9,374","46,403",2.21,,,"39,228",,,,"39,228","8,034","45,175","2,087","39,173","2,144",2.21,2.15
OVEC,04Aug2018,Eastern,N,"1,440","1,113","36,656","34,570","36,656",,,,,,,,,"-6,922","41,492",2.21,,,"36,755",,,,"36,755","6,059","40,764","2,050","36,656","2,086",2.21,2.17
OVEC,05Aug2018,Eastern,N,"1,440","1,165","36,432","34,271","36,432",,,,,,,,,"-7,232","41,503",2.21,,,"36,565",,,,"36,565","6,407","40,846","2,126","36,432","2,161",2.21,2.17
OVEC,06Aug2018,Eastern,N,"1,440","1,257","43,000","40,640","43,000",,,,,,,,,"-8,777","49,417",2.21,,,"43,150",,,,"43,150","7,750","48,579","2,321","43,000","2,360",2.21,2.17
OVEC,07Aug2018,Eastern,N,"1,440","1,336","44,063","41,620","44,063",,,,,,,,,"-9,651","51,271",2.21,,,"44,240",,,,"44,240","8,523","50,363","2,400","44,063","2,443",2.21,2.17
OVEC,08Aug2018,Eastern,N,"1,440","1,258","44,205","41,834","44,205",,,,,,,,,"-9,815","51,649",2.21,,,"44,402",,,,"44,402","8,799","50,865","2,335","44,205","2,371",2.21,2.17
OVEC,09Aug2018,Eastern,N,"1,440","1,240","41,791","39,465","41,791",,,,,,,,,"-11,084","50,549",2.21,,,"41,982",,,,"41,982","9,792","49,495","2,279","41,791","2,326",2.21,2.16
OVEC,10Aug2018,Eastern,N,"1,440","1,121","38,952","36,814","38,952",,,,,,,,,"-10,346","47,160",2.21,,,"39,105",,,,"39,105","9,230","46,238","2,097","38,952","2,138",2.21,2.16
OVEC,11Aug2018,Eastern,N,"1,440",904,"29,569","27,788","29,569",,,,,,,,,"-8,934","36,722",2.21,,,"29,693",,,,"29,693","8,248","36,185","1,755","29,569","1,781",2.21,2.17
OVEC,12Aug2018,Eastern,N,"1,440",877,"30,681","28,882","30,681",,,,,,,,,"-9,483","38,365",2.21,,,"30,805",,,,"30,805","8,665","37,701","1,769","30,681","1,799",2.21,2.17
OVEC,13Aug2018,Eastern,N,"1,440","1,117","36,786","34,627","36,786",,,,,,,,,"-10,358","44,985",2.21,,,"36,930",,,,"36,930","9,284","44,098","2,117","36,786","2,159",2.21,2.16
OVEC,14Aug2018,Eastern,N,"1,440","1,078","37,824","35,727","37,824",,,,,,,,,"-9,064","44,791",2.21,,,"37,984",,,,"37,984","7,973","43,902","2,056","37,824","2,097",2.21,2.16
OVEC,15Aug2018,Eastern,N,"1,440","1,114","37,978","35,839","37,978",,,,,,,,,"-10,920","46,759",2.21,,,"38,131",,,,"38,131","9,786","45,821","2,096","37,978","2,139",2.21,2.16
OVEC,16Aug2018,Eastern,N,"1,440","1,158","36,342","34,191","36,342",,,,,,,,,"-8,647","42,838",2.21,,,"36,512",,,,"36,512","7,797","42,192","2,117","36,342","2,151",2.21,2.17
OVEC,17Aug2018,Eastern,N,"1,440","1,148","42,950","40,701","42,950",,,,,,,,,"-7,359","48,060",2.21,,,"43,127",,,,"43,127","6,530","47,437","2,220","42,950","2,249",2.21,2.18
OVEC,18Aug2018,Eastern,N,"1,440",994,"29,037","27,146","29,037",,,,,,,,,"-6,896","34,042",2.21,,,"29,130",,,,"29,130","6,173","33,444","1,858","29,037","1,891",2.21,2.17
OVEC,19Aug2018,Eastern,N,"1,440",999,"26,190","24,359","26,190",,,,,,,,,"-4,539","28,898",2.21,,,"26,280",,,,"26,280","4,076","28,548","1,807","26,190","1,831",2.21,2.18
OVEC,20Aug2018,Eastern,N,"1,440","1,227","36,099","33,916","36,099",,,,,,,,,"-4,580","38,496",2.21,,,"36,226",,,,"36,226","4,120","38,180","2,166","36,099","2,183",2.21,2.19
OVEC,21Aug2018,Eastern,N,"1,440","1,307","39,856","37,513","39,856",,,,,,,,,"-4,953","42,466",2.21,,,"39,989",,,,"39,989","4,491","42,154","2,326","39,856","2,343",2.21,2.19
OVEC,22Aug2018,Eastern,N,"1,440","1,170","39,910","37,688","39,910",,,,,,,,,"-4,177","41,865",2.21,,,"40,024",,,,"40,024","3,823","41,638","2,210","39,910","2,222",2.21,2.19
OVEC,23Aug2018,Eastern,N,"1,440","1,109","38,437","36,287","38,437",,,,,,,,,"-7,017","43,304",2.21,,,"38,498",,,,"38,498","6,341","42,718","2,122","38,437","2,150",2.21,2.18
OVEC,24Aug2018,Eastern,N,"1,440","1,171","33,828","31,687","33,828",,,,,,,,,"-4,578","36,265",2.21,,,"33,849",,,,"33,849","4,080","35,815","2,115","33,828","2,141",2.21,2.18
OVEC,25Aug2018,Eastern,N,"1,440",972,"29,166","27,294","29,166",,,,,,,,,"-1,196","28,490",2.21,,,"29,183",,,,"29,183","1,621","28,942","1,862","29,166","1,872",2.21,2.19
OVEC,26Aug2018,Eastern,N,"1,440","1,217","29,213","27,098","29,213",,,,,,,,,"-2,504","29,602",2.21,,,"29,255",,,,"29,255","2,305","29,463","2,097","29,213","2,115",2.21,2.19
OVEC,27Aug2018,Eastern,N,"1,440","1,585","41,031","38,352","41,031",,,,,,,,,"-9,647","47,999",2.21,,,"41,149",,,,"41,149","8,498","47,023","2,624","41,031","2,679",2.21,2.16
OVEC,28Aug2018,Eastern,N,"1,440","1,675","39,813","37,096","39,813",,,,,,,,,"-14,608","51,704",2.21,,,"39,954",,,,"39,954","12,859","50,177","2,636","39,813","2,717",2.21,2.14
OVEC,29Aug2018,Eastern,N,"1,440","1,637","38,193","35,546","38,193",,,,,,,,,"-13,494","49,040",2.21,,,"38,367",,,,"38,367","12,008","47,795","2,580","38,193","2,647",2.21,2.15
OVEC,30Aug2018,Eastern,N,"1,440","1,444","42,327","39,792","42,327",,,,,,,,,"-6,760","46,552",2.21,,,"42,493",,,,"42,493","6,176","46,155","2,514","42,327","2,535",2.21,2.19
OVEC,31Aug2018,Eastern,N,"1,440","1,364","41,674","39,238","41,674",,,,,,,,,"-3,953","43,191",2.20,,,"41,614",,,,"41,614","3,643","42,849","2,408","41,674","2,436",2.20,2.18
OVEC,01Sep2018,Eastern,N,"1,440",880,"20,486","18,844","20,486",,,,,,,,,"-2,054","20,898",2.20,,,"20,429",,,,"20,429","1,960","20,766","1,623","20,486","1,642",2.20,2.18
OVEC,02Sep2018,Eastern,N,"1,440",925,"18,749","17,102","18,749",,,,,,,,,"-3,066","20,168",2.20,,,"18,685",,,,"18,685","3,106","20,176","1,615","18,749","1,647",2.20,2.16
OVEC,03Sep2018,Eastern,N,"1,440","1,065","14,604","12,985","14,604",,,,,,,,,"-7,319","20,304",2.20,,,"14,564",,,,"14,564","6,501","19,510","1,555","14,604","1,619",2.20,2.12
OVEC,04Sep2018,Eastern,N,"1,440","1,412","27,564","25,425","27,564",,,,,,,,,"-11,409","36,834",2.20,,,"27,516",,,,"27,516","10,141","35,591","2,066","27,564","2,139",2.20,2.13
OVEC,05Sep2018,Eastern,N,"1,440","1,511","27,415","25,154","27,415",,,,,,,,,"-16,409","41,563",2.20,,,"27,355",,,,"27,355","14,570","39,762","2,164","27,415","2,261",2.20,2.11
OVEC,06Sep2018,Eastern,N,"1,440","1,324","30,421","28,204","30,421",,,,,,,,,"-8,111","36,315",2.20,,,"30,328",,,,"30,328","7,363","35,522","2,169","30,421","2,217",2.20,2.16
OVEC,07Sep2018,Eastern,N,"1,440","1,502","31,492","29,103","31,492",,,,,,,,,"-7,586","36,689",2.20,,,"31,395",,,,"31,395","6,793","35,853","2,336","31,492","2,389",2.20,2.16
OVEC,08Sep2018,Eastern,N,"1,440","1,321","18,682","16,605","18,682",,,,,,,,,"-5,897","22,502",2.20,,,"18,623",,,,"18,623","5,226","21,833","2,016","18,682","2,077",2.20,2.14
OVEC,09Sep2018,Eastern,N,"1,440","1,246","18,575","16,590","18,575",,,,,,,,,"-2,949","19,539",2.20,,,"18,521",,,,"18,521","2,732","19,299","1,954","18,575","1,985",2.20,2.17
OVEC,10Sep2018,Eastern,N,"1,440","1,199","34,512","32,364","34,512",,,,,,,,,"-7,167","39,531",2.20,,,"34,403",,,,"34,403","6,286","38,591","2,097","34,512","2,148",2.20,2.15
OVEC,11Sep2018,Eastern,N,"1,440","1,111","36,902","34,791","36,902",,,,,,,,,"-10,961","45,752",2.20,,,"36,835",,,,"36,835","9,851","44,627","2,059","36,902","2,111",2.20,2.15
OVEC,12Sep2018,Eastern,N,"1,440","1,157","34,277","32,137","34,277",,,,,,,,,"-9,041","41,178",2.20,,,"34,220",,,,"34,220","8,213","40,337","2,097","34,277","2,140",2.20,2.16
OVEC,13Sep2018,Eastern,N,"1,440","1,258","37,333","35,112","37,333",,,,,,,,,"-6,300","41,412",2.20,,,"37,259",,,,"37,259","5,598","40,674","2,182","37,333","2,221",2.20,2.17
OVEC,14Sep2018,Eastern,N,"1,440","1,220","36,490","34,300","36,490",,,,,,,,,"-7,456","41,756",2.20,,,"36,374",,,,"36,374","6,558","40,793","2,138","36,490","2,190",2.20,2.15
OVEC,15Sep2018,Eastern,N,"1,440","1,062","18,347","16,563","18,347",,,,,,,,,"-11,823","28,386",2.20,,,"18,283",,,,"18,283","10,641","27,213","1,711","18,347","1,784",2.20,2.11
OVEC,16Sep2018,Eastern,N,"1,440","1,020","16,342","14,623","16,342",,,,,,,,,"-12,928","27,551",2.20,,,"16,285",,,,"16,285","11,592","26,233","1,643","16,342","1,719",2.20,2.11
OVEC,17Sep2018,Eastern,N,"1,440","1,476","37,049","34,607","37,049",,,,,,,,,"-13,495","48,102",2.20,,,"36,963",,,,"36,963","12,108","46,699","2,372","37,049","2,442",2.20,2.14
OVEC,18Sep2018,Eastern,N,"1,440","1,536","39,006","36,460","39,006",,,,,,,,,"-16,228","52,688",2.20,,,"38,929",,,,"38,929","14,144","50,627","2,446","39,006","2,546",2.20,2.12
OVEC,19Sep2018,Eastern,N,"1,440","1,488","36,613","34,148","36,613",,,,,,,,,"-12,875","47,023",2.22,,,"36,787",,,,"36,787","11,478","45,862","2,404","36,613","2,465",2.22,2.15
OVEC,20Sep2018,Eastern,N,"1,440","1,479","38,129","35,650","38,129",,,,,,,,,"-10,753","46,403",2.22,,,"38,337",,,,"38,337","9,752","45,650","2,439","38,129","2,479",2.22,2.17
OVEC,21Sep2018,Eastern,N,"1,440","1,466","39,189","36,678","39,189",,,,,,,,,"-13,424","50,102",2.22,,,"39,392",,,,"39,392","12,265","49,192","2,465","39,189","2,511",2.22,2.16
OVEC,22Sep2018,Eastern,N,"1,440","1,084","21,117","19,286","21,117",,,,,,,,,"-12,463","31,749",2.21,,,"21,200",,,,"21,200","11,534","30,949","1,785","21,117","1,831",2.21,2.15
OVEC,23Sep2018,Eastern,N,"1,440",900,"21,366","19,680","21,366",,,,,,,,,"-4,146","23,826",2.21,,,"21,438",,,,"21,438","3,998","23,768","1,667","21,366","1,686",2.21,2.18
OVEC,24Sep2018,Eastern,N,"1,440","1,422","38,809","36,357","38,809",,,,,,,,,"-3,280","39,637",2.21,,,"38,936",,,,"38,936","3,238","39,734","2,441","38,809","2,452",2.21,2.19
OVEC,25Sep2018,Eastern,N,"1,440","1,149","39,404","37,200","39,404",,,,,,,,,"-5,212","42,412",2.22,,,"39,598",,,,"39,598","4,951","42,359","2,190","39,404","2,204",2.22,2.19
OVEC,26Sep2018,Eastern,N,"1,440","1,201","40,960","38,696","40,960",,,,,,,,,"-4,846","43,542",2.21,,,"41,147",,,,"41,147","4,497","43,393","2,252","40,960","2,264",2.21,2.19
OVEC,27Sep2018,Eastern,N,"1,440","1,031","37,399","35,374","37,399",,,,,,,,,"-3,597","38,971",2.21,,,"37,532",,,,"37,532","3,233","38,751","2,014","37,399","2,025",2.21,2.19
OVEC,28Sep2018,Eastern,N,"1,440","1,055","29,607","27,699","29,607",,,,,,,,,"-7,703","35,402",2.21,,,"29,733",,,,"29,733","6,854","34,715","1,871","29,607","1,908",2.21,2.16
OVEC,29Sep2018,Eastern,N,"1,440",760,"12,078","10,745","12,078",,,,,,,,,"-4,437","15,182",2.21,,,"12,119",,,,"12,119","3,932","14,755","1,296","12,078","1,333",2.21,2.14
OVEC,30Sep2018,Eastern,N,"1,440",738,"9,984","8,771","9,984",,,,,,,,,"-1,981","10,752",2.21,,,"10,016",,,,"10,016","2,032","10,857","1,192","9,984","1,213",2.21,2.17
OVEC,01Oct2018,Eastern,N,"1,440",929,"18,533","17,034","18,533",,,,,,,,,"-4,473","21,507",2.21,,,"18,597",,,,"18,597","3,936","21,066","1,467","18,533","1,499",2.21,2.16
OVEC,02Oct2018,Eastern,N,"1,440",975,"20,292","18,737","20,292",,,,,,,,,"-5,664","24,401",2.21,,,"20,384",,,,"20,384","5,178","24,044","1,518","20,292","1,555",2.21,2.15
OVEC,03Oct2018,Eastern,N,"1,440","1,131","20,500","18,792","20,500",,,,,,,,,"-6,214","25,006",2.22,,,"20,624",,,,"20,624","5,413","24,371","1,666","20,500","1,708",2.22,2.15
OVEC,04Oct2018,Eastern,N,"1,440","1,109","20,022","18,340","20,022",,,,,,,,,"-9,104","27,444",2.22,,,"20,126",,,,"20,126","8,047","26,545","1,628","20,022","1,682",2.22,2.13
OVEC,05Oct2018,Eastern,N,"1,440",896,"15,593","14,189","15,593",,,,,,,,,"-3,542","17,731",2.22,,,"15,679",,,,"15,679","5,761","20,068","1,372","15,593","1,404",2.22,2.15
OVEC,06Oct2018,Eastern,N,"1,440",934,"15,815","14,358","15,815",,,,,,,,,"-6,454","20,812",2.22,,,"15,890",,,,"15,890","6,028","20,500","1,418","15,815","1,457",2.22,2.15
OVEC,07Oct2018,Eastern,N,"1,440",932,"17,566","16,078","17,566",,,,,,,,,"-7,802","23,880",2.21,,,"17,639",,,,"17,639","6,968","23,163","1,444","17,566","1,488",2.21,2.14
OVEC,08Oct2018,Eastern,N,"1,440","1,026","19,650","18,040","19,650",,,,,,,,,"-9,314","27,354",2.22,,,"19,759",,,,"19,759","8,217","26,418","1,559","19,650","1,610",2.22,2.13
OVEC,09Oct2018,Eastern,N,"1,440","1,020","20,658","18,956","20,658",,,,,,,,,"-8,628","27,584",2.22,,,"20,778",,,,"20,778","7,654","26,779","1,652","20,658","1,702",2.22,2.14
OVEC,10Oct2018,Eastern,N,"1,440","1,053","22,571","20,819","22,571",,,,,,,,,"-8,337","29,156",2.22,,,"22,709",,,,"22,709","7,461","28,461","1,710","22,571","1,752",2.22,2.15
